,document_ref,company_name,filing_date,date_str,filing_type,neg_text,uncert_text,pos_text
52,0001018724-15-000004,AMAZON,20150129,2015-01-29,8-K,break cancel cancellation cancellations claims closure closures collapse conciliation critical critically decline difficult downward easing erred fined firing fraud ill interrupt interruption interruptions lapse late lie limitation limitations lose loss losses lying miss omit quit restructuring restructurings sue sued taint unfavorable unpredictable,almost anticipate anticipated approximate approximately assume assumes believe contingencies could depend dependent differ fluctuation fluctuations hidden intangible may pending possible predict risk risks uncertain uncertainties uncertainty unpredictable,able acclaimed alliance benefit best better confident easier easily easy effective efficient efficiently empower empowers enjoy excellence exclusive exclusively exclusives favorable gain gains good great innovation innovations invent invention inventor opportunities popular premier premiere prestige satisfy strong superior win winning
53,0001193125-11-076634,AMAZON,20110324,2011-03-24,8-K,break closure lose,,able satisfy win
54,0001018724-19-000041,AMAZON,20190425,2019-04-25,8-K,alerting break cancel cancellation cancellations challenge challenges claims closure closures collapse complicate complicated conciliation cut decline difficult erred fined force fraud ill interrupt interruption interruptions lapse late lie limitation limitations loss losses lying miss omit overage quit restructuring restructurings sever sue sued taint unfavorable unpredictable,anticipate anticipates approximate approximately assume assumes believe contingencies could differ fluctuation fluctuations hidden may pending predict revise revised risk risks uncertain uncertainties uncertainty unpredictable,able achieve alliance benefit best better collaborate collaboration desirable dream easily easy enable enabled enables enabling enhance enhanced enhancement enhancements excellence exclusive favorable gain gains good innovation innovative invent invention inventor opportunities opportunity popular premier premiere progress satisfy stable success successful successfully win worthy
55,0001018724-14-000042,AMAZON,20140905,2014-09-05,8-K,absence adverse adversely against allege alleged arrears bad bail bankrupt bankruptcy breach break burden burdens burdensome caution cautionary cease ceases challenging claiming claims closed closing closure closures collapse concern conciliation conflict contested contesting contrary corrupt corruption counterclaim counterclaims critical cut damage damages danger decline declined default defer deficiencies deficiency delay delayed delinquent deter detract disadvantage disadvantageous disapprove disavow disclose disclosed dishonor dismiss dismissed dispose disproportion disproportionate disproportionately dispute disputes disregard disregarded doubt downgrade downgraded encroach encroachment encroachments encumber encumbrance encumbrances endanger endangered enjoin erred erring error exculpatory exonerating expose fail failed failing fails failure fault faults fined force forced forego forfeit forfeiture fraud fraudulent harm ill illegal illegality impair impaired impairment impracticable inability inaccuracy inaccurate inadequacy incapable incident incompetence inconsistent incorrect indefeasible indefeasibly injunction injunctions insolvency interfere interfering invalid invalidate invalidated invalidity investigation lapse lapsed late laundering lie limitation limitations liquidate liquidation liquidator litigation lose losing loss losses lost lying malpractice misconduct miss missed moratorium negligence nondisclosure nonpayment nonperformance objection obsolete omission omit omitted oppose opposed overage overdue penalties penalty plea plead pleading pleadings pled poses posing postpone preclude prejudice protest protests punitive purport quit refusal reject reparation repudiate resign resignation restate restated restructuring revocation revoke revoked revokes sever solvency strain subpoena sue sued suffer suffered suspend suspended suspension terminate terminated termination terminations threat threaten threatened unable unemployment unintended unlawful unpaid unreasonably unreimbursed unsatisfied usurious violate violation violations worse,anticipate anticipated anticipation appear appearing approximate approximately assume assumed assumes assumption believe believed conditional conditionally contingency contingent could depend dependent differ differs doubt fluctuating fluctuation fluctuations hidden intangible may might pending possible precaution precautionary presume presumed revise revised risk risks speculative tending unknown variable vary,able achieve achieved adequately advances advantage advantageous assuring beneficial beneficially benefit benefited better conclusive conclusively confident desired diligent diligently effective empower empowered enable enhance enhanced exclusive exclusively favorable gain gains good great greater highest honor improve improvement improvements improving leading opportunity perfect perfected progress satisfaction satisfactory satisfied satisfy succeed succeeding success win
56,0001193125-12-122135,AMAZON,20120320,2012-03-20,8-K,break claims closing closure fraud ill interrupt interruption late lose losing miss plea pleas taint,approximate approximately assumption could differ fluctuation fluctuations may might possible risk risks uncertain uncertainties,able benefit delight delighted easier easy enable improve innovative innovator invent invention inventor leading satisfy unparalleled valuable vibrant win
57,0001193125-11-015972,AMAZON,20110127,2011-01-27,8-K,break cancel cancellation cancellations claims closure closures conciliation decline deter difficult erred force fraud ill interrupt interruption interruptions lack late lie limitation limitations loss lying miss negative negatively quit sue sued taint unfavorable unpredictable worry,approximate approximately assume assumes believe contingencies could differ fluctuation fluctuations intangible may might pending possible predict predicted risk risks uncertain uncertainties unpredictable,able achieve achieved alliance benefit best easily easy efficient efficiently enable favorable gain gains invent inventor opportunities popular satisfy surpass win
58,0001193125-10-082914,AMAZON,20100414,2010-04-14,8-K,against break challenge challenges closure convict conviction cut easing fail failure failures force forced forcing ill late lie loss losses miss sacrifice sacrifices serious seriously sever sue urgency,appear believe could differ may possible probability risk risks,able achieve achieved achieving advantage advantages assure benefit best better despite easy effective enabling encouragement enhance enhanced excited gain gaining gains good great greater greatly improve improvement improvements improving incredible incredibly innovation invent invention leadership opportunities opportunity optimistic profitability progress receptive satisfy strength strengthen strengthened strong stronger success successes valuable versatile win
59,0001193125-17-205287,AMAZON,20170616,2017-06-16,8-K,absence adverse adversely against allegation allege alleged alleging antitrust bad bankrupt bankruptcy breach breached breaches breaching break breakage bribe bribery bridge burden cancel cancellation cancelled caution cautionary cautioned cease challenging claiming claims closed closing closings closure closures concern condemn condemnation conflict conflicts contested contrary controversy corrupt corruption counterclaim criminal cut damage damages decline default defect defects defend defer deficiencies deficiency delay delayed delinquent delist delisting destroy destroyed destruction deter difficult difficulties diminish disaster disasters disclose disclosed disclosing disfavor disfavoring dispose disproportion disproportionate dispute disputes disqualify disregard disregarded disrupt disruption dissent dissenting dissolution distract divest divestiture divestitures doubt easing encumber encumbrance encumbrances enjoin enjoining enjoins erred error excessive exculpation expropriation fail failed fails failure failures fault fined force forced forego fraud fraudulent grievance harm ill illegal illegality impair impediment impediments impossible improper inaccuracies inaccuracy incident inconsistent inconvenient incorrect infringe infringed infringes injunction injunctions inquiry insolvency insufficient intentional interfere interfering interrupt interruption invalid invalidate invalidated invalidity investigation investigations irregular irregularities irreparable jeopardize knowingly lack lapse lapsed lapsing late laundering lie limitation limitations liquidate liquidated liquidation litigation lose loses losing loss losses lost lying malfunction malfunctioned misappropriate misappropriated misappropriates misconduct mislead misleading miss misuse moratorium negative negligence noncompliance nonpayment objection objections obsolete omission omissions omit omitted oppose opposed overage overdue overturn overturned penalties penalty plea pleas pled poses posing postpone postponed postponement postponements preclude preventing punitive purport purported question questions quit recall redact redacted redaction refusal refuse reparation resign resignation resignations restate restated restructure revocation revoke revoked sever solvency standstill stolen stoppage strain straining sue sued sues suffer suffered suing suspension taint terminate terminated terminating termination terminations threat threaten threatened unable unauthorized unavailability undue unemployment unexpected unfunded unlawful unpaid unreasonable unreasonably unresolved violate violated violates violating violation weak weakness weaknesses worse worsen worsening,ambiguity anticipate anticipated apparent appear appears approximate approximately assume assumed assumes assuming assumption assumptions believe believed believes conditional conditionally contingencies contingent could depend dependent differ doubt fluctuating likelihood may nearly nonassessable pending possible predict prediction predictions predictive preliminary presumption probable revise revised risk risks sometime sometimes tending uncertain uncertainties unexpected variance variances,able achieve achieved achievement achieving advancement advances advancing advantage beneficial beneficially benefit best better collaboration confident delight delighting effective enable enhance enhanced excellence exclusive exclusively exclusivity favorable favored favoring gain gained gaining gains good great greater greatest highest honor improve improvement improvements innovation invent invention inventions inventor leading loyal opportunities opportunity pleased resolve satisfaction satisfactory satisfied satisfy satisfying success successful win
60,0001193125-13-409933,AMAZON,20131024,2013-10-24,8-K,break breaking cancel cancellation cancellations claims closure closures conciliation decline deter difficult downtime erred fraud ill impair impairment interrupt interruption interruptions late lie limitation limitations loss losses lying miss quit restructuring restructurings sue sued taint unfavorable unpredictable,approximate approximately assume assumes believe contingencies could differ fluctuation fluctuations intangible may might pending possible predict risk risks uncertain uncertainties uncertainty unpredictable,able alliance benefit best better breakthrough easier easily easy efficient efficiently empower enable enhance enhanced enhancement enhancements exceptional exclusive exclusively favorable gain gains good impress improve improved innovative invent inventor leading opportunities positive satisfy success successful win
61,0001193125-09-219781,AMAZON,20091102,2009-11-02,8-K,break claims closure fraud ill inability interrupt interruption late miss plea pleas taint,could depend dependent differ fluctuation fluctuations may might possible risk risks uncertain uncertainties unknown,able benefit best enable highest innovation invent inventor satisfy success successful successfully win
62,0001018724-17-000049,AMAZON,20170427,2017-04-27,8-K,against break cancel cancellation cancellations claims closed closure closures collapse conciliation critical cut decline difficult disclose disclosed erred fined fraud frustration ill interrupt interruption interruptions lapse late lie limitation limitations lose loss losses lying miss omit question questions quit restructuring restructurings sever sue sued taint unfavorable unpredictable,anticipate anticipates approximate approximately assume assumes believe contingencies could differ fluctuation fluctuations hidden may pending predict revise revised risk risks uncertain uncertainties uncertainty unpredictable,able achieve alliance assure benefit collaborate collaborated easier easily efficient enable enabled enables excellence exceptional exclusive favorable gain gains good highest invent invention inventor leading opportunities popular satisfaction satisfy win winning
63,0001018724-14-000053,AMAZON,20141023,2014-10-23,8-K,break cancel cancellation cancellations claims closure closures collapse conciliation critical critically decline difficult erred fraud ill interrupt interruption interruptions lack lapse late lie limitation limitations lose loss losses lying miss question questions quit restructuring restructurings strain stress sue sued taint unpredictable worry,approximate approximately assume assumes believe contingencies could depend depending differ fluctuation fluctuations hidden intangible may pending predict risk risks uncertain uncertainties uncertainty unpredictable,able acclaimed advantage alliance benefit best creative easier easily efficient efficiently enable enables excellence exclusive exclusively favorable favorite favorites gain gains great highest improve incredible invent invention inventor leading opportunities perfect popular premier premiere satisfy strong unmatched win winning
64,0001018724-14-000046,AMAZON,20140925,2014-09-25,8-K,break closure collapse lapse,hidden,able satisfy win
65,0001193125-11-280254,AMAZON,20111025,2011-10-25,8-K,break cancel cancellation cancellations claims closure closures conciliation decline difficult easing erred fraud ill interrupt interruption interruptions late lie limitation limitations loss lying miss quit sue sued taint unpredictable,approximate approximately assume assumes believe contingencies could differ fluctuation fluctuations intangible may might pending possible predict risk risks uncertain uncertainties unpredictable,able alliance benefit best easier easily easy effective efficient efficiently enable favorable gain gains incredible invent inventor opportunities popular satisfy unparalleled vibrant win
66,0001193125-17-264654,AMAZON,20170822,2017-08-22,8-K,against allege alleged arrears breach break bridge cancel cancellation cease ceases claims closed closing closure closures conflict conflicts contrary culpability cut damage damages default defaults delay deter discontinue dispose erred evade fail failed failure fault faults fined force forego forfeit forfeiture fraud fraudulent guilty harm ill illegal impair impaired impairment inappropriate incident inconsistent ineligible injuries injury insufficient invalid investigation irreparable late lie limitation limitations lose losing loss losses lying mislead misleading misrepresent misrepresentation miss misstate misstatement objection omission omissions omit overdue plaintiff plea plead pleaded poses prejudice prejudiced question quit reparation sever sue sued suspend suspending suspension suspensions terminate terminated termination threat threaten threatened unavailable unpaid violate violation,assuming assumption assumptions believe believed believes conditional could depend dependent differ differing may pending possible preliminary revise revised,able beneficial benefit best conclusive conclusively confident effective enable exclusive gain gains great greater highest leading opportunity satisfactory satisfy succeed succeeding success win
67,0001193125-10-090093,AMAZON,20100422,2010-04-22,8-K,break cancel cancellation cancellations claims closure closures conciliation difficult erred fraud ill interrupt interruption interruptions late lie limitation limitations loss lying miss quit sue sued taint unpredictable,approximate approximately assume assumes believe contingencies could differ fluctuation fluctuations intangible may might pending possible predict risk risks uncertain uncertainties unpredictable,able advantage alliance benefit best easy effective efficient efficiently enable favorable gain gains improve invent inventor opportunities satisfy win
68,0001193125-13-235908,AMAZON,20130524,2013-05-24,8-K,break concern cut ill miss,depend dependent,gain gains satisfy success win
69,0001018724-18-000002,AMAZON,20180201,2018-02-01,8-K,anomalies break cancel cancellation cancellations challenge challenges claims closure closures collapse conciliation critical critically cut decline difficult easing erred fined force fraud ill inappropriate interrupt interruption interruptions lapse late lie limitation limitations loss losses lying malicious miss omit quit restructuring restructurings sever stopped sue sued taint threat unauthorized unfavorable unpredictable,anomalies anticipate anticipated anticipates approximate approximately assume assumes believe contingencies could differ fluctuation fluctuations hidden may nearly pending possible predict revise revised risk risks uncertain uncertainties uncertainty unpredictable,able acclaimed alliance benefit best better boost delight dream easier easily easy empower empowering enable enabled enables enabling excellence favorable gain gains good great ideal improving innovating innovation innovations invent invention inventor opportunities optimistic popular positive satisfaction satisfy strong success successful successfully versatile win winning
70,0001193125-12-032057,AMAZON,20120131,2012-01-31,8-K,break cancel cancellation cancellations claims closure closures conciliation decline degradation difficult downtime erred fraud ill interrupt interruption interruptions late lie limitation limitations loss lying miss pled quit sue sued taint unpredictable,approximate approximately assume assumes believe contingencies could depend dependent differ fluctuation fluctuations intangible may might nearly pending possible predict risk risks uncertain uncertainties unpredictable,able advantage alliance benefit best easier easily easy efficient efficiently enable favorable gain gains invent inventor opportunities popular satisfy tremendous unparalleled vibrant win
71,0001018724-16-000225,AMAZON,20160428,2016-04-28,8-K,break cancel cancellation cancellations challenge challenges claims closure closures collapse conciliation cut decline difficult downtime erred fraud ill interrupt interruption interruptions lapse late lie limitation limitations loss losses lying miss omit pled quit restructuring restructurings sever sue sued taint unfavorable unpredictable,approximate approximately assume assumes believe contingencies could differ fluctuation fluctuations hidden may nearly pending predict revise revised risk risks uncertain uncertainties uncertainty unpredictable,able alliance beautiful benefit better despite easier easily enable enabled enhance enhanced excellence exclusive exclusively favorable gain gains good highest improve incredible incredibly invent invention inventor opportunities premier premiere satisfaction satisfy success successful win
72,0001193125-12-050110,AMAZON,20120210,2012-02-10,8-K,break,assuming,able satisfy win
73,0001018724-16-000322,AMAZON,20161027,2016-10-27,8-K,break bridge cancel cancellation cancellations claims closure closures collapse conciliation cut decline difficult erred fraud ill interrupt interruption interruptions lapse late lie limitation limitations loss losses lying miss omit quit restructuring restructurings sue sued taint unfavorable unpredictable,anticipate anticipated anticipates approximate approximately assume assumes believe contingencies could differ fluctuation fluctuations hidden may pending predict risk risks uncertain uncertainties uncertainty unpredictable,able alliance benefit best better collaborating easier easily enable enables enjoy excellence exclusive exclusively favorable favorite gain gains innovation invent invention inventor opportunities popular premier premiere satisfy win winning
74,0001193125-17-374998,AMAZON,20171220,2017-12-20,8-K,arrears break cease ceased ceases conflict conflicts contrary cut default delay deter doubt erred fail failure fault faults fined force forego ill illegal impair impaired inconsistent inconvenience invalid late lie limitation limitations lose lying miss overdue poses purport sue sued sues unpaid,assume assumes assuming depend dependent doubt may revise revised,able beneficial benefit effective great greater highest satisfaction satisfactory satisfy succeed succeeding success win
75,0001018724-14-000023,AMAZON,20140724,2014-07-24,8-K,break cancel cancellation cancellations claims closure closures collapse conciliation decline difficult erred fraud ill interrupt interruption interruptions lapse late lie limitation limitations lose loss losses lying miss overage pled quit restructuring restructurings sever sue sued taint unpredictable,approximate approximately assume assumes believe contingencies could depend depending differ fluctuation fluctuations hidden intangible may nearly pending possible predict risk risks uncertain uncertainties uncertainty unpredictable,able alliance benefit best better easier easily easy efficient efficiently enable enabling enhance enhanced enhancement enhancements exclusive exclusively favorable gain gains great ideal improve innovate innovative invent invention inventor opportunities satisfy strong win
76,0001018724-18-000070,AMAZON,20180426,2018-04-26,8-K,break bridge cancel cancellation cancellations claims closure closures collapse conciliation crime critical cut decline difficult disaster easing erred fined force fraud ill inability interrupt interruption interruptions lapse late lie limitation limitations loss losses lying miss omit question quit restructuring restructurings sever slow slowed sue sued taint unfavorable unpredictable,anticipate anticipates approximate approximately assume assumes believe contingencies could depend dependent differ fluctuation fluctuations hidden may pending predict revise revised risk risks uncertain uncertainties uncertainty unpredictable unusual,able advantage alliance benefit better collaboration desirable easier easily easy effective efficiency enable enabled enables enjoy enjoying excellence exclusive exclusively favorable favorite favorites gain gains good improve improving innovative invent invention inventor opportunities popular premier premiere satisfaction satisfy win
77,0001193125-12-249407,AMAZON,20120525,2012-05-25,8-K,break closure closures cut ill miss,depend dependent,gain gains satisfy success win
78,0001018724-18-000104,AMAZON,20180601,2018-06-01,8-K,break closed collapse cut disclose disclosed fined lapse lie lose lying miss,depend dependent hidden revise revised,able gain gains satisfy success win
79,0001193125-11-243454,AMAZON,20110908,2011-09-08,8-K,break,assuming,satisfy win
80,0001193125-18-121161,AMAZON,20180418,2018-04-18,8-K,against break challenge challenges closed closure critical crucial cut defect defects difficult displace displaced easing fail failure failures fined force forced forcing ill inability late lie lose loss losses lying miss mistake mistaken mistakenly problem problems question quit quitting sacrifice sacrifices serious sever sue unreasonably urgency wrong,appear believe could depend dependent differ exposure hidden likelihood may might possible probability probably revise revised risk risks varies,able achieve achieving advantage advantages beautiful benefit best better brilliant despite easily easy effective efficiency empower enable enabled enabling encouragement enhance enhanced enhancement enhancements enhancing excellence excited exciting exclusive favorite gain gaining gains good great greater greatly improve improved improvement improving incredible incredibly ingenuity innovation invent inventing leadership opportunities opportunity optimistic perfect popular premier proactive proactively profitability progress receptive reward satisfied satisfy strength strengthen strengthened strong stronger success successes surpass surpassed tremendous valuable versatile win winner winning
81,0001018724-19-000008,AMAZON,20190204,2019-02-04,8-K,break collapse cut fined lapse lie lying miss,assuming hidden revise revised,able leadership satisfy win
82,0001018724-18-000106,AMAZON,20180726,2018-07-26,8-K,break cancel cancellation cancellations claims closure closures collapse conciliation critical cut decline difficult erred fail failure fined fraud ill impair impaired interrupt interruption interruptions lapse late layoff layoffs lie limitation limitations losing loss losses lying miss omit pled quit restructuring restructurings sever sue sued taint unfavorable unpredictable worry,anticipate anticipates approximate approximately assume assumes believe contingencies could depend dependent differ fluctuation fluctuations hidden may pending predict revise revised risk risks uncertain uncertainties uncertainty unpredictable,able alliance benefit best easily easy effective efficient efficiently empower empowering enable enabled enables enhance excellence exclusive favorable gain gains good great greater improve innovating innovation invent invention inventor opportunities popular satisfy stable win winning
83,0001018724-16-000282,AMAZON,20160728,2016-07-28,8-K,break cancel cancellation cancellations claims closure closures collapse conciliation critical critically cut decline difficult erred force fraud ill impair impaired interrupt interruption interruptions lapse late lie limitation limitations loss losses lying miss omit pled quit restructuring restructurings sever sue sued taint unpredictable,assume assumes believe contingencies could differ fluctuation fluctuations hidden may nearly pending predict risk risks uncertain uncertainties uncertainty unpredictable,able acclaimed achieve achieved alliance benefit best easily easy efficient efficiently enable enables enjoy excellence exclusive exclusively favorable gain gaining gains ideal invent inventing invention inventor opportunities premier premiere satisfy win winning
84,0001193125-10-282886,AMAZON,20101217,2010-12-17,8-K,break,assuming,able satisfy win
85,0001193125-09-153130,AMAZON,20090722,2009-07-22,8-K,annoy annoying break claims closing closure critical criticize criticized cut deter difficult difficulty disrupt disruptive error errors fail failure force fraud ill inability interrupt interruption late lie lose losing loss lying miss mistake mistakes misunderstood negative oppose opposed plea pleas problem question questions sever strain strained sue sued taint tolerate weak wrong,anticipate anticipates anticipating approximate approximately assume assumption assumptions believe believes could depend dependent differ fluctuation fluctuations may maybe might pending perhaps possibilities possibility possible probably risk risks sudden uncertain uncertainties unknown,able accomplish accomplished advantage benefit best better easy efficiencies efficiency enable enables excited excitement exciting exclusive favorite friendly gain good great greatly happiness happy highest incredible innovation invent inventing invention inventions inventive inventor leading opportunities opportunity pleased positive profitable progress satisfy strength strengths strong stronger success successful successfully win
86,0001018724-14-000034,AMAZON,20140825,2014-08-25,8-K,break breaking claims closing closure collapse fraud ill interrupt interruption lapse late lie lose losing miss taint,approximate approximately assumption believe could depend dependent differ fluctuation fluctuations hidden may risk risks uncertain uncertainties,able exclusive exclusively great invent invention inventor leading satisfy win
87,0001193125-14-137753,AMAZON,20140410,2014-04-10,8-K,accuse accuses against annoy annoyance annoying barrier barriers break challenge challenges challenging closure cut defect defects difficult easing fail failing failure failures force forced forcing ill injury lack late lie lose losing loss losses miss omit omitted plea pleas question questions quit sacrifice sacrifices serious sever slow sue tense threat threaten threatened urgency,almost appear believe could depend dependence differ may might nearly perhaps possible predict predicts probability risk risks roughly somewhere suggest unknown unproven unusual,able accomplish accomplished achieving advantage advantages assure beautiful benefit benefiting best better boom booming brilliant charitable delight despite dream easily easy effective efficient empower empowered enable enabled enabling encouraged encouragement enhance enhanced enhancement enjoy enjoying exceptional excited exciting exclusive exclusives favorite gain gaining gains good great greater greatly happy ideal impress impressed impressive improve improvement improvements improving incredible incredibly innovation innovations innovative invent invented inventing invention inventions inventive leadership leading opportunities opportunity optimistic perfect pleasure profitability progress receptive revolutionize revolutionizes satisfy strength strengthen strengthened strong stronger success successes surpass surpassing tremendous valuable versatile vibrant win
88,0001018724-16-000268,AMAZON,20160520,2016-05-20,8-K,break collapse concern cut default downgrade downgraded fault ill inability lapse lie miss poses terminate terminated unpaid,could depend dependent hidden may,able gain gains satisfy success win
89,0001193125-09-211972,AMAZON,20091022,2009-10-22,8-K,break bridge cancel cancellation cancellations claims closure closures conciliation defer deficit difficult erred fraud ill interrupt interruption interruptions late lie limitation limitations lose loses loss lying miss pled quit sue sued taint unfavorable unpredictable,anticipate approximate approximately assume assumes believe contingencies could differ fluctuation fluctuations intangible intangibles may might pending possible predict risk risks uncertain uncertainties unpredictable variable,able advantage alliance benefit best easy enable enabling encourages enhance favorable friendly gain gains invent inventor leading opportunities satisfy strong win
90,0001193125-13-028189,AMAZON,20130129,2013-01-29,8-K,break breaking cancel cancellation cancellations claims closure closures conciliation costly cut decline difficult erred fraud ill interrupt interruption interruptions late lie limitation limitations lose loss losses lying miss quit sue sued taint unfavorable unpredictable,approximate approximately assume assumes believe contingencies could differ fluctuation fluctuations intangible may might nearly pending possible predict risk risks uncertain uncertainties unpredictable,able alliance attain attained benefit best easily easy efficient efficiently enable excited exclusive favorable gain gains highest improve improved innovation invent inventor opportunities popular satisfaction satisfy win
91,0001193125-12-186222,AMAZON,20120426,2012-04-26,8-K,break cancel cancellation cancellations claims closure closures conciliation decline difficult erred fraud ill interrupt interruption interruptions late lie limitation limitations lose loss lying miss quit sue sued taint unfavorable unpredictable,approximate approximately assume assumes believe contingencies could differ fluctuation fluctuations hidden intangible may might pending possible predict risk risks uncertain uncertainties unpredictable unusual,able alliance assure benefit best easier easily easy efficient efficiently enable enjoy excited exclusive favorable gain gains invent inventor opportunities popular satisfy unparalleled vibrant win
92,0001193125-14-434903,AMAZON,20141205,2014-12-05,8-K,adverse against allege alleged arrears bankrupt bankruptcy breach break calamity cease claims closed closing conflict conflicts contrary crisis culpability cut damage damages default defaulting defaults defend defending delay deter dispose disrupt disruption downgrading easing encumbrance encumbrances erred exculpation fail failed failure fault faults fined force forego fraud fraudulent guilty harm ill impair impracticable inadvisable inappropriate incident inconsistent ineligible insolvency insufficient investigating investigation lapse late lie limitation limitations lose losing loss losses mislead misleading misrepresent misrepresentation miss moratorium omission omissions omit overdue plaintiff plea plead pleaded poses postpone purport purported quit refusal refuse refused reparation sever solvency sue sued suspend suspended suspending terminate terminated termination threat threaten threatened unable unavailability unavailable unpaid usury violation,approximate approximately assume assumed assuming assumption assumptions conditional could depend dependent differ differing may ordinarily pending possible preliminary revise unknown,able benefit best effective enable exclusive gain gains good great greater highest leading opportunity satisfaction satisfactory satisfied satisfy succeed succeeding success win
93,0001193125-16-530910,AMAZON,20160405,2016-04-05,8-K,against break breaking challenge challenges closure convict conviction cut deter diminish diminished disadvantage doubt doubted dropped easing fail failed failure failures force forced forcing frustrate frustrated hurt ill inability incidence inconvenient irreversible late lie lose loss losses lost miss missed oppose opposed plea pleas question questions sacrifice sacrifices serious sever slow slowly slowness sue sues suffer uncover uncovering urgency worse wrong,almost appear believe could differ doubt doubted may might nearly pending possible probability risk risks seems tending unusual,able accomplish accomplished accomplishes achieve achieved achieving advantage advantages assure benefit best better brilliant creativity delight despite distinctive dream easier easy effective empower empowered enable enabled enables enabling encouragement enhance enhanced excellence excited exciting exclusive exclusives gain gaining gains good great greater greatest greatly happy improve improving incredible incredibly innovation invent invented inventing invention inventive inventiveness inventor leadership opportunities opportunity optimistic profitability progress receptive satisfy stable strength strengthen strengthened strong stronger success successes surpass surpassed valuable versatile win winner winners worthy
94,0001018724-17-000003,AMAZON,20170202,2017-02-02,8-K,break cancel cancellation cancellations claims closed closure closures collapse conciliation cut decline difficult erred fraud ill interrupt interruption interruptions lapse late lie limitation limitations lose loss losses lying miss omit quit restructuring restructurings sever sue sued taint unfavorable unpredictable,anticipate anticipates approximate approximately assume assumes believe contingencies could differ fluctuation fluctuations hidden may pending possible predict risk risks uncertain uncertainties uncertainty unpredictable,able advantage alliance benefit better breakthrough easier easily easy enable enabled enjoy enjoyable excellence exclusive exclusively favorable favorite gain gains improve innovation invent invention inventor leading opportunities popular premier premiere satisfy win winner winning
95,0001193125-11-163100,AMAZON,20110610,2011-06-10,8-K,break closed concern cut disclose disclosed ill lose miss,depend dependent,gain gains satisfy success win
96,0001193125-12-416835,AMAZON,20121005,2012-10-05,8-K,break closing forfeit forfeited ill lose losing,approximate approximately,able satisfaction satisfy win
97,0001193125-19-097640,AMAZON,20190404,2019-04-04,8-K,break cease cut deter divorce fined ill incapacity lie lying miss sue sued terminate termination,approximate approximately revise revised,able satisfy win
98,0001018724-15-000077,AMAZON,20150612,2015-06-12,8-K,break closed collapse disclose disclosed lapse lose,assuming hidden,able effective satisfy win
99,0001193125-09-130282,AMAZON,20090612,2009-06-12,8-K,break claims closure counterclaim counterclaims dismiss dismissal fraud ill interrupt interruption late miss taint unanticipated,anticipate anticipated could differ fluctuation fluctuations may risk risks uncertain uncertainties,invent inventor satisfy win
