,document_ref,company_name,filing_date,date_str,filing_type,neg_text,uncert_text,pos_text
74,0001193125-17-106620,CISCO,20170331,2017-03-31,8-K,absence adverse adversely against allege alleged arrears bankrupt bankruptcy breach breached break bridge cancel cancellation caution cautionary cease claiming claims closed closing closure concern conciliation conflict contested contrary corrupt corruption counterclaim cut damage damages decline declined default defer delay delayed delinquent deter detract disadvantage disadvantageous disapprove disavow disclose disclosed discontinue discontinued dishonor dismiss dismissed disproportion disproportionate disproportionately dispute disregard disregarded dissolution doubt easing encumber encumbrance encumbrances erred erring error exculpatory expose fail failed failing fails failure fault faults fined fines force forced forego forfeit forfeiture fraud fraudulent harm hazard hazardous ill illegal illegality impair impaired impairment inability inaccurate incapable incident incomplete incorrect indefeasibly injunction injunctions insolvency intentional interfere invalid invalidate invalidated invalidity investigation involuntary lapse lapsed late laundering lie limitation limitations liquidate liquidation liquidator litigation lose losing loss losses lying malpractice misconduct mislead misleading miss missed moratorium negative negligence objection obsolete omission omit omitted onerous oppose opposed overage overdue penalties penalty plea plead pleading pleadings pled poses posing postpone preclude prejudice protest punitive purport purported purportedly purporting quit reject reparation repudiate resign resignation restate restated restructuring revoke revokes sever solvency subpoena sue sued suffer suffered suing suspend suspended suspension terminate terminated termination terminations threat threaten threatened unable unemployment unintended unlawful unpaid unreasonably unreimbursed unsatisfied usurious violate violation,anticipate anticipated appear appearing approximate approximately assume assumed assumes assumption assumptions believe believed conditional contingent could depend dependent depending differ doubt exposure fluctuating intangible may pending possible precaution precautionary presume presumed risk risks speculative tending unknown variable variance variation varied vary,able achieve achieved adequately advances advantage advantageous assuring beneficial benefit best conclusive conclusively confident desirable desired diligent diligently effective empower empowered enable enhance enhanced exclusive exclusively favorable gain gains good great greater highest honor leading opportunity perfect perfected satisfaction satisfactory satisfied satisfy succeed succeeding success win
75,0001193125-14-249157,CISCO,20140625,2014-06-25,8-K,break closed cut disclose disclosed ill lie lose miss terminate,,able satisfy win
76,0001193125-18-239193,CISCO,20180806,2018-08-06,8-K,against break caution cautioned claims cut fined ill infringe infringement lie litigation lying misappropriation miss taint termination,differ may predict prediction predictions revise revised risk risks uncertain uncertainties,able gain gains resolve satisfy solving win
77,0001193125-18-326716,CISCO,20181114,2018-11-14,8-K,adverse antitrust breach breaches break catastrophic caution cautioned closed concern conciliation conciliations cut defect defects defer deter divest divestiture divestitures doubt doubtful downturn downturns erred error fined forego ill impair impairment impairments insufficient investigation investigations late lie limitation limitations litigation lose loss losses lying miss obsolete poses problem problems question quit restructuring restructurings seize sue sued taint termination volatility,anticipate anticipated approximate approximately believe believes contingencies contingent could depend dependence differ doubt doubtful fluctuation fluctuations intangible may pending possible predict prediction predictions recalculate revise revised risk risks uncertain uncertainties variability variation variations volatility,able achieve benefit effective enable gain gains good great greater innovate innovation invent inventor leadership opportunities opportunity progress satisfy strong success successful successfully win
78,0001193125-14-409258,CISCO,20141112,2014-11-12,8-K,adverse antitrust break catastrophic caution cautioned concern conciliation cut defect defects defer deter divest divestiture divestitures doubt doubtful downturn downturns erred fines forego ill impair impairment impairments insufficient investigation investigations late lie limitation limitations litigation loss losses miss obsolete plea pleas poses question quit restructuring restructurings seize sue sued taint termination threat volatility,anticipate anticipated approximate approximately believe believes contingencies contingent could depend dependence differ doubt doubtful fluctuation fluctuations intangible may pending predict prediction predictions risk risks uncertain uncertainties variability variation variations volatility,able achieve benefit collaborate collaboration effective efficiency enable enabling encouraging gain gains good improving innovation innovations innovative invent inventor opportunities pleased positive progress satisfy strength strong strongest succeed success successful successfully win
79,0001193125-17-367515,CISCO,20171212,2017-12-12,8-K,absence adverse adversely against breach break broken cancel canceled cancellation cancelled cease ceased ceases claims closed closing closure concern conflict conflicts contested contrary convict conviction correcting crime cut damage damages deceased default defect defend defer delay delayed deter disclose dishonest dishonesty dismiss dismissal dispute dissolution divest divestiture divestitures divorce doubt easing erred fail fails failure fault felony fined force forego forfeit forfeited forfeiture fraud harm ill illegal impair impairment impractical inability inconsistency inconsistent intentional interfere interrupt interruption invalid investigation involuntarily lapse lapsed late lie limitation limitations liquidate liquidation litigating litigation lose losing loss lying misconduct miss omission plea pleas pled poses preclude prosecution question quit refusal refuse refusing resign resignation restate restated restatement revocation revoke revoked sever strain sue sued suspend suspended suspends suspension taint terminate terminated terminates terminating termination terminations unable unauthorized unfunded violation voided writeoff writeoffs,ambiguous anticipate anticipated assume assumed assumption depend dependent depends differ doubt fluctuation indeterminable may pending possible predict predicted revise revised tending unknown unsettled vary,able accomplish achieve achievement attain attained attains beneficial benefit conclusive confident desirable effective enable enables exclusive exclusively gain gains good great greater honor honored invent inventor leadership opportunity reward satisfaction satisfactory satisfied satisfy success valuable win
80,0001193125-14-048150,CISCO,20140212,2014-02-12,8-K,adverse antitrust break catastrophic caution cautioned challenge challenges concern conciliation cut defect defects defer degrade deter divest divestiture divestitures doubt doubtful downturn downturns easing erred fail failure failures force forego ill impair impairment impairments insufficient investigation investigations late lie limitation limitations litigation lose loss losses miss obsolete plea pleas poses problem problems question quit restructuring restructurings seize slow slowly sue sued sues taint termination volatility,anticipate anticipated approximate approximately believe believes contingencies contingent could depend dependence differ doubt doubtful fluctuation fluctuations intangible may pending predict prediction predictions risk risks uncertain uncertainties variability variation variations volatility,able achieve benefit best collaborate collaboration despite effective efficient efficiently enable enables enhance gain gains good great greater improve improvement improvements innovation innovative invent inventor opportunities pleased proactive proactively progress satisfaction satisfy strength strengthen strong success successful successfully win
81,0001193125-13-483099,CISCO,20131223,2013-12-23,8-K,break closed cut disclose disclosed ill lie lose miss terminate,,able satisfy win
82,0001193125-17-316071,CISCO,20171023,2017-10-23,8-K,adverse adversely break closing concern cut fined force ill late lie lose losing lying miss seize sue sued taint termination,approximate approximately assuming believe could differ may preliminary revise revised risk risks uncertain uncertainty,able achieve benefit best breakthrough collaborate collaboration empower empowers enhance enhances excited innovation innovator leading opportunities opportunity satisfied satisfy success successful successfully win
83,0001193125-13-250920,CISCO,20130607,2013-06-07,8-K,break caution cautioned claims cut damage damages dismiss ill infringe infringement lie limitation limitations litigation miss sue taint volatility,approximate approximately believe differ may predict prediction predictions revise risk risks uncertain uncertainties volatility,able effective satisfy win
84,0001193125-17-286857,CISCO,20170918,2017-09-18,8-K,break challenge cut disrupt disrupted fear fined ill lie lying miss,could revise revised,able effective honor leadership satisfy success successful transparency tremendous win
85,0001193125-16-708007,CISCO,20160913,2016-09-13,8-K,break cease ceased cut ill late lie loss losses miss quit,approximation believe believes,able gain satisfy win
86,0001193125-16-714189,CISCO,20160920,2016-09-20,8-K,adverse adversely arrears bankrupt bankruptcy break cease closed concern contrary cut default defaults defect deter disclose disclosed erred error fault faults fined force forego fraud fraudulent ill inconsistency inconsistent insolvency intentional investigation lack late lie limitation limitations lose losing miss moratorium poses postpone postponed quit solvency sue sued sues terminate termination unavailability undisclosed unpaid usury,ambiguity appear appears approximate approximately assume assumed assuming depend dependent indeterminate may possible,able beneficial conclusive effective enable good great greater highest leading satisfy succeed succeeding success win
87,0001193125-17-259825,CISCO,20170816,2017-08-16,8-K,adverse antitrust breach breaches break catastrophic caution cautioned closed concern conciliation conciliations critical cut decline defect defects defer deter divest divested divestiture divestitures doubt doubtful downturn downturns erred error fined forego ill impair impairment impairments insufficient investigation investigations late lie limitation limitations litigation lose loss losses lying miss obsolete poses problem problems question quit restructuring restructurings seize sue sued taint termination volatility,anticipate anticipated approximate approximately believe believes contingencies contingent could depend dependence differ doubt doubtful fluctuation fluctuations intangible may pending possible predict prediction predictions revise revised risk risks uncertain uncertainties variability variation variations volatility,able achieve benefit effective gain gains good improve improvement improvements innovation innovative invent inventor leadership opportunity profitability progress satisfy strong success successful successfully tremendous win
88,0001193125-15-221863,CISCO,20150612,2015-06-12,8-K,adverse adversely against allege alleged bankrupt bankruptcy breach break calamity claims closed closure concern conflict contrary crisis culpability cut damage damages default defaulting defaults defect defects deficiency deter disclose disclosed dispose dispute disturb disturbance downgrading encumbrance encumbrances erred erring fail failed fails failure fault faults fined force forego forfeit forfeiture fraud fraudulent guilty harm hazard hazardous ill imperfection imperfections impracticable inadvisable incident incorrect ineligible infringe infringement injunction insolvency insufficient interfere interference investigation investigations lapse late lie limitation limitations lose losing loss losses manipulation mislead misleading misrepresent misrepresentation miss moratorium objection omission omissions omit omits omitted overtly plaintiff plea pleas poses postpone prejudice prejudiced preventing quit reparation revocation sever solvency sue sued suspend suspended suspending suspension terminate terminated termination threat threaten threatened threatening unavailable unpaid unrest violate violation weak weakness weaknesses,appear appeared assume assuming assumption assumptions believe conditional contingent could depend dependent may pending possible preliminary varied,able benefit best confident effective enable exclusive gain gains good great greater leading opportunity perfect positive satisfaction satisfactory satisfied satisfies satisfy stabilization succeed succeeding success win
89,0001193125-16-716006,CISCO,20160921,2016-09-21,8-K,break closed cut disclose disclosed ill lie lose miss terminate,,able satisfy win
90,0001193125-16-457586,CISCO,20160210,2016-02-10,8-K,adverse antitrust break catastrophic caution cautioned challenging concern conciliation cut decline declined defect defects defer deter divest divested divestiture divestitures doubt doubtful downturn downturns erred fines force forego ill impair impairment impairments insufficient investigation investigations late lie limitation limitations litigation lose loss losses miss obsolete poses question quit restructuring restructurings seize sue sued taint termination volatility,anticipate anticipated approximate approximately believe believes contingencies contingent could depend dependence differ doubt doubtful fluctuation fluctuations intangible may pending predict prediction predictions risk risks uncertain uncertainties variability variation variations volatility,able achieve benefit collaborate collaboration confident effective gain gains good great greater happy improve improvement improvements innovation invent inventor opportunity profitable progress satisfy strength strong success successful successfully win
91,0001193125-15-383743,CISCO,20151120,2015-11-20,8-K,break cut lie miss,depend dependent,able gain gains satisfy win
92,0001193125-18-186858,CISCO,20180607,2018-06-07,8-K,break closed cut disclose disclosed fined ill lie lose lying miss terminate,revise revised,able satisfy win
93,0001193125-16-615321,CISCO,20160607,2016-06-07,8-K,absence adverse adversely against breach break broken cancel canceled cancellation cancelled cease ceases closed closing closure concern conflict contested contrary convict conviction correcting crime cut damage damages default defect defend defer delay delayed deter disclose dishonest dishonesty dismiss dismissal dispute dissolution divest divestiture divestitures divorce easing erred fail fails failure fault felony fined force forego forfeit forfeited forfeiture fraud harm hostile ill illegal impair impairment impractical inability inconsistency inconsistent intentional interfere interrupt interruption invalid investigation involuntarily lapse lapsed late lie limitation limitations liquidate liquidation litigating litigation lose losing loss lying misconduct miss omission plea pleas pled poses preclude prosecution question quit refusal refuse refusing resign resignation restate restated restatement revoke sever sue sued suspend suspended suspends suspension taint terminate terminated terminates terminating termination terminations unable unauthorized unfunded violation voided writeoff writeoffs,ambiguous anticipate anticipated assume assumed assumption conditional depend dependent depends differ fluctuation indeterminable may pending possible predict predicted revise tending unknown unsettled vary,able accomplish achieve achievement attain attained attains beneficial benefit best conclusive confident desirable effective enable enables exclusive exclusively favorable gain gains good great greater highest honor honored invent inventor leadership opportunity satisfaction satisfactory satisfied satisfy success valuable win
94,0001193125-14-199056,CISCO,20140514,2014-05-14,8-K,adverse against antitrust barrier barriers break breaking catastrophic caution cautioned concern conciliation cut defect defects defer deter divest divestiture divestitures doubt doubtful downturn downturns erred fines forego ill impair impairment impairments insufficient investigation investigations late lie limitation limitations litigation loss losses miss obsolete plea pleas poses question quit restructuring restructurings seize sue sued taint termination volatility,anticipate anticipated approximate approximately believe believes contingencies contingent could depend dependence differ doubt doubtful fluctuation fluctuations intangible may nearly pending predict prediction predictions predictive risk risks uncertain uncertainties variability variation variations volatility,able achieve advantage benefit better collaborate confident effective excellence gain gains improve improved invent inventor opportunities pleased progress satisfy strength strong success successful successfully win
95,0001193125-14-079163,CISCO,20140303,2014-03-03,8-K,absence acquiesce adverse adversely against annul annulled arrears bad bankrupt bankruptcy breach break cancel cancellation cancelled cease ceased claims closed closing closure concern conflict conflicting conflicts contrary cut damage damages decline deface defaced default defaulted defaults defect defects defend defending delay delays delist delisting destroy destroyed destruction deter disadvantage disadvantageous disclose disclosed discontinue discontinued dispose disregard disregarded disturb easing embargo encumber encumbered encumbrance erred erring erroneous error errors fail failed failure fault faulted faults fined force forced forego fraud fraudulent harm hinder ill illegal impair impaired impede impracticable inability incapable inconsistency inconsistent inquiry insolvency insolvent insufficient intentional invalid investigate investigation involuntary lack lapse lapsed late lie limitation limitations liquidation liquidator litigant lose losing loss losses lost lying misconduct miss misuse moratorium negligence negligent nonpayment omission omissions omit omitted omitting overdue plea plead pled poses postpone postponed preclude prejudice prejudicial prosecute punitive question questions quit reparation resign resignation resigning sever solvency stolen sue sued sues suffer suffered suffering suing suspension terminate terminated termination unable unauthorized unavailability undisclosed unduly unpaid unreasonable unwilling usury violation,ambiguity appear appears approximate approximately assume assumed assumes assuming assumption believe believed conditional conditionally contingency depend dependent differ indeterminate likelihood may might ordinarily pending possible presume presumed risk risks sometime sometimes variation variations,able advances advantage advantageous beneficial beneficially benefit conclusive conclusively constructive desirable effective empower empowered enable exclusive exclusively gain gains good great greater improve improvement improvements improving leading progress satisfaction satisfactory satisfied satisfy succeed succeeding success win
96,0001193125-13-055377,CISCO,20130213,2013-02-13,8-K,adverse antitrust break catastrophic caution cautioned challenging concern conciliation cut defect defects defer deter divest divestiture divestitures doubt doubtful downturn downturns easing erred forego ill impair impairment impairments insufficient investigation investigations late lie limitation limitations litigation loss losses miss obsolete plea pleas poses question quit restructuring restructurings sue sued taint termination volatility,anticipate anticipated approximate approximately believe believes contingencies contingent could depend dependence differ doubt doubtful fluctuation fluctuations intangible may pending predict prediction predictions risk risks uncertain uncertainties variability variation variations volatility,able achieve achieving benefit best better collaborate collaboration confident easy effective efficient empower empowering enable enhance enhanced excellence gain gains good honor honored improve improvement improvements innovation invent inventor leadership leading opportunities profitable progress satisfy success successful successfully valuable win
97,0001193125-19-037964,CISCO,20190213,2019-02-13,8-K,adverse antitrust breach breaches break catastrophic caution cautioned closed concern conciliation conciliations critical cut defect defects defer deter disclose disclosed divest divested divestiture divestitures doubt doubtful downturn downturns erred error fined force forego ill impair impairment impairments insufficient investigation investigations late lie limitation limitations litigation lose loss losses lying miss obsolete plea pleas poses question quit restructuring restructurings seize sue sued taint termination volatility vulnerabilities,anticipate anticipated approximate approximately believe believes contingencies contingent could depend dependence differ doubt doubtful fluctuation fluctuations intangible may pending possible predict prediction predictions recalculate revise revised risk risks uncertain uncertainties variability variation variations volatility,able achieve benefit effective efficiency enable gain gains good incredibly innovation invent inventor leadership opportunity pleased satisfy strength strong success successful successfully win
98,0001193125-17-275671,CISCO,20170901,2017-09-01,8-K,break closed cut disclose disclosed fined ill lie lose lying miss terminate,revise revised,able satisfy win
99,0001193125-13-448477,CISCO,20131120,2013-11-20,8-K,absence adverse adversely against breach break broken cancel canceled cancellation cancelled cease ceases closed closing closure concern conflict contested contrary convict conviction correcting crime cut damage damages defect defend defer delay delayed deter disclose dishonest dishonesty dismiss dismissal dispute dissolution divest divestiture divestitures divorce easing erred fail fails failure felony fined force forego forfeit forfeited forfeiture fraud harm ill illegal impair impairment impractical inability inconsistency inconsistent intentional interfere interrupt interruption invalid investigation involuntarily lapse lapsed late lie limitation limitations liquidate liquidation litigating litigation lose losing loss lying misconduct miss omission plea pleas pled poses preclude prosecution question quit refusal refuse refusing resign resignation restate restated restatement revoke sever sue sued suspend suspended suspends suspension taint terminate terminated terminates terminating termination terminations unable unauthorized unfunded violation voided writeoff writeoffs,ambiguous anticipate anticipated approximate approximately assume assumed assumption conditional depend dependent depends differ fluctuation indeterminable may pending possible predict predicted tending unknown unsettled vary,able accomplish achieve achievement attain attained attains beneficial benefit best conclusive confident desirable distinction effective enable enables exclusive exclusively favorable gain gains good great greater highest honor honored invent inventor leadership opportunity satisfaction satisfactory satisfied satisfy success valuable win
