,ticker,date,neg_text,uncert_text,pos_text,price_prior,price_0,price_1,price_3,price_7,p_p_n,p_0_n,Total,Buys,Holds,Sells,Rating,Target Px
49,aapl,2015-06-10,adverse adversely against allege alleged arrears bankrupt bankruptcy breach break calamity cease ceases claims closed closure concern conflict contrary crisis culpability cut damage damages default defaulting defaults defect defend defending deter disapprove disapproved disclaim disclose disclosed dispose dispute disrupt disruption downgrading encumbrance encumbrances erred fail failed failure fault faults fined force forego fraud fraudulent guilty harm ill impracticable inadvisable incident inconsistency inconsistent ineligible insolvency insufficient interfere interference investigating investigation late lie limitation limitations lose losing loss losses lying mislead misleading misrepresent misrepresentation miss moratorium negative objection omission omissions omit omits omitted oppose opposed overdue plea pleas pled poses postpone preventing quit reparation reparations restate restated sever solvency sue sued suspend suspending suspension terminate terminated termination threat threaten threatened threatening unable unavailable unpaid unwilling violate violation,ambiguity appear appears assume assumed assuming assumption assumptions believe conditional conditionally depend dependent may might pending possible preliminary,able beneficial benefit best effective enable gain gained gains good leading opportunity satisfaction satisfactory satisfy succeed succeeding success win,118.83284759521484,120.19447326660156,119.92400360107422,118.36656188964844,118.0681381225586,123.16950225830078,121.9384536743164,52.0,36.0,14.0,2.0,4.269,148.95
50,aapl,2015-07-21,break closure cut defer disaster disasters disrupt easing erred error ill infringe infringed late lie limitation lose miss poses problem problems quit sue sued sues taint unfavorable,approximate approximately assume assumes contingencies could depend dependency differ hidden intangible may risk risks uncertain uncertainties,able benefit best better breakthrough empower excitement favorable great incredible innovation innovations invent inventor revolutionize revolutionized satisfy strong success successful win,123.16950225830078,121.9384536743164,116.7811508178711,116.10964965820312,114.12319946289062,114.12319946289062,113.12529754638672,51.0,37.0,12.0,2.0,4.333,149.61
51,aapl,2015-07-31,adverse adversely against allege alleged arrears bankrupt bankruptcy breach break calamity cease ceases claims closed closure concern conflict contrary crisis culpability cut damage damages default defaulting defaults defect defend defending deter disapprove disapproved disclaim disclose disclosed dispose dispute disrupt disruption downgrading encumbrance encumbrances erred fail failed failure fault faults fined force forego fraud fraudulent guilty harm ill impracticable inadvisable incident inconsistency inconsistent ineligible insolvency insufficient interfere interference investigating investigation late lie limitation limitations lose loses losing loss losses lying mislead misleading misrepresent misrepresentation miss moratorium negative objection omission omissions omit omits omitted oppose opposed overdue plea pleas pled poses postpone preventing quit reparation reparations restate restated sever solvency sue sued suspend suspending suspension terminate terminated termination threat threaten threatened threatening unable unavailable unpaid unwilling violate violation,ambiguity appear appears assume assumed assuming assumption assumptions believe believes conditional conditionally depend dependent hidden may might pending possible preliminary,able beneficial benefit best effective enable exclusive gain gained gains good great greater leading opportunity satisfaction satisfactory satisfy succeed succeeding success win,114.12319946289062,113.12529754638672,110.45806884765624,107.6229248046875,106.32073211669922,109.0562744140625,106.72356414794922,52.0,37.0,13.0,2.0,4.308,147.5
52,aapl,2015-09-17,adverse adversely against allege alleged arrears bankrupt bankruptcy breach break calamity cease ceases claims closed closure concern conflict contrary crisis culpability cut damage damages default defaulting defaults defect defend defending deter disapprove disapproved disclaim disclose disclosed dispose dispute disrupt disruption downgrading encumbrance encumbrances erred fail failed failure fault faults fined force forego fraud fraudulent guilty harm ill impracticable inadvisable incident inconsistency inconsistent ineligible insolvency insufficient interfere interference investigating investigation late lie limitation limitations lose loses losing loss losses lying mislead misleading misrepresent misrepresentation miss moratorium negative objection omission omissions omit omits omitted oppose opposed overdue plea pleas pled poses postpone preventing quit reparation reparations restate restated sever solvency sue sued suspend suspending suspension terminate terminated termination threat threaten threatened threatening unable unavailable unpaid unwilling violate violation,ambiguity appear appears assume assumed assuming assumption assumptions believe believes conditional conditionally depend dependent hidden may might pending possible preliminary,able beneficial benefit best effective enable exclusive gain gained gains good great greater leading opportunity satisfaction satisfactory satisfy succeed succeeding success win,109.0562744140625,106.72356414794922,106.28325653076172,106.23641204833984,105.33704376220705,102.65772247314452,103.40719604492188,51.0,39.0,10.0,2.0,4.412,145.29
53,aapl,2015-10-02,break cut ill lie miss,,able satisfy win,102.65772247314452,103.40719604492188,103.78192138671876,103.78192138671876,104.72813415527344,107.99764251708984,107.31378173828124,52.0,40.0,10.0,2.0,4.423,145.98
54,aapl,2015-10-27,break closure cut defer disaster disasters disrupt erred error ill infringe infringed late lie limitation lose miss poses problem problems quit sue sued sues taint unfavorable,approximate approximately assume assumes contingencies could depend dependency differ hidden intangible may nearly risk risks uncertain uncertainties,able benefit best better breakthrough empower favorable innovation innovations innovative invent inventor revolutionize revolutionized satisfy strong strongest success successful tremendous win,107.99764251708984,107.31378173828124,111.73558807373048,111.95108032226562,113.76627349853516,104.75302124023438,102.53265380859376,53.0,44.0,7.0,2.0,4.547,148.59
55,aapl,2015-12-17,break closure cut ill lie miss,,able satisfy win,104.75302124023438,102.53265380859376,99.75718688964844,100.8861846923828,100.5004425048828,100.98026275634766,100.8861846923828,53.0,45.0,7.0,1.0,4.623,147.4
56,aapl,2015-12-22,absence acquit against allege alleged breach breaches break cancel cancellation cancelled cease ceased ceases challenge challenges claims closed closure concern conflict contested contrary convict convicted criminal cut damage damages defect defend defending destroy destroyed destruction deter disapproval disclose disclosed disinterested disqualification disregard disregarded dissolution enjoin enjoined erred fail fails failure felony fined fines force forego harm ill illegal inability incapacity incident inconsistent ineligibility ineligible lack late lie limitation limitations lose loses loss losses lost mislead misleading miss neglect objection omission omissions omit omitting oppose opposed plea pleas pled poses postpone postponement preclude prejudice protest protesting question questions quit recall recalled recalls refusal refuse refuses resign resignation resigned restate restated revocation revoke revoked stolen sue sued terminate terminated termination terminations threat threaten threatened unable unavailability unavailable unsound violate violation violations,appear appearing appears assume believe believes depend dependent differ indefinite may might pending possible risk tending variable variation variations,able beneficial beneficially confident desired effective empower empowered exclusive exclusively gain gains good great greater highest leading opportunity pleasure resolve satisfactory satisfied satisfies satisfy solves succeed succeeding success valuable win,100.98026275634766,100.8861846923828,102.18453216552734,100.5004425048828,99.03273010253906,93.55706024169922,94.0745086669922,53.0,45.0,7.0,1.0,4.623,146.98
57,aapl,2016-01-26,break caution cautioned closure conciliation cut defer difficult disaster disasters disrupt erred error ill infringe infringed infringement late lie limitation lose loss miss negative poses problem problems quit sue sued sues taint unfavorable,almost approximate approximately assume assumes contingencies could depend dependency differ hidden intangible may risk risks uncertain uncertainties,able benefit best better breakthrough empower favorable innovation innovations innovative invent inventor positive revolutionize revolutionized satisfy strong superior win,93.55706024169922,94.0745086669922,87.89318084716797,91.58126068115234,91.3782196044922,91.6430892944336,89.57146453857422,53.0,46.0,6.0,1.0,4.678999999999999,139.45
58,aapl,2016-02-23,absence adverse adversely against allege alleged arrears bankrupt bankruptcy breach break calamity cease ceases claims closed closure concern conflict contrary crisis culpability cut damage damages default defaulting defaults defect defend defending deter disapprove disapproved disclaim disclose disclosed dispose dispute disrupt disruption downgrading encumbrance encumbrances erred error fail failed failure fault faults fined force forego fraud fraudulent guilty harm ill impracticable inadvisable incident inconsistency inconsistent ineligible injunction insolvency insufficient interfere interference investigating investigation lapse lapsed late lie limitation limitations lose losing loss losses lying misconduct mislead misleading misrepresent misrepresentation miss moratorium negative negligence objection omission omissions omit omits omitted oppose opposed overdue plea pleas pled poses postpone postponed preventing question questions quit reparation reparations sever solvency sue sued sues suspend suspending suspension terminate terminated termination threat threaten threatened threatening unavailability unavailable unlawful unpaid violate violation,ambiguity appear appearing appears approximate approximately assume assumed assuming assumption assumptions believe believes conditional depend dependent hidden may might pending possible preliminary vague vaguely,able benefit best effective enable exclusive gain gained gains good great greater highest leading opportunity satisfaction satisfactory satisfy succeed succeeding success win,91.6430892944336,89.57146453857422,90.90525817871094,91.67146301269531,96.01335144042969,91.4633560180664,95.09579467773438,53.0,45.0,6.0,2.0,4.604,134.43
59,aapl,2016-03-01,absence adverse against alienation breach break cancel cancelled cancelling cease ceases clawback closing contrary correcting cut damage damages defect defend defer delay delayed deter dismiss dismissal dissolution divest divested divestiture divestitures easing encumbrance erred fail failure fined force forego forfeit forfeited forfeiture harm ill impair impairment impending inconsistency inconsistent invalid lapse lapsed late lie limitation limitations liquidation losing loss losses lying miss omission omit omitted oppose opposed pled poses question quit resign resignation restate restated restatement revoke sever sue sued suffer suffered suspend suspends suspension terminate terminated termination terminations unable unfunded unpaid writeoff writeoffs,anticipation assume assumed assumes assumption contingent could depend dependent differ may pending tending unusual varies,able achieve achievement assure attain attainment attains beneficial beneficially benefit conclusive desirable distinction distinctions effective enable enables exclusive exclusively favorable gain gains good invent inventor opportunity satisfaction satisfactory satisfied satisfies satisfy success win,91.4633560180664,95.09579467773438,95.30389404296876,97.44171142578124,95.70118713378906,100.39307403564452,99.95793151855469,53.0,45.0,6.0,2.0,4.604,134.43
60,aapl,2016-03-24,adverse adversely against allege alleged arrears bankrupt bankruptcy breach break calamity cease ceases claims closed closure concern conflict conflicts contrary crisis culpability cut damage damages default defaulting defaults defect defend defending deter disapprove disapproved disclaim disclose disclosed dispose dispute disrupt disruption downgrading encumbrance encumbrances erred fail failed failure fault faults fined force forego fraud fraudulent guilty harm ill impracticable inadvisable incident inconsistency inconsistent ineligible injunction insolvency insufficient interfere interference investigating investigation late lie limitation limitations lose losing loss losses lying misconduct mislead misleading misrepresent misrepresentation miss moratorium negative negligence objection omission omissions omit omits omitted oppose opposed overdue plea pleas pled poses postpone postponed preventing question questions quit reparation reparations sever solvency sue sued sues suspend suspending suspension terminate terminated termination threat threaten threatened threatening unavailability unavailable unlawful unpaid violate violation,ambiguity appear appearing appears assume assumed assuming assumption assumptions believe believes conditional depend dependent hidden may might pending possible preliminary vague vaguely,able benefit best effective enable exclusive gain gained gains good great greater highest leading opportunity satisfaction satisfactory satisfy succeed succeeding success win,100.39307403564452,99.95793151855469,99.50389099121094,101.85929107666016,105.11334991455078,99.39984130859376,98.70928192138672,50.0,42.0,6.0,2.0,4.6,133.26
61,aapl,2016-04-26,break closure cut defer disaster disasters disrupt erred error ill infringe infringed late lie limitation lose loss miss poses problem problems quit sue sued sues taint unfavorable,approximate approximately assume assumes contingencies could depend dependency differ hidden intangible may risk risks uncertain uncertainties,able benefit best better breakthrough empower favorable happy incredible innovation innovations invent inventor revolutionize revolutionized satisfy strength strong win,99.39984130859376,98.70928192138672,92.5322723388672,88.6728286743164,88.73684692382812,91.27789306640624,90.93529510498048,51.0,45.0,4.0,2.0,4.686,131.24
62,aapl,2016-06-22,adverse adversely against allege alleged arrears bankrupt bankruptcy breach break burden burdens burdensome calamity cease ceases circumvent circumventing claims closed closure concern conflict contrary crisis culpability cut damage damages default defaulting defaults defect defend defending deter disapprove disapproved disclaim disclose disclosed dispose dispute disrupt disruption downgrading encumbrance encumbrances erred fail failed failure fault faults fined force forego fraud fraudulent guilty harm ill impracticable inadvisable incident inconsistencies inconsistency inconsistent inconvenient ineligible insolvency insufficient interfere interference investigating investigation late lie limitation limitations lose losing loss losses lying mislead misleading misrepresent misrepresentation miss moratorium negative objection omission omissions omit omits omitted oppose opposed overdue plea plead pleas pled poses preventing quit reparation reparations restate restated sever solvency sue sued sues summons suspend suspending suspension terminate terminated termination threat threaten threatened threatening unable unavailable unpaid unwilling violate violation,ambiguity appear appears assume assumed assuming assumption assumptions believe conditional conditionally depend dependent may might pending possible preliminary,able beneficial benefit best effective enable exclusive gain gained gains good leading opportunity satisfaction satisfactory satisfied satisfy succeed succeeding success win,91.27789306640624,90.93529510498048,91.45873260498048,87.59481048583984,91.25886535644531,92.63883972167969,92.00119018554688,53.0,44.0,7.0,2.0,4.585,123.42
63,aapl,2016-07-26,break closure collapse cut defer disaster disasters disrupt erred error ill infringe infringed lapse late lie limitation lose loss miss plea pleas poses problem problems quit sue sued sues taint unfavorable,almost anticipate anticipated approximate approximately assume assumes contingencies could depend dependency differ hidden intangible may risk risks uncertain uncertainties,able benefit best better breakthrough empower favorable highest innovation innovations invent inventor pleased revolutionize revolutionized satisfy strong stronger success successful win,92.63883972167969,92.00119018554688,97.97789001464844,99.17703247070312,101.30270385742188,100.68074035644531,101.30270385742188,54.0,45.0,6.0,3.0,4.556,122.16
64,aapl,2016-08-04,absence adverse adversely against allege alleged arrears bankrupt bankruptcy breach break calamity cease ceases claims closed closure conflict contrary crisis culpability cut damage damages default defaulting defaults defect defend defending deter disapprove disapproved disclose disclosed dispose dispute disrupt disruption downgrading duress encumbrance encumbrances erred error fail failed failure fault faults fined force forego fraud fraudulent guilty harm ill impracticable inadvisable incident inconsistency inconsistent ineligible insolvency insufficient interfere interference investigating investigation lapse lapsed late lie limitation limitations lose losing loss losses lying mislead misleading misrepresent misrepresentation miss mistake misunderstand misunderstanding moratorium negative objection omission omissions omit omits omitted oppose opposed overdue plea pleas pled poses postpone postponed preventing quit reparation reparations sever solvency sue sued sues suspend suspending suspension terminate terminated termination threat threaten threatened threatening unavailable undue unpaid violate violation,ambiguity appear appearing appears approximate approximately assume assumed assuming believe believes conditional depend dependent may pending possible preliminary,able benefit best effective enable exclusive gain gains good great greater highest leading opportunity satisfaction satisfactory satisfy succeed succeeding success win,100.68074035644531,101.30270385742188,102.8432388305664,104.1158447265625,104.7569580078125,112.57450103759766,113.14859771728516,54.0,46.0,5.0,3.0,4.593,123.42
65,aapl,2016-10-25,break closure collapse cut defer disaster disasters disrupt erred error ill infringe infringed lapse late lie limitation lose loss miss plea pleas poses problem problems quit sue sued sues taint unfavorable,approximate approximately assume assumes contingencies could depend dependency differ hidden intangible may risk risks uncertain uncertainties,able benefit best better breakthrough empower favorable incredible innovation innovations invent inventor pleased revolutionize revolutionized satisfy strong success successful win,112.57450103759766,113.14859771728516,110.60335540771484,108.81404113769531,105.63142395019531,110.7865219116211,111.39242553710938,54.0,43.0,8.0,3.0,4.481,130.43
66,aapl,2016-12-15,absence acquit against allege alleged breach breaches break cancel cancellation cancelled cease ceased ceases challenge challenges claims closed closure collapse concern conflict contested contrary convict convicted criminal cut damage damages defect defend defending destroy destroyed destruction deter disapproval disclose disclosed disinterested dispose disqualification disregard disregarded enjoin enjoined erred fail fails failure felony fined fines force forego harm ill illegal inability incapacity incident inconsistent ineligibility ineligible lack lapse late lie limitation limitations lose loses loss losses lost lying mislead misleading miss neglect objection omission omissions omit omitting plea pleas pled poses postpone postponement preclude prejudice protest protesting question questions quit recall refusal refuse refuses resign resignation resigned restate restated revocation revoke revoked stolen sue sued terminate terminated termination threat threaten threatened unable unavailability unavailable unsound violate violation violations,appear appearing appears assume believe believes depend dependent differ hidden indefinite may might pending possible risk tending variable variation variations,able beneficial beneficially confident desired effective empower empowered exclusive exclusively gain gains good great greater highest leading opportunity pleasure resolve satisfactory satisfied satisfies satisfy solves succeed succeeding success valuable win,110.7865219116211,111.39242553710938,111.53671264648438,112.4792251586914,111.84447479248048,116.9803237915039,116.71102905273438,54.0,43.0,8.0,3.0,4.463,131.58
67,aapl,2017-01-31,break closure collapse cut defer disaster disasters disrupt erred error ill infringe infringed lapse late lie limitation lose loss miss poses problem problems quit sue sued sues taint unfavorable,approximate approximately assume assumes contingencies could depend dependency differ hidden intangible may nearly risk risks uncertain uncertainties,able benefit best better breakthrough empower excited favorable highest innovation innovations invent inventor revolutionize revolutionized satisfy strong win,116.9803237915039,116.71102905273438,123.8281478881836,124.14553833007812,127.90999603271484,126.99235534667969,127.90999603271484,52.0,42.0,8.0,2.0,4.519,137.8
68,aapl,2017-02-09,absence adverse adversely against allege alleged arrears bankrupt bankruptcy breach break calamity cancel cancellation cease ceases claims closed closure conflict contrary crisis culpability cut damage damages default defaulting defaults defect defend defending deter disapprove disapproved disclose disclosed dispose dispute disrupt disruption downgrading duress encumbrance encumbrances erred error fail failed failure fault faults fined force forego fraud fraudulent guilty harm ill impracticable inadvisable incident inconsistency inconsistent ineligible insolvency insufficient interfere interference investigating investigation lapse lapsed late lie limitation limitations lose losing loss losses lying mislead misleading misrepresent misrepresentation miss mistake misunderstand misunderstanding moratorium negative objection omission omissions omit omits omitted oppose opposed overdue plea pleas pled poses postpone postponed preventing quit reparation reparations sever solvency sue sued sues suspend suspending suspension terminate terminated termination threat threaten threatened threatening unavailable undue unpaid violate violation,alteration ambiguity appear appearing appears approximate approximately assume assumed assuming believe believes conditional depend dependent hidden may pending possible preliminary variation,able benefit best effective enable exclusive gain gains good great greater highest leading opportunity satisfaction satisfactory satisfy succeed succeeding success win,126.99235534667969,127.90999603271484,127.62022399902344,130.42146301269528,130.74021911621094,132.32437133789062,135.02897644042972,52.0,41.0,10.0,1.0,4.538,142.15
69,aapl,2017-03-01,break cut deter ill lie miss,depend dependent,able gain gains satisfy success win,132.32437133789062,135.02897644042972,134.227294921875,134.59432983398438,134.40115356445312,134.227294921875,135.01934814453122,50.0,39.0,10.0,1.0,4.52,145.78
70,aapl,2017-03-03,adverse adversely against allege alleged arrears bankrupt bankruptcy breach break burden burdens burdensome calamity cease ceases circumvent circumventing claims closed closure concern conflict contrary crisis culpability cut damage damages default defaulting defaults defect defend defending deter disapprove disapproved disclose disclosed dispose dispute disrupt disruption downgrading duress encumbrance encumbrances erred fail failed failure fault faults fined force forego fraud fraudulent guilty harm ill impracticable inadvisable incident inconsistency inconsistent inconvenient ineligible insolvency insufficient interfere interference investigating investigation late lie limitation limitations litigation lose losing loss losses lying mislead misleading misrepresent misrepresentation miss mistake misunderstand misunderstanding moratorium negative objection omission omissions omit omits omitted oppose opposed overdue plea plead pleas pled poses preventing quit reparation reparations restate restated sever solvency sue sued sues summons suspend suspending suspension terminate terminated termination threat threaten threatened threatening unable unavailable undue unpaid unwilling violate violation,ambiguity appear appears assume assumed assuming believe conditional conditionally depend dependent may pending possible preliminary,able beneficial benefit best effective enable exclusive gain gains good leading opportunity satisfaction satisfactory satisfied satisfy succeed succeeding success win,134.227294921875,135.01934814453122,134.59432983398438,134.26591491699222,134.25625610351562,148.0402374267578,149.320556640625,50.0,39.0,10.0,1.0,4.52,146.28
71,aapl,2017-05-11,absence adverse adversely against allege alleged arrears bankrupt bankruptcy breach break calamity cease ceases claims closed closure conflict contrary crisis culpability cut damage damages default defaulting defaults defect defend defending deter disapprove disapproved disclose disclosed dispose dispute disrupt disruption downgrading duress encumbrance encumbrances erred error fail failed failure fault faults fined force forego fraud fraudulent guilty harm ill impracticable inadvisable incident inconsistency inconsistent ineligible insolvency insufficient interfere interference investigating investigation lapse lapsed late lie limitation limitations litigation lose losing loss losses lying mislead misleading misrepresent misrepresentation miss mistake misunderstand misunderstanding moratorium negative objection omission omissions omit omits omitted oppose opposed overdue plea pleas pled poses postpone postponed preventing quit reparation reparations sever solvency sue sued sues suspend suspending suspension terminate terminated termination threat threaten threatened threatening unavailable undue unpaid violate violation,ambiguity appear appearing appears approximate approximately assume assumed assuming believe believes conditional depend dependent hidden may pending possible preliminary revise revised,able benefit best effective enable exclusive gain gains good great greater highest leading opportunity satisfaction satisfactory satisfy succeed succeeding success win,148.0402374267578,149.320556640625,151.4059295654297,150.79483032226562,149.35935974121094,149.17507934570312,148.7288818359375,49.0,39.0,9.0,1.0,4.551,160.34
72,aapl,2017-05-24,adverse adversely against allege alleged arrears bankrupt bankruptcy breach break calamity cancel cancellation cease ceases claims closed closure concern conflict contrary crisis culpability cut damage damages default defaulting defaults defect defend defending deter disapprove disapproved disclose disclosed dispose dispute disrupt disruption downgrading duress encumbrance encumbrances erred fail failed failure fault faults fined force forego fraud fraudulent guilty harm ill impracticable inadvisable incident inconsistency inconsistent ineligible insolvency insufficient interfere interference investigating investigation late lie limitation limitations litigation lose loses losing loss losses lying mislead misleading misrepresent misrepresentation miss mistake misunderstand misunderstanding moratorium negative objection omission omissions omit omits omitted oppose opposed overdue plea pleas pled poses postpone preventing quit reparation reparations restate restated sever solvency sue sued suspend suspending suspension terminate terminated termination threat threaten threatened threatening unable unavailable undue unpaid unwilling violate violation,alteration ambiguity appear appears assume assumed assuming believe conditional conditionally depend dependent may pending possible preliminary revise revised variation,able beneficial benefit best effective enable exclusive gain gains good great greater leading opportunity satisfaction satisfactory satisfy stabilization succeed succeeding success win,149.17507934570312,148.7288818359375,149.24295043945312,149.04896545410156,150.7754364013672,141.93939208984375,140.64938354492188,46.0,38.0,8.0,0.0,4.652,163.64
73,aapl,2017-06-20,adverse adversely against allege alleged arrears bankrupt bankruptcy breach break calamity cease ceases claims closed closure conflict contrary crisis culpability cut damage damages default defaulting defaults defect defend defending deter disapprove disapproved disclose disclosed dispose dispute disrupt disruption downgrading duress encumbrance encumbrances erred fail failed failure fault faults fined force forego fraud fraudulent guilty harm ill impracticable inadvisable incident inconsistency inconsistent ineligible insolvency insufficient interfere interference investigating investigation late lie limitation limitations litigation lose losing loss losses lying mislead misleading misrepresent misrepresentation miss mistake misunderstand misunderstanding moratorium negative objection omission omissions omit omits omitted oppose opposed overdue plea pleas pled poses postpone postponed preventing quit reparation reparations sever solvency sue sued sues suspend suspending suspension terminate terminated termination threat threaten threatened threatening unavailable undue unpaid violate violation,ambiguity appear appearing appears assume assumed assuming believe conditional depend dependent may pending possible preliminary revise revised,able benefit best effective enable exclusive gain gains good great greater highest leading opportunity satisfaction satisfactory satisfy succeed succeeding success win,141.93939208984375,140.64938354492188,141.4835205078125,141.88121032714844,139.35935974121094,144.25750732421875,145.537841796875,46.0,36.0,10.0,0.0,4.565,164.73
74,aapl,2017-08-01,break closure collapse cut defer disaster disasters disrupt erred error fined ill infringe infringed lapse late lie limitation lose loss lying miss poses problem problems quit sue sued sues taint unfavorable,almost approximate approximately assume assumes contingencies could depend dependency differ hidden intangible may revise revised risk risks uncertain uncertainties,able advances benefit best better breakthrough empower excited favorable happy incredibly innovation innovations invent inventor revolutionize revolutionized satisfy success successful win,144.25750732421875,145.537841796875,152.4146270751953,151.6871795654297,151.24095153808594,153.71424865722656,153.36370849609375,46.0,36.0,10.0,0.0,4.565,166.83
75,aapl,2017-08-18,adverse adversely against allege alleged arrears bankrupt bankruptcy breach break calamity cease ceases ceasing claims closed closing closure concern conflict contrary correcting crisis culpability cut damage damages default defaulting defaults defect defend defending deter disapprove disapproved disclaim disclaimer disclose disclosed dispose dispute disregard disregarded disrupt disruption downgrading duress easing encumbrance encumbrances erred fail failed failure fault faults fined force forego fraud fraudulent guilty harm ill impracticable inadvisable incident inconsistency inconsistent ineligible insolvency insufficient interfere interference investigating investigation investigations late lie limitation limitations litigation lose losing loss losses lying mislead misleading misrepresent misrepresentation miss mistake misunderstand misunderstanding moratorium negative objection omission omissions omit omits omitted oppose opposed overdue plea pleas pled poses postpone postponed preventing quit reparation reparations restate restated sever solvency sue sued suspend suspending suspension terminate terminated termination threat threaten threatened threatening unable unavailable undue unpaid violate violation,ambiguity appear appears approximate approximates assume assumed assuming assumption assumptions believe believes conditional conditionally depend dependent depending hidden may pending possible preliminary revise revised vary,able beneficial benefit best effective enable gain gains good great greater leading opportunity satisfaction satisfactory satisfy succeed succeeding success win,153.71424865722656,153.36370849609375,153.08132934570312,155.778564453125,158.63162231445312,157.25865173339844,156.63546752929688,44.0,34.0,10.0,0.0,4.545,173.73
76,aapl,2017-09-12,adverse adversely against allege alleged arrears bankrupt bankruptcy breach break calamity cease ceases claims closed closure conflict contrary crisis culpability cut damage damages default defaulting defaults defect defend defending deter disapprove disapproved disclose disclosed dispose dispute disrupt disruption downgrading duress encumbrance encumbrances erred fail failed failure fault faults fined force forego fraud fraudulent guilty harm ill impracticable inadvisable incident inconsistency inconsistent ineligible insolvency insufficient interfere interference investigating investigation late lie limitation limitations litigation lose losing loss losses lying mislead misleading misrepresent misrepresentation miss mistake misunderstand misunderstanding moratorium negative objection omission omissions omit omits omitted oppose opposed overdue plea pleas pled poses postpone postponed preventing quit reparation reparations sever solvency sue sued sues suspend suspending suspension terminate terminated termination threat threaten threatened threatening unavailable undue unpaid violate violation,ambiguity appear appearing appears assume assumed assuming believe conditional depend dependent may pending possible preliminary revise revised,able benefit best effective enable exclusive gain gains good great greater highest leading opportunity satisfaction satisfactory satisfy succeed succeeding success win,157.25865173339844,156.63546752929688,155.4572296142578,155.68118286132812,149.36163330078125,152.4386749267578,151.90310668945312,44.0,35.0,9.0,0.0,4.591,176.98
77,aapl,2017-10-12,break cut fined ill lie lying miss,assume revise revised,able effective satisfy succeed succeeded win,152.4386749267578,151.90310668945312,152.8671112060547,156.25570678710938,152.068603515625,162.50709533691406,163.69505310058594,43.0,35.0,8.0,0.0,4.628,179.38
78,aapl,2017-11-02,break closure collapse cut defer disaster disasters disrupt disruption disruptions erred error fail failure failures fined ill infringe infringed interrupt interruption interruptions lapse late lie limitation lose loss losses lying miss poses problem problems quit sue sued sues taint unauthorized unfavorable,approximate approximately assume assumes contingencies could depend dependency differ exposure fluctuation fluctuations hidden intangible may revise revised risk risks uncertain uncertainties,able benefit best better breakthrough confident empower excited fantastic favorable great happy innovation innovations invent inventor revolutionize revolutionized satisfy strong win,162.50709533691406,163.69505310058594,167.9697723388672,170.21910095214844,170.0101318359375,170.69419860839844,170.0101318359375,43.0,36.0,7.0,0.0,4.6739999999999995,184.1
79,aapl,2017-11-13,adverse adversely against allege alleged arrears bankrupt bankruptcy breach break calamity cease ceases claims closed closure conflict contrary crisis culpability cut damage damages default defaulting defaults defect defend defending deter disapprove disapproved disclose disclosed dispose dispute disrupt disruption downgrading duress encumbrance encumbrances erred fail failed failure fault faults fined force forego fraud fraudulent guilty harm ill impracticable inadvisable incident inconsistency inconsistent ineligible insolvency insufficient interfere interference investigating investigation late lie limitation limitations litigation lose losing loss losses lying mislead misleading misrepresent misrepresentation miss mistake misunderstand misunderstanding moratorium negative objection omission omissions omit omits omitted oppose opposed overdue plea pleas pled poses postpone postponed preventing quit reparation reparations sever solvency sue sued sues suspend suspending suspension terminate terminated termination threat threaten threatened threatening unavailable undue unpaid violate violation,ambiguity appear appearing appears assume assumed assuming believe believes conditional depend dependent may pending possible preliminary revise revised,able benefit best effective enable exclusive gain gains good great greater highest leading opportunity satisfaction satisfactory satisfy succeed succeeding success win,170.69419860839844,170.0101318359375,167.4399871826172,167.20547485351562,170.9775848388672,163.61898803710938,163.9610137939453,43.0,37.0,6.0,0.0,4.721,192.5
80,aapl,2018-02-01,break closure collapse cut defer disaster disasters disrupt disruption disruptions erred error fail failure failures fined ill infringe infringed interrupt interruption interruptions lapse late lie limitation lose loss losses lying miss poses problem problems quit sue sued sues taint unauthorized unfavorable,approximate approximately assume assumes contingencies could depend dependency differ exposure fluctuation fluctuations hidden intangible may revise revised risk risks uncertain uncertainties,able achieve achieved benefit best better breakthrough confident empower favorable great highest innovation innovations invent inventor loyal popular popularity profitability revolutionize revolutionized satisfaction satisfy strong surpass surpassed win,163.61898803710938,163.9610137939453,156.84674072265625,159.3191375732422,159.6547393798828,161.2541046142578,164.22720336914062,44.0,31.0,13.0,0.0,4.409,193.21
81,aapl,2018-02-14,adverse adversely against break cancel cancellation cease ceases closing conflict conflicts contrary correcting cut defect deter dispose dissolution doubt erred fined force forego forfeit forfeited ill inconsistency invalid involuntary lapse lapsed late lie limitation limitations liquidation losing lying miss omission pled poses question quit restate restated revoke sue sued suspend suspension terminate terminated termination terminations threat threaten threatened unfunded,assumption depend dependent differ doubt may revise revised unusual,able assure attain attains beneficial beneficially benefit best conclusive desirable effective favorable gain gains good great greater greatest satisfies satisfy success win,161.2541046142578,164.22720336914062,169.74168395996094,168.6230926513672,172.20455932617188,162.15682983398438,165.9247283935547,43.0,27.0,16.0,0.0,4.256,191.94
