,ticker,date,neg_text,uncert_text,pos_text,an_count,an_buy,an_hold,an_sell,an_rating,delta_0_p,delta_1_p,delta_1_0,delta_3_np,delta_7_np,delta_3_n0,delta_7_n0,an_d_p,an_d_0,period
56,aapl,2015-12-22,absence acquit against allege alleged breach breaches break cancel cancellation cancelled cease ceased ceases challenge challenges claims closed closure concern conflict contested contrary convict convicted criminal cut damage damages defect defend defending destroy destroyed destruction deter disapproval disclose disclosed disinterested disqualification disregard disregarded dissolution enjoin enjoined erred fail fails failure felony fined fines force forego harm ill illegal inability incapacity incident inconsistent ineligibility ineligible lack late lie limitation limitations lose loses loss losses lost mislead misleading miss neglect objection omission omissions omit omitting oppose opposed plea pleas pled poses postpone postponement preclude prejudice protest protesting question questions quit recall recalled recalls refusal refuse refuses resign resignation resigned restate restated revocation revoke revoked stolen sue sued terminate terminated termination terminations threat threaten threatened unable unavailability unavailable unsound violate violation violations,appear appearing appears assume believe believes depend dependent differ indefinite may might pending possible risk tending variable variation variations,able beneficial beneficially confident desired effective empower empowered exclusive exclusively gain gains good great greater highest leading opportunity pleasure resolve satisfactory satisfied satisfies satisfy solves succeed succeeding success valuable win,53.0,45.0,7.0,1.0,4.623,0,1,1,0,0,0,0,0,0,35.0
57,aapl,2016-01-26,break caution cautioned closure conciliation cut defer difficult disaster disasters disrupt erred error ill infringe infringed infringement late lie limitation lose loss miss negative poses problem problems quit sue sued sues taint unfavorable,almost approximate approximately assume assumes contingencies could depend dependency differ hidden intangible may risk risks uncertain uncertainties,able benefit best better breakthrough empower favorable innovation innovations innovative invent inventor positive revolutionize revolutionized satisfy strong superior win,53.0,46.0,6.0,1.0,4.678999999999999,1,0,0,1,1,0,0,0,0,28.0
58,aapl,2016-02-23,absence adverse adversely against allege alleged arrears bankrupt bankruptcy breach break calamity cease ceases claims closed closure concern conflict contrary crisis culpability cut damage damages default defaulting defaults defect defend defending deter disapprove disapproved disclaim disclose disclosed dispose dispute disrupt disruption downgrading encumbrance encumbrances erred error fail failed failure fault faults fined force forego fraud fraudulent guilty harm ill impracticable inadvisable incident inconsistency inconsistent ineligible injunction insolvency insufficient interfere interference investigating investigation lapse lapsed late lie limitation limitations lose losing loss losses lying misconduct mislead misleading misrepresent misrepresentation miss moratorium negative negligence objection omission omissions omit omits omitted oppose opposed overdue plea pleas pled poses postpone postponed preventing question questions quit reparation reparations sever solvency sue sued sues suspend suspending suspension terminate terminated termination threat threaten threatened threatening unavailability unavailable unlawful unpaid violate violation,ambiguity appear appearing appears approximate approximately assume assumed assuming assumption assumptions believe believes conditional depend dependent hidden may might pending possible preliminary vague vaguely,able benefit best effective enable exclusive gain gained gains good great greater highest leading opportunity satisfaction satisfactory satisfy succeed succeeding success win,53.0,45.0,6.0,2.0,4.604,0,0,1,0,0,1,0,0,0,7.0
59,aapl,2016-03-01,absence adverse against alienation breach break cancel cancelled cancelling cease ceases clawback closing contrary correcting cut damage damages defect defend defer delay delayed deter dismiss dismissal dissolution divest divested divestiture divestitures easing encumbrance erred fail failure fined force forego forfeit forfeited forfeiture harm ill impair impairment impending inconsistency inconsistent invalid lapse lapsed late lie limitation limitations liquidation losing loss losses lying miss omission omit omitted oppose opposed pled poses question quit resign resignation restate restated restatement revoke sever sue sued suffer suffered suspend suspends suspension terminate terminated termination terminations unable unfunded unpaid writeoff writeoffs,anticipation assume assumed assumes assumption contingent could depend dependent differ may pending tending unusual varies,able achieve achievement assure attain attainment attains beneficial beneficially benefit conclusive desirable distinction distinctions effective enable enables exclusive exclusively favorable gain gains good invent inventor opportunity satisfaction satisfactory satisfied satisfies satisfy success win,53.0,45.0,6.0,2.0,4.604,1,1,1,1,1,1,1,0,0,23.0
60,aapl,2016-03-24,adverse adversely against allege alleged arrears bankrupt bankruptcy breach break calamity cease ceases claims closed closure concern conflict conflicts contrary crisis culpability cut damage damages default defaulting defaults defect defend defending deter disapprove disapproved disclaim disclose disclosed dispose dispute disrupt disruption downgrading encumbrance encumbrances erred fail failed failure fault faults fined force forego fraud fraudulent guilty harm ill impracticable inadvisable incident inconsistency inconsistent ineligible injunction insolvency insufficient interfere interference investigating investigation late lie limitation limitations lose losing loss losses lying misconduct mislead misleading misrepresent misrepresentation miss moratorium negative negligence objection omission omissions omit omits omitted oppose opposed overdue plea pleas pled poses postpone postponed preventing question questions quit reparation reparations sever solvency sue sued sues suspend suspending suspension terminate terminated termination threat threaten threatened threatening unavailability unavailable unlawful unpaid violate violation,ambiguity appear appearing appears assume assumed assuming assumption assumptions believe believes conditional depend dependent hidden may might pending possible preliminary vague vaguely,able benefit best effective enable exclusive gain gained gains good great greater highest leading opportunity satisfaction satisfactory satisfy succeed succeeding success win,50.0,42.0,6.0,2.0,4.6,0,0,0,0,0,0,0,0,0,33.0
61,aapl,2016-04-26,break closure cut defer disaster disasters disrupt erred error ill infringe infringed late lie limitation lose loss miss poses problem problems quit sue sued sues taint unfavorable,approximate approximately assume assumes contingencies could depend dependency differ hidden intangible may risk risks uncertain uncertainties,able benefit best better breakthrough empower favorable happy incredible innovation innovations invent inventor revolutionize revolutionized satisfy strength strong win,51.0,45.0,4.0,2.0,4.686,0,0,0,1,1,1,1,0,0,57.0
62,aapl,2016-06-22,adverse adversely against allege alleged arrears bankrupt bankruptcy breach break burden burdens burdensome calamity cease ceases circumvent circumventing claims closed closure concern conflict contrary crisis culpability cut damage damages default defaulting defaults defect defend defending deter disapprove disapproved disclaim disclose disclosed dispose dispute disrupt disruption downgrading encumbrance encumbrances erred fail failed failure fault faults fined force forego fraud fraudulent guilty harm ill impracticable inadvisable incident inconsistencies inconsistency inconsistent inconvenient ineligible insolvency insufficient interfere interference investigating investigation late lie limitation limitations lose losing loss losses lying mislead misleading misrepresent misrepresentation miss moratorium negative objection omission omissions omit omits omitted oppose opposed overdue plea plead pleas pled poses preventing quit reparation reparations restate restated sever solvency sue sued sues summons suspend suspending suspension terminate terminated termination threat threaten threatened threatening unable unavailable unpaid unwilling violate violation,ambiguity appear appears assume assumed assuming assumption assumptions believe conditional conditionally depend dependent may might pending possible preliminary,able beneficial benefit best effective enable exclusive gain gained gains good leading opportunity satisfaction satisfactory satisfied satisfy succeed succeeding success win,53.0,44.0,7.0,2.0,4.585,0,1,1,1,1,1,1,0,0,34.0
63,aapl,2016-07-26,break closure collapse cut defer disaster disasters disrupt erred error ill infringe infringed lapse late lie limitation lose loss miss plea pleas poses problem problems quit sue sued sues taint unfavorable,almost anticipate anticipated approximate approximately assume assumes contingencies could depend dependency differ hidden intangible may risk risks uncertain uncertainties,able benefit best better breakthrough empower favorable highest innovation innovations invent inventor pleased revolutionize revolutionized satisfy strong stronger success successful win,54.0,45.0,6.0,3.0,4.556,0,1,1,1,0,1,0,0,0,9.0
64,aapl,2016-08-04,absence adverse adversely against allege alleged arrears bankrupt bankruptcy breach break calamity cease ceases claims closed closure conflict contrary crisis culpability cut damage damages default defaulting defaults defect defend defending deter disapprove disapproved disclose disclosed dispose dispute disrupt disruption downgrading duress encumbrance encumbrances erred error fail failed failure fault faults fined force forego fraud fraudulent guilty harm ill impracticable inadvisable incident inconsistency inconsistent ineligible insolvency insufficient interfere interference investigating investigation lapse lapsed late lie limitation limitations lose losing loss losses lying mislead misleading misrepresent misrepresentation miss mistake misunderstand misunderstanding moratorium negative objection omission omissions omit omits omitted oppose opposed overdue plea pleas pled poses postpone postponed preventing quit reparation reparations sever solvency sue sued sues suspend suspending suspension terminate terminated termination threat threaten threatened threatening unavailable undue unpaid violate violation,ambiguity appear appearing appears approximate approximately assume assumed assuming believe believes conditional depend dependent may pending possible preliminary,able benefit best effective enable exclusive gain gains good great greater highest leading opportunity satisfaction satisfactory satisfy succeed succeeding success win,54.0,46.0,5.0,3.0,4.593,1,1,1,1,1,1,1,0,0,82.0
65,aapl,2016-10-25,break closure collapse cut defer disaster disasters disrupt erred error ill infringe infringed lapse late lie limitation lose loss miss plea pleas poses problem problems quit sue sued sues taint unfavorable,approximate approximately assume assumes contingencies could depend dependency differ hidden intangible may risk risks uncertain uncertainties,able benefit best better breakthrough empower favorable incredible innovation innovations invent inventor pleased revolutionize revolutionized satisfy strong success successful win,54.0,43.0,8.0,3.0,4.481,1,0,0,1,1,1,1,0,0,51.0
66,aapl,2016-12-15,absence acquit against allege alleged breach breaches break cancel cancellation cancelled cease ceased ceases challenge challenges claims closed closure collapse concern conflict contested contrary convict convicted criminal cut damage damages defect defend defending destroy destroyed destruction deter disapproval disclose disclosed disinterested dispose disqualification disregard disregarded enjoin enjoined erred fail fails failure felony fined fines force forego harm ill illegal inability incapacity incident inconsistent ineligibility ineligible lack lapse late lie limitation limitations lose loses loss losses lost lying mislead misleading miss neglect objection omission omissions omit omitting plea pleas pled poses postpone postponement preclude prejudice protest protesting question questions quit recall refusal refuse refuses resign resignation resigned restate restated revocation revoke revoked stolen sue sued terminate terminated termination threat threaten threatened unable unavailability unavailable unsound violate violation violations,appear appearing appears assume believe believes depend dependent differ hidden indefinite may might pending possible risk tending variable variation variations,able beneficial beneficially confident desired effective empower empowered exclusive exclusively gain gains good great greater highest leading opportunity pleasure resolve satisfactory satisfied satisfies satisfy solves succeed succeeding success valuable win,54.0,43.0,8.0,3.0,4.463,1,1,1,1,1,1,1,0,0,47.0
67,aapl,2017-01-31,break closure collapse cut defer disaster disasters disrupt erred error ill infringe infringed lapse late lie limitation lose loss miss poses problem problems quit sue sued sues taint unfavorable,approximate approximately assume assumes contingencies could depend dependency differ hidden intangible may nearly risk risks uncertain uncertainties,able benefit best better breakthrough empower excited favorable highest innovation innovations invent inventor revolutionize revolutionized satisfy strong win,52.0,42.0,8.0,2.0,4.519,0,1,1,1,0,1,0,0,0,9.0
68,aapl,2017-02-09,absence adverse adversely against allege alleged arrears bankrupt bankruptcy breach break calamity cancel cancellation cease ceases claims closed closure conflict contrary crisis culpability cut damage damages default defaulting defaults defect defend defending deter disapprove disapproved disclose disclosed dispose dispute disrupt disruption downgrading duress encumbrance encumbrances erred error fail failed failure fault faults fined force forego fraud fraudulent guilty harm ill impracticable inadvisable incident inconsistency inconsistent ineligible insolvency insufficient interfere interference investigating investigation lapse lapsed late lie limitation limitations lose losing loss losses lying mislead misleading misrepresent misrepresentation miss mistake misunderstand misunderstanding moratorium negative objection omission omissions omit omits omitted oppose opposed overdue plea pleas pled poses postpone postponed preventing quit reparation reparations sever solvency sue sued sues suspend suspending suspension terminate terminated termination threat threaten threatened threatening unavailable undue unpaid violate violation,alteration ambiguity appear appearing appears approximate approximately assume assumed assuming believe believes conditional depend dependent hidden may pending possible preliminary variation,able benefit best effective enable exclusive gain gains good great greater highest leading opportunity satisfaction satisfactory satisfy succeed succeeding success win,52.0,41.0,10.0,1.0,4.538,1,1,0,1,1,1,1,0,0,20.0
69,aapl,2017-03-01,break cut deter ill lie miss,depend dependent,able gain gains satisfy success win,50.0,39.0,10.0,1.0,4.52,1,1,0,0,0,1,1,0,0,2.0
70,aapl,2017-03-03,adverse adversely against allege alleged arrears bankrupt bankruptcy breach break burden burdens burdensome calamity cease ceases circumvent circumventing claims closed closure concern conflict contrary crisis culpability cut damage damages default defaulting defaults defect defend defending deter disapprove disapproved disclose disclosed dispose dispute disrupt disruption downgrading duress encumbrance encumbrances erred fail failed failure fault faults fined force forego fraud fraudulent guilty harm ill impracticable inadvisable incident inconsistency inconsistent inconvenient ineligible insolvency insufficient interfere interference investigating investigation late lie limitation limitations litigation lose losing loss losses lying mislead misleading misrepresent misrepresentation miss mistake misunderstand misunderstanding moratorium negative objection omission omissions omit omits omitted oppose opposed overdue plea plead pleas pled poses preventing quit reparation reparations restate restated sever solvency sue sued sues summons suspend suspending suspension terminate terminated termination threat threaten threatened threatening unable unavailable undue unpaid unwilling violate violation,ambiguity appear appears assume assumed assuming believe conditional conditionally depend dependent may pending possible preliminary,able beneficial benefit best effective enable exclusive gain gains good leading opportunity satisfaction satisfactory satisfied satisfy succeed succeeding success win,50.0,39.0,10.0,1.0,4.52,1,1,0,1,1,1,1,1,1,69.0
71,aapl,2017-05-11,absence adverse adversely against allege alleged arrears bankrupt bankruptcy breach break calamity cease ceases claims closed closure conflict contrary crisis culpability cut damage damages default defaulting defaults defect defend defending deter disapprove disapproved disclose disclosed dispose dispute disrupt disruption downgrading duress encumbrance encumbrances erred error fail failed failure fault faults fined force forego fraud fraudulent guilty harm ill impracticable inadvisable incident inconsistency inconsistent ineligible insolvency insufficient interfere interference investigating investigation lapse lapsed late lie limitation limitations litigation lose losing loss losses lying mislead misleading misrepresent misrepresentation miss mistake misunderstand misunderstanding moratorium negative objection omission omissions omit omits omitted oppose opposed overdue plea pleas pled poses postpone postponed preventing quit reparation reparations sever solvency sue sued sues suspend suspending suspension terminate terminated termination threat threaten threatened threatening unavailable undue unpaid violate violation,ambiguity appear appearing appears approximate approximately assume assumed assuming believe believes conditional depend dependent hidden may pending possible preliminary revise revised,able benefit best effective enable exclusive gain gains good great greater highest leading opportunity satisfaction satisfactory satisfy succeed succeeding success win,49.0,39.0,9.0,1.0,4.551,1,1,1,0,0,0,0,0,0,13.0
72,aapl,2017-05-24,adverse adversely against allege alleged arrears bankrupt bankruptcy breach break calamity cancel cancellation cease ceases claims closed closure concern conflict contrary crisis culpability cut damage damages default defaulting defaults defect defend defending deter disapprove disapproved disclose disclosed dispose dispute disrupt disruption downgrading duress encumbrance encumbrances erred fail failed failure fault faults fined force forego fraud fraudulent guilty harm ill impracticable inadvisable incident inconsistency inconsistent ineligible insolvency insufficient interfere interference investigating investigation late lie limitation limitations litigation lose loses losing loss losses lying mislead misleading misrepresent misrepresentation miss mistake misunderstand misunderstanding moratorium negative objection omission omissions omit omits omitted oppose opposed overdue plea pleas pled poses postpone preventing quit reparation reparations restate restated sever solvency sue sued suspend suspending suspension terminate terminated termination threat threaten threatened threatening unable unavailable undue unpaid unwilling violate violation,alteration ambiguity appear appears assume assumed assuming believe conditional conditionally depend dependent may pending possible preliminary revise revised variation,able beneficial benefit best effective enable exclusive gain gains good great greater leading opportunity satisfaction satisfactory satisfy stabilization succeed succeeding success win,46.0,38.0,8.0,0.0,4.652,0,1,1,0,0,0,0,0,0,27.0
73,aapl,2017-06-20,adverse adversely against allege alleged arrears bankrupt bankruptcy breach break calamity cease ceases claims closed closure conflict contrary crisis culpability cut damage damages default defaulting defaults defect defend defending deter disapprove disapproved disclose disclosed dispose dispute disrupt disruption downgrading duress encumbrance encumbrances erred fail failed failure fault faults fined force forego fraud fraudulent guilty harm ill impracticable inadvisable incident inconsistency inconsistent ineligible insolvency insufficient interfere interference investigating investigation late lie limitation limitations litigation lose losing loss losses lying mislead misleading misrepresent misrepresentation miss mistake misunderstand misunderstanding moratorium negative objection omission omissions omit omits omitted oppose opposed overdue plea pleas pled poses postpone postponed preventing quit reparation reparations sever solvency sue sued sues suspend suspending suspension terminate terminated termination threat threaten threatened threatening unavailable undue unpaid violate violation,ambiguity appear appearing appears assume assumed assuming believe conditional depend dependent may pending possible preliminary revise revised,able benefit best effective enable exclusive gain gains good great greater highest leading opportunity satisfaction satisfactory satisfy succeed succeeding success win,46.0,36.0,10.0,0.0,4.565,0,0,1,1,1,1,1,0,0,42.0
74,aapl,2017-08-01,break closure collapse cut defer disaster disasters disrupt erred error fined ill infringe infringed lapse late lie limitation lose loss lying miss poses problem problems quit sue sued sues taint unfavorable,almost approximate approximately assume assumes contingencies could depend dependency differ hidden intangible may revise revised risk risks uncertain uncertainties,able advances benefit best better breakthrough empower excited favorable happy incredibly innovation innovations invent inventor revolutionize revolutionized satisfy success successful win,46.0,36.0,10.0,0.0,4.565,1,1,1,1,1,1,1,0,0,17.0
75,aapl,2017-08-18,adverse adversely against allege alleged arrears bankrupt bankruptcy breach break calamity cease ceases ceasing claims closed closing closure concern conflict contrary correcting crisis culpability cut damage damages default defaulting defaults defect defend defending deter disapprove disapproved disclaim disclaimer disclose disclosed dispose dispute disregard disregarded disrupt disruption downgrading duress easing encumbrance encumbrances erred fail failed failure fault faults fined force forego fraud fraudulent guilty harm ill impracticable inadvisable incident inconsistency inconsistent ineligible insolvency insufficient interfere interference investigating investigation investigations late lie limitation limitations litigation lose losing loss losses lying mislead misleading misrepresent misrepresentation miss mistake misunderstand misunderstanding moratorium negative objection omission omissions omit omits omitted oppose opposed overdue plea pleas pled poses postpone postponed preventing quit reparation reparations restate restated sever solvency sue sued suspend suspending suspension terminate terminated termination threat threaten threatened threatening unable unavailable undue unpaid violate violation,ambiguity appear appears approximate approximates assume assumed assuming assumption assumptions believe believes conditional conditionally depend dependent depending hidden may pending possible preliminary revise revised vary,able beneficial benefit best effective enable gain gains good great greater leading opportunity satisfaction satisfactory satisfy succeed succeeding success win,44.0,34.0,10.0,0.0,4.545,0,0,0,1,0,1,0,0,0,25.0
76,aapl,2017-09-12,adverse adversely against allege alleged arrears bankrupt bankruptcy breach break calamity cease ceases claims closed closure conflict contrary crisis culpability cut damage damages default defaulting defaults defect defend defending deter disapprove disapproved disclose disclosed dispose dispute disrupt disruption downgrading duress encumbrance encumbrances erred fail failed failure fault faults fined force forego fraud fraudulent guilty harm ill impracticable inadvisable incident inconsistency inconsistent ineligible insolvency insufficient interfere interference investigating investigation late lie limitation limitations litigation lose losing loss losses lying mislead misleading misrepresent misrepresentation miss mistake misunderstand misunderstanding moratorium negative objection omission omissions omit omits omitted oppose opposed overdue plea pleas pled poses postpone postponed preventing quit reparation reparations sever solvency sue sued sues suspend suspending suspension terminate terminated termination threat threaten threatened threatening unavailable undue unpaid violate violation,ambiguity appear appearing appears assume assumed assuming believe conditional depend dependent may pending possible preliminary revise revised,able benefit best effective enable exclusive gain gains good great greater highest leading opportunity satisfaction satisfactory satisfy succeed succeeding success win,44.0,35.0,9.0,0.0,4.591,0,0,0,0,1,0,1,0,0,30.0
77,aapl,2017-10-12,break cut fined ill lie lying miss,assume revise revised,able effective satisfy succeed succeeded win,43.0,35.0,8.0,0.0,4.628,0,1,1,1,1,1,1,0,0,21.0
78,aapl,2017-11-02,break closure collapse cut defer disaster disasters disrupt disruption disruptions erred error fail failure failures fined ill infringe infringed interrupt interruption interruptions lapse late lie limitation lose loss losses lying miss poses problem problems quit sue sued sues taint unauthorized unfavorable,approximate approximately assume assumes contingencies could depend dependency differ exposure fluctuation fluctuations hidden intangible may revise revised risk risks uncertain uncertainties,able benefit best better breakthrough confident empower excited fantastic favorable great happy innovation innovations invent inventor revolutionize revolutionized satisfy strong win,43.0,36.0,7.0,0.0,4.6739999999999995,1,1,1,1,1,0,0,0,0,11.0
79,aapl,2017-11-13,adverse adversely against allege alleged arrears bankrupt bankruptcy breach break calamity cease ceases claims closed closure conflict contrary crisis culpability cut damage damages default defaulting defaults defect defend defending deter disapprove disapproved disclose disclosed dispose dispute disrupt disruption downgrading duress encumbrance encumbrances erred fail failed failure fault faults fined force forego fraud fraudulent guilty harm ill impracticable inadvisable incident inconsistency inconsistent ineligible insolvency insufficient interfere interference investigating investigation late lie limitation limitations litigation lose losing loss losses lying mislead misleading misrepresent misrepresentation miss mistake misunderstand misunderstanding moratorium negative objection omission omissions omit omits omitted oppose opposed overdue plea pleas pled poses postpone postponed preventing quit reparation reparations sever solvency sue sued sues suspend suspending suspension terminate terminated termination threat threaten threatened threatening unavailable undue unpaid violate violation,ambiguity appear appearing appears assume assumed assuming believe believes conditional depend dependent may pending possible preliminary revise revised,able benefit best effective enable exclusive gain gains good great greater highest leading opportunity satisfaction satisfactory satisfy succeed succeeding success win,43.0,37.0,6.0,0.0,4.721,0,0,0,0,0,0,0,0,0,80.0
80,aapl,2018-02-01,break closure collapse cut defer disaster disasters disrupt disruption disruptions erred error fail failure failures fined ill infringe infringed interrupt interruption interruptions lapse late lie limitation lose loss losses lying miss poses problem problems quit sue sued sues taint unauthorized unfavorable,approximate approximately assume assumes contingencies could depend dependency differ exposure fluctuation fluctuations hidden intangible may revise revised risk risks uncertain uncertainties,able achieve achieved benefit best better breakthrough confident empower favorable great highest innovation innovations invent inventor loyal popular popularity profitability revolutionize revolutionized satisfaction satisfy strong surpass surpassed win,44.0,31.0,13.0,0.0,4.409,1,0,0,1,1,1,1,0,0,13.0
81,aapl,2018-02-14,adverse adversely against break cancel cancellation cease ceases closing conflict conflicts contrary correcting cut defect deter dispose dissolution doubt erred fined force forego forfeit forfeited ill inconsistency invalid involuntary lapse lapsed late lie limitation limitations liquidation losing lying miss omission pled poses question quit restate restated revoke sue sued suspend suspension terminate terminated termination terminations threat threaten threatened unfunded,assumption depend dependent differ doubt may revise revised unusual,able assure attain attains beneficial beneficially benefit best conclusive desirable effective favorable gain gains good great greater greatest satisfies satisfy success win,43.0,27.0,16.0,0.0,4.256,1,1,1,0,0,0,0,0,0,76.0
82,aapl,2018-05-01,break closure collapse cut defer disaster disasters disrupt disruption disruptions erred error fail failure failures fined ill infringe infringed interrupt interruption interruptions lapse late lie limitation lose loss losses lying miss poses problem problems quit sue sued sues taint unauthorized unfavorable,approximate approximately assume assumes contingencies could depend dependency differ exposure fluctuation fluctuations hidden may revise revised risk risks uncertain uncertainties,able benefit best better breakthrough confident efficient efficiently empower favorable great greater happy innovation innovations invent inventor revolutionize revolutionized satisfy strong win,45.0,28.0,17.0,0.0,4.244,1,1,1,0,0,1,0,0,0,6.0
83,aapl,2018-05-07,against allegation allegations allege alleged alleging antitrust artificially barred breach breached breaches break claims complain complaint complaints concern concerns conspiracy conspire conspired critical cut damage damages defend defendant defendants deficiencies denied deny denying deter difficult difficulties disclose dismiss dismissal dismissed dispose dispute disputes distract distracting distraction easing erred escalate escalated fail failed fails failure failures fined firing flaw force forego harm harmed idle ill impair investigate investigating investigation late lie litigate litigation lose loss losses lying miss missed objection omission omissions plaintiff plaintiffs poses prejudice prosecute prosecution protracted punitive purport purported question questions quit relinquish relinquished retaliatory sever sue sued sues suffer suffered suspect suspected taint terminate terminated unable unjust violate violated violating violation violations voiding wrong wrongdoing,appear believe believes contingent could depend dependent may might pending possible preliminary reconsider revise revised risk risks uncertain uncertainty unknown,able beneficial benefit best desirable efficiency enable gain gained gains good progress resolve satisfy strength success win,46.0,28.0,18.0,0.0,4.217,1,1,1,0,0,0,0,0,0,1.0
84,aapl,2018-05-08,break cut fined lie lying miss objection objections,revise revised,able satisfy win,46.0,28.0,18.0,0.0,4.217,1,1,1,1,1,1,1,0,0,84.0
85,aapl,2018-07-31,break closure collapse cut defect defects defer disaster disasters dispute disputes disrupt disruption disruptions erred error fail failure failures fined ill infringe infringed interrupt interruption interruptions lapse late lie limitation lose loss losses lying miss poses quit sue sued sues taint unauthorized unfavorable,almost approximate approximately assume assumes contingencies could depend dependency differ exposure fluctuation fluctuations hidden may revise revised risk risks uncertain uncertainties,able benefit best better breakthrough confident empower excited favorable innovation innovations invent inventor revolutionize revolutionized satisfy strong win,45.0,27.0,18.0,0.0,4.2,1,1,1,1,1,1,1,1,1,93.0
86,aapl,2018-11-01,break breaking closure collapse cut defect defects defer disaster disasters dispute disputes disrupt disruption disruptions erred error fail failure failures fined ill infringe infringed interrupt interruption interruptions lapse late lie limitation lose loss losses lying miss poses quit sue sued sues taint unauthorized unfavorable,almost approximate approximately assume assumes contingencies could depend dependency differ exposure fluctuation fluctuations hidden may revise revised risk risks uncertain uncertainties,able achieve achieved advancement advancements benefit best better breakthrough confident empower favorable innovation innovations invent inventor revolutionize revolutionized satisfy strong strongest tremendous win,49.0,31.0,16.0,2.0,4.163,1,0,0,0,0,0,0,0,0,62.0
87,aapl,2019-01-02,adversity break challenge challenges challenging collapse contraction cut decline declining defect defects difficult disappoint disappointing disaster disasters dispute disputes disrupt disruption disruptions erring error fail failure failures fined ill infringe infringed interrupt interruption interruptions lapse late lie limitation loss losses lying miss poses recall sever shortfall slow strain strained sue sued sues taint unauthorized unfavorable weak weakness,almost anticipate anticipated appear appeared approximate approximately assume assumes believe could depend dependency differ exposure fluctuation fluctuations hidden may predict predicted preliminary revise revised risk risks somewhat uncertain uncertainties uncertainty,able achieve advantage best better breakthrough confident creative creativity empower enjoy excited favorable gain great greater improve innovate innovates innovation innovations innovative invent inventor loyal popular profitability progress progressed revolutionize revolutionized satisfaction satisfy strength strong vibrant win,49.0,26.0,21.0,2.0,3.98,1,0,0,1,1,1,1,0,0,27.0
88,aapl,2019-01-29,break closure collapse cut decline declined defect defects disappoint disappointing disaster disasters dispute disputes disrupt disruption disruptions erred error fail failure failures fined ill infringe infringed interrupt interruption interruptions lapse late lie limitation lose loss losses lying miss poses quit sue sued sues taint unauthorized unfavorable,approximate approximately assume assumes contingencies could depend dependency differ exposure fluctuation fluctuations hidden may revise revised risk risks uncertain uncertainties,able benefit best better breakthrough confident empower favorable great innovation innovations invent inventor loyal revolutionize revolutionized satisfaction satisfy strength strong win,46.0,23.0,23.0,0.0,4.0,0,1,1,1,1,1,1,0,0,8.0
89,aapl,2019-02-06,break collapse cut fined lapse lie lying miss,assume assumed hidden revise revised,able effective satisfy succeed succeeded win,45.0,22.0,23.0,0.0,3.978,1,0,0,1,1,1,1,0,0,26.0
90,aapl,2019-03-04,break collapse cut fined lapse lie lying miss,depend dependent hidden revise revised,able gain gains satisfy success win,45.0,22.0,22.0,1.0,3.9330000000000003,1,1,0,1,1,1,1,1,1,57.0
