,ticker,date,neg_text,uncert_text,pos_text,date_1,date_3,date_7
62,msft,2015-09-29,against break closure cut defer harm ill impair impairment late lie loss miss poses quit restate restatement restructuring sue sued taint,approximate assumption assumptions could differ may predict prediction predictions risk risks uncertain uncertainties,able gain gains invent profitability satisfy superior win,2015-09-30,2015-10-02,2015-10-06
63,msft,2015-10-22,adverse break catastrophic claims closure conciliation corrupt corruption cut decline declined defer dispute disputes disrupt disruption disruptions doubt doubtful easing erred fail fined harm ill impair impairment infringe infringed late lie litigation lose loss losses lying miss outage outages plea pleas poses problem problems quit restructuring sever sue sued taint tense unanticipated unauthorized vulnerabilities,almost anticipate anticipated approximate approximately assumption assumptions contingencies could differ doubt doubtful exposure fluctuation fluctuations intangible may nearly possibility risk risks uncertain uncertainties,able achieve alliance alliances benefit benefiting best better empower excitement gain gains good great improve innovation leading pleased profitable progress satisfy strong superior win,2015-10-23,2015-10-25,2015-10-29
64,msft,2015-10-27,adverse against allege alleged allegedly alleges alleging antitrust barred breach breached break cancel canceled challenging claims closed closing closings closure closures collapse complain complaint complaints conciliation conspiracy counterclaim counterclaims critical cut damage damages decline declined declines default defend defendant defendants defer deficiency deficit depletion deprecation deter disclose disclosed discontinue discontinued dismiss dismissal dismissals dismissed dispute disputes divest divestiture divestitures doubt doubtful easing enjoin erred erroneous erroneously expose exposed fail failed failure failures false fault fined fines flaw flawed force forced forcing forfeit forfeited forfeiture forfeitures harm ill impair impaired impairment impairments impracticable ineffective ineffectiveness infringe infringed infringement infringing injunction injunctions invalid invalidate invalidated investigation investigations lack lacking lag lapse lapsed lapses late lie limitation limitations liquidation litigation lose losing loss losses lying manipulate miss missed misstate misstatement negative negatively noncompliance overage overpayment penalties penalty plaintiff plaintiffs pled poses posing preclude prejudice purport purported quit rationalize reparation restate restatement restructure restructuring restructurings sacrifice sacrifices sever standstill sue sued sues suing suspend suspended taint terminate terminated terminates terminating termination trouble troubled uncollectible underpayment unemployment unfair unfavorable unpaid unqualified unresolved unsold violate violated violation worry,anticipate anticipated anticipation appear appearing appears approximate approximately approximates assume assumed assuming assumption assumptions believe believes contingencies contingency contingent contingently could depend dependent depending depends differ doubt doubtful exposure exposures fluctuate fluctuated hidden intangible intangibles likelihood may might nearly pending possibility possible preliminarily preliminary probability probable revise revised risk risks sometime sometimes uncertain uncertainties uncertainty unobservable unspecified unusual variability variable variation varies vary varying,able achieve achieved achievement achieving advantage advantages alliance benefit benefited best better collaboration desired distinction easy effective efficient efficiently empower enable enabled enables enabling enhance enhanced enhancement enhancements enhances exceptional exclusive favorable favorably gain gained gains good great greater highest improve improvement improvements innovation innovative invent inventing invention inventor leading opportunities opportunity positive profitability resolve satisfaction satisfied satisfy satisfying solving strength strengthen strengthening strong succeed succeeding success superior surpass surpassed win,2015-10-28,2015-10-30,2015-11-03
65,msft,2015-11-03,adverse against allege alleged arrears bankrupt bankruptcy breach break calamity cease claims closure concern conflict contrary crisis culpability cut damage damages default defaulting defaults defend defending deter disapprove disapproved dispose downgrading erred fail failed failure fault faulted faults fined force forego fraud fraudulent guilty harm ill illegal illegality impair impracticable impractical inadvisable inappropriate incident inconsistent ineligible insolvency insufficient invalid invalidity investigating investigation investigations late lie limitation limitations lose losing loss losses lying mislead misleading misrepresent misrepresentation miss moratorium negative objection omission omissions omit omits omitted overdue plea plead pleaded pleas poses postpone preventing purport question questions quit reparation reparations sever solvency sue sued sues suspend suspending suspension terminate terminated termination threat threaten threatened threatening unavailable unpaid violate,appear appeared appearing appears assume assumed assumes assuming assumption assumptions believe conditional depend dependent differ differing may pending possible preliminary,able benefit best conclusive effective enable exclusive gain gains good great greater highest leading opportunity satisfactory satisfy success win,2015-11-04,2015-11-06,2015-11-10
66,msft,2015-12-03,break cut ill lie miss,depend dependent,gain gains satisfy win,2015-12-04,2015-12-06,2015-12-10
67,msft,2015-12-04,abuse against allegation allegations allege alleged antitrust barred breach breached break burden claims closure closures complain complaint complaints conceding concern concerns cut defend defendant defendants delay delays denied deny denying deter difficult difficulties dismiss dismissed dismissing disrupt disruption distract distraction doubt enjoin enjoined erred erring error fail failed failing fails failure fined force ill investigate investigation lack late lie limitation litigation lose lying miscommunication mismanage mismanagement miss missed objecting objection objections omission omissions oppose opposed opposition plaintiff plaintiffs plea plead pleading pleadings pleas poses prejudice prosecute prosecuting prosecution protracted purport question questions refuse refused relinquish relinquished sue sued sues suing suspect taint termination testify unjust violation violations wrong wrongdoing wrongful wrongfully,appear appearing approximate approximately believe believed could depend dependent differ doubt hidden may might pending possible preliminary risk uncertain uncertainty unknown,able beneficial benefit best desirable enhance enhancement enhancements exclusive gain gains good leading resolve satisfy strength strengthen success win,2015-12-05,2015-12-07,2015-12-11
68,msft,2016-01-28,adverse against break catastrophic claims closure conciliation corrupt corruption cut decline declined defer dispute disputes disrupt disruption disruptions doubt doubtful easing erred fail fined fines harm ill impair impairment impede infringe infringed late lie litigation lose loss losses lying miss outage outages plea pleas poses problem problems quit restructuring sever sue sued taint tense unanticipated unauthorized vulnerabilities,anticipate anticipated assumption assumptions contingencies could differ doubt doubtful exposure fluctuation fluctuations intangible may nearly possibility risk risks uncertain uncertainties,able achieve alliance alliances benefit better empower gain gains good leading outperform outperforming profitable satisfy strong superior win,2016-01-29,2016-01-31,2016-02-04
69,msft,2016-03-17,absence adverse adversely against assertions break cancel cancelled cease ceased conflict contrary criminal cut damage damages defend defendant defending deter disclose disinterested dispose dissolution erred fail failure fault fined force forego frivolous ill intentional invalid investigation late lie limitation limitations liquidation lose loss losses misconduct miss omission omissions penalty pled poses prosecuting question quit sue sued suing termination threat threaten threatened unpaid unreasonably violating violation,assume could depend dependent differ may pending possible presume presumed presumption vary,able advancement benefit effective exclusive exclusivity gain gains good opportunity satisfaction satisfactory satisfy success successful win,2016-03-18,2016-03-20,2016-03-24
70,msft,2016-04-21,adverse against break catastrophic claims closure conciliation corrupt corruption cut decline declined defer dispute disputes disrupt disruption disruptions doubt doubtful easing erred fail fined fines harm ill impair impairment impede infringe infringed late lie litigation lose loss losses lying miss outage outages plea pleas poses problem problems quit restructuring sever sue sued taint tense unanticipated unauthorized vulnerabilities,anticipate anticipated assumption assumptions contingencies could differ doubt doubtful exposure fluctuation fluctuations intangible may nearly possibility risk risks uncertain uncertainties,able achieve alliance alliances benefit better effective empower gain gains good leading outperform outperforming profitable satisfy superior win,2016-04-22,2016-04-24,2016-04-28
71,msft,2016-05-25,break closure cut ill impair impairment late lie miss plea pleas poses restructuring sever sue sued taint,anticipate anticipates approximate approximately assumption assumptions believe could differ may revise risk risks uncertain uncertainties,achieve empower innovate leading opportunity satisfy win,2016-05-26,2016-05-28,2016-06-01
72,msft,2016-06-13,adverse adversely against break cancel cancelled caution cautioned closing closure closures concern cut difficult difficulties disrupt disrupts divert diverting fail failure force forego ill incomplete late lie limitation limitations lose losing miss outdated plea pleas poses purport seizing sue sued taint termination undue,anticipate anticipated approximate approximately assume assumption assumptions believe could depend dependence differ likelihood may predict prediction predictions predictive preliminary revise risk risks uncertain uncertainties,able achieve benefit best better collaborate confident despite effective empower empowering enable enabling enhance enhanced exclusive fantastic gain gains incredible innovation innovations invent leading opportunities opportunity perfect perfected satisfaction satisfy strong success successful successfully valuable win,2016-06-14,2016-06-16,2016-06-20
73,msft,2016-07-05,absence against breach breaches break closed closing closure concern conflict contested contrary convict convicted criminal cut damage damages decline destruction deter disclose disclosed disclosing disregard disregarded erred fail failed failing failure fined force forego harm ill inability inadvertent ineligible interfere invalid invalidate lack late lie limitation limitations lose loses losing loss lying miss objecting omit opposing poses posing postpone postponement prejudice question recall recalled refuse reparation resign resignation revocation revoke revoked sue sued termination threat threaten threatened unable unavailable violate violation violations,appear appearing appears assume assumed believe believes could depend dependence dependent differ may pending possible risk sometime sometimes suggest variation variations,able accomplish accomplished beneficial beneficially benefit confident desired effective exclusive favoring gain gains good great greater opportunity satisfactory satisfies satisfy satisfying success win,2016-07-06,2016-07-08,2016-07-12
74,msft,2016-07-07,break cut lie miss resign resigning,,satisfy win,2016-07-08,2016-07-10,2016-07-14
75,msft,2016-07-19,adverse against break bridge catastrophic claims closed closure conciliation confusion corrupt corruption cut decline declined defer disclose disclosed dispute disputes disrupt disruption disruptions doubt doubtful easing erred fail fined fines harm ill impair impairment impede infringe infringed late lie litigation lose loss losses lying miss negative negatively outage outages plea pleas poses problem problems quit restate restructuring sever sue sued taint tense unanticipated unauthorized unfavorable vulnerabilities,anticipate anticipated approximate approximately assumption assumptions believe clarification confusion contingencies could depend dependent differ doubt doubtful exposure fluctuation fluctuations intangible may nearly possibility risk risks uncertain uncertainties uncertainty vary,able achieve alliance alliances benefit better effective empower favorable gain gains good innovation leading opportunities outperform outperforming pleased profitable satisfy stabilizing strong superior win,2016-07-20,2016-07-22,2016-07-26
76,msft,2016-08-05,adverse against allege alleged arrears bankrupt bankruptcy breach break calamity cease claims closure concern conflict contrary crisis culpability cut damage damages default defaulting defaults defend defending deter disapprove disapproved dispose downgrading erred fail failed failure fault faulted faults fined force forego fraud fraudulent guilty harm ill illegal illegality impair impracticable impractical inadvisable inappropriate incident inconsistent ineligible insolvency insufficient invalid invalidity investigating investigation investigations late lie limitation limitations lose losing loss losses lying mislead misleading misrepresent misrepresentation miss moratorium negative objection omission omissions omit omits omitted overdue plea plead pleaded pleas poses postpone preventing purport question questions quit reparation reparations sever solvency sue sued sues suspend suspending suspension terminate terminated termination threat threaten threatened threatening unavailable unpaid violate,appear appeared appearing appears assume assumed assumes assuming assumption assumptions believe conditional depend dependent differ differing may pending possible preliminary,able benefit best conclusive effective enable exclusive gain gains good great greater highest leading opportunity satisfactory satisfy success win,2016-08-06,2016-08-08,2016-08-12
77,msft,2016-09-22,absence against breach breaches break closed closing closure concern conflict contested contrary convict convicted criminal cut damage damages destruction deter disclose disclosed disclosing disregard disregarded erred fail failed failing failure fined force forego harm ill inability inadvertent ineligible interfere invalid invalidate lack late lie limitation limitations lose loses losing loss lying miss objecting omit opposing poses posing postpone postponement prejudice question recall recalled refuse reparation resign resignation revocation revoke revoked sue sued termination threat threaten threatened unable unavailable violate violation violations,appear appearing appears assume assumed believe believes could depend dependence dependent differ may pending possible risk sometime sometimes suggest variation variations,able accomplish accomplished beneficial beneficially benefit confident desired effective exclusive favoring gain gains good great greater opportunity satisfactory satisfies satisfy satisfying success win,2016-09-23,2016-09-25,2016-09-29
78,msft,2016-10-20,adverse against break bridge catastrophic claims closing closure conciliation confusion corrupt corruption cut decline declined declines defer dispute disputes disrupt disruption disruptions doubt doubtful easing erred fail fined fines harm ill impair impairment impede infringe infringed late lie litigation lose losing loss losses lying miss outage outages plea pleas poses problem problems quit restate sever sue sued taint tense unanticipated unauthorized vulnerabilities,anticipate anticipated assumption assumptions believe clarification confusion contingencies could depend dependent differ doubt doubtful exposure fluctuation fluctuations intangible may possibility risk risks uncertain uncertainties uncertainty vary,able achieve alliance alliances better effective empower gain gains good innovate leading profitable satisfy superior win,2016-10-21,2016-10-23,2016-10-27
79,msft,2016-12-01,absence adverse adversely against assertions break cancel cancelled cease ceased conflict contrary criminal cut damage damages defend defendant defending deter disclose disinterested dispose dissolution erred fail failure fault fined force forego frivolous ill intentional invalid investigation late lie limitation limitations liquidation lose loss losses misconduct miss omission omissions penalty pled poses prosecuting question quit reject rejected sue sued suing termination threat threaten threatened unpaid unreasonably violating violation,assume could depend dependent differ may pending possible presume presumed presumption vary,able advancement benefit effective exclusive exclusivity gain gains good opportunity satisfaction satisfactory satisfy success successful win,2016-12-02,2016-12-04,2016-12-08
80,msft,2016-12-08,break cut lie lying miss purport sue sued,differ,able effective perfect perfected satisfy win,2016-12-09,2016-12-11,2016-12-15
81,msft,2017-01-26,adverse against break bridge catastrophic claims closure conciliation confusion corrupt corruption cut decline declines defer dispute disputes disrupt disruption disruptions doubt doubtful easing erred fail fined fines harm ill impair impairment impede infringe infringed late lie litigation lose loss losses lying miss outage outages plea pleas poses problem problems quit sue sued taint tense unanticipated unauthorized vulnerabilities,anticipate anticipated assumption assumptions believe confusion contingencies could differ doubt doubtful exposure fluctuation fluctuations intangible may possibility risk risks uncertain uncertainties,able achieve advancement advancements alliance alliances better empower gain gains good great greater leading opportunity pleased profitable satisfy strong superior win,2017-01-27,2017-01-29,2017-02-02
82,msft,2017-02-03,adverse against allege alleged arrears bankrupt bankruptcy breach break calamity cease claims closure concern conflict contrary crisis culpability cut damage damages default defaulting defaults defend defending deter disapprove disapproved dispose downgrading erred fail failed failure fault faulted faults fined force forego fraud fraudulent guilty harm ill illegal illegality impair impracticable impractical inadvisable inappropriate incident inconsistent ineligible insolvency insufficient invalid invalidity investigating investigation investigations late lie limitation limitations lose losing loss losses lying mislead misleading misrepresent misrepresentation miss moratorium negative objection omission omissions omit omits omitted overdue plea plead pleaded pleas poses postpone preventing purport question questions quit reparation reparations sever solvency sue sued sues suspend suspending suspension terminate terminated termination threat threaten threatened threatening unavailable unpaid violate,appear appeared appearing appears assume assumed assumes assuming assumption assumptions believe conditional depend dependent differ differing may pending possible preliminary,able benefit best conclusive effective enable exclusive gain gains good great greater highest leading opportunity satisfactory satisfy success win,2017-02-04,2017-02-06,2017-02-10
83,msft,2017-03-14,against break closed cut defend disclose disclosed disrupt disruptive harm ill lie lose loss losses miss plea pleas quit sever sue sued,depend dependent may,able achieve effective empower gain gains leadership leading opportunities opportunity satisfy valuable win,2017-03-15,2017-03-17,2017-03-21
84,msft,2017-04-27,adverse against break bridge catastrophic claims closure conciliation confusion corrupt corruption cut decline declines defer dispute disputes disrupt disruption disruptions doubt doubtful easing erred fail fined fines harm ill impair impairment impede infringe infringed late lie litigation lose loss losses lying miss outage outages plea pleas poses problem problems quit sue sued taint tense unanticipated unauthorized vulnerabilities,anticipate anticipated assumption assumptions believe confusion contingencies could differ doubt doubtful exposure fluctuation fluctuations intangible may possibility revise revised risk risks uncertain uncertainties,able achieve alliance alliances better empower gain gains good leading profitable satisfy superior win,2017-04-28,2017-04-30,2017-05-04
85,msft,2017-06-14,absence against breach breaches break closed closing closure concern conflict contested contrary convict convicted criminal cut damage damages destruction deter disclose disclosed disclosing disregard disregarded erred fail failed failing failure fined force forego harm ill inability inadvertent ineligible interfere invalid invalidate lack late lie limitation limitations lose loses losing loss lying miss objecting omit opposing poses posing postpone postponement prejudice question recall refuse reparation resign resignation revocation revoke revoked sue sued termination threat threaten threatened unable unavailable violate violation violations,appear appearing appears assume assumed believe believes could depend dependence dependent differ may pending possible revise revised risk sometime sometimes suggest variation variations,able accomplish accomplished beneficial beneficially benefit confident desired effective exclusive favoring gain gains good great greater opportunity satisfactory satisfies satisfy satisfying success win,2017-06-15,2017-06-17,2017-06-21
86,msft,2017-07-20,adverse against break bridge catastrophic claims closure conciliation confusion corrupt corruption cut decline declines defer dispute disputes disrupt disruption disruptions doubt doubtful easing erred fail fined fines harm ill impair impairment impairments impede infringe infringed late lie litigation lose loss losses lying miss negative negatively outage outages plea pleas poses problem problems quit restate restructuring sever sue sued taint tense termination unanticipated unauthorized unfavorable vulnerabilities,anticipate anticipated assumption assumptions believe confusion contingencies could depend differ doubt doubtful exposure fluctuation fluctuations intangible may possibility revise revised risk risks uncertain uncertainties vary,able achieve alliance alliances benefit better effective efficiencies empower favorable gain gains good improve improvement improvements leading opportunity outperform outperforming profitable satisfy strength strong superior win,2017-07-21,2017-07-23,2017-07-27
87,msft,2017-08-03,break closure cut doubt doubtful erred fined ill late lie loss lying miss poses quit restate restructuring sue sued,contingencies depend depends doubt doubtful may revise revised vary,able effective satisfy win,2017-08-04,2017-08-06,2017-08-10
88,msft,2017-09-19,against break closed cut defend disclose disclosed fined harm ill lie lose loss losses lying miss plea pleas quit sue sued,depend dependent may nearly revise revised,able accomplish accomplished achieve effective empower gain gains great leading satisfy success successful valuable win,2017-09-20,2017-09-22,2017-09-26
89,msft,2017-10-26,abuse adverse against break catastrophic claims closure conciliation corrupt corruption cut decline declines dispute disputes disrupt disruption disruptions doubt doubtful easing erred fail fined fines harm ill impair impairment impede infringe infringed late lie litigation lose loss losses lying miss outage outages plea pleas poses problem problems quit restate restated sue sued taint tense vulnerabilities,assumption assumptions contingencies could differ doubt doubtful exposure fluctuation fluctuations intangible may possibility revise revised risk risks uncertain uncertainties,able achieve alliance alliances better effective empower enable enables gain gains good innovation opportunities satisfy strong superior win,2017-10-27,2017-10-29,2017-11-02
90,msft,2017-11-30,break cut deter fined ill late lie lying miss,depend dependent revise revised,gain gains satisfy win,2017-12-01,2017-12-03,2017-12-07
91,msft,2018-01-31,abuse adverse against break catastrophic claims closure conciliation corrupt corruption cut dispute disputes disrupt disruption disruptions doubt doubtful easing erred fail fined fines harm ill impair impairment impede infringe infringed late lie litigation lose loss losses lying miss outage outages plea pleas poses problem problems quit restate restated sue sued taint tense vulnerabilities,assumption assumptions believe contingencies could depend dependence differ doubt doubtful exposure fluctuation fluctuations intangible may possibility revise revised risk risks uncertain uncertainties,able achieve alliance alliances better effective empower enable enables gain gains good satisfy strong superior win,2018-02-01,2018-02-03,2018-02-07
92,msft,2018-04-26,abuse adverse against break catastrophic claims closure conciliation corrupt corruption cut cyberattack cyberattacks dispute disputes disrupt disruption disruptions doubt doubtful easing erred excessive fail fined fines harm ill impair impairment impede infringe infringed late lie litigation lose loss losses lying miss misuse outage outages plea pleas poses problem problems quit restate restated sue sued taint tense vulnerabilities,assumption assumptions contingencies could depend dependence differ doubt doubtful exposure fluctuation fluctuations intangible may possibility revise revised risk risks uncertain uncertainties,able achieve achieved alliance alliances better effective empower enable enables gain gains good innovating satisfy strength strong superior win,2018-04-27,2018-04-29,2018-05-03
93,msft,2018-06-04,break bridge caution cautioned challenge challenges challenging closing closure cut deter distract distracting easing fined force ill late lie limitation limitations lose loses losing lying miss plea pleas poses pressing problem problems sue sued taint undue,anticipate anticipated assume assumption assumptions believe depend dependent differ may nearly predict prediction predictions revise revised risk risks uncertain uncertainties,able accomplish accomplished achieve benefit best collaborate collaborative confident easier effective empower enable enables exclusive innovate innovation leading opportunity perfect perfectly popular satisfy smooth smoothly strength strengthen valuable win,2018-06-05,2018-06-07,2018-06-11
94,msft,2018-07-19,abuse adverse against break catastrophic claims closure conciliation corrupt corruption cut cyberattack cyberattacks damage decline declined dispute disputes disrupt disruption disruptions doubt doubtful easing erred excessive fail fined fines harm ill impair impairment impede infringe infringed late lie litigation lose loss losses lying miss misuse outage outages plea pleas poses problem problems quit restate restated restructuring sever sue sued sues taint tense vulnerabilities,assumption assumptions believe contingencies could depend dependence differ doubt doubtful exposure fluctuation fluctuations intangible may possibility revise revised risk risks uncertain uncertainties,able achieve alliance alliances benefit better effective efficiencies empower enable enables favorable gain gains good improve improvement incredible innovation progress satisfy strength strengthen strengthening strong success superior surpass surpassing win,2018-07-20,2018-07-22,2018-07-26
95,msft,2018-09-19,adverse adversely against alienation break claiming concern cut defer deter erred fined force forced ill illegal illegality invalid invalidity late lie litigation lying miss question questions quit sue sued terminate terminated termination warn warning,assume depend dependent may revise revised,able effective empower empowered gain gains satisfy success win,2018-09-20,2018-09-22,2018-09-26
96,msft,2018-10-24,abuse adverse against break catastrophic claims closure conciliation corrupt corruption cut cyberattack cyberattacks damage dispute disputes disrupt disruption disruptions doubt doubtful easing erred excessive fail fined fines harm ill impair impairment impede infringe infringed late lie litigation lose loss losses lying miss misuse outage outages plea pleas poses problem problems quit sue sued sues taint tense vulnerabilities,assumption assumptions contingencies could depend dependence differ doubt doubtful exposure fluctuation fluctuations intangible may possibility revise revised risk risks uncertain uncertainties,able achieve alliance alliances better empower enable enables enhance enhancement enhancements excited gain gains good great innovation opportunities satisfy strength success superior win,2018-10-25,2018-10-27,2018-10-31
97,msft,2018-11-29,break cut fined ill lie lying miss,depend dependent revise revised,able gain gains satisfy win,2018-11-30,2018-12-02,2018-12-06
98,msft,2019-01-30,abuse adverse against break catastrophic claims closure conciliation corrupt corruption cut cyberattack cyberattacks damage decline declined dispute disputes disrupt disruption disruptions doubt doubtful easing erred excessive fail fined fines harm ill impair impairment impede infringe infringed late lie litigation lose loss losses lying miss misuse outage outages plea pleas poses problem problems quit sue sued sues suing taint tense vulnerabilities,assumption assumptions believe contingencies could depend dependence differ doubt doubtful exposure fluctuation fluctuations intangible may possibility revise revised risk risks uncertain uncertainties,able achieve alliance alliances better empower enable enables enhance enhancement enhancements gain gains good innovation leading opportunities satisfy strong superior win,2019-01-31,2019-02-02,2019-02-06
99,msft,2019-04-24,abuse adverse against break catastrophic claims closure conciliation corrupt corruption cut cyberattack cyberattacks damage dispute disputes disrupt disruption disruptions doubt doubtful easing erred excessive fail fined fines harm ill impair impairment impede infringe infringed late lie litigation lose loss losses lying miss misuse outage outages plea pleas poses problem problems quit sue sued sues taint tense vulnerabilities,assumption assumptions contingencies could depend dependence differ doubt doubtful exposure fluctuation fluctuations intangible may possibility revise revised risk risks uncertain uncertainties,able achieve alliance alliances better empower enable enables enhance enhancement enhancements gain gains good innovation opportunities satisfy superior win,2019-04-25,2019-04-27,2019-05-01
