,document_ref,company_name,filing_date,date_str,filing_type,neg_text,uncert_text,pos_text
58,0001193125-15-353706,MICROSOFT,20151027,2015-10-27,8-K,adverse against allege alleged allegedly alleges alleging antitrust barred breach breached break cancel canceled challenging claims closed closing closings closure closures collapse complain complaint complaints conciliation conspiracy counterclaim counterclaims critical cut damage damages decline declined declines default defend defendant defendants defer deficiency deficit depletion deprecation deter disclose disclosed discontinue discontinued dismiss dismissal dismissals dismissed dispute disputes divest divestiture divestitures doubt doubtful easing enjoin erred erroneous erroneously expose exposed fail failed failure failures false fault fined fines flaw flawed force forced forcing forfeit forfeited forfeiture forfeitures harm ill impair impaired impairment impairments impracticable ineffective ineffectiveness infringe infringed infringement infringing injunction injunctions invalid invalidate invalidated investigation investigations lack lacking lag lapse lapsed lapses late lie limitation limitations liquidation litigation lose losing loss losses lying manipulate miss missed misstate misstatement negative negatively noncompliance overage overpayment penalties penalty plaintiff plaintiffs pled poses posing preclude prejudice purport purported quit rationalize reparation restate restatement restructure restructuring restructurings sacrifice sacrifices sever standstill sue sued sues suing suspend suspended taint terminate terminated terminates terminating termination trouble troubled uncollectible underpayment unemployment unfair unfavorable unpaid unqualified unresolved unsold violate violated violation worry,anticipate anticipated anticipation appear appearing appears approximate approximately approximates assume assumed assuming assumption assumptions believe believes contingencies contingency contingent contingently could depend dependent depending depends differ doubt doubtful exposure exposures fluctuate fluctuated hidden intangible intangibles likelihood may might nearly pending possibility possible preliminarily preliminary probability probable revise revised risk risks sometime sometimes uncertain uncertainties uncertainty unobservable unspecified unusual variability variable variation varies vary varying,able achieve achieved achievement achieving advantage advantages alliance benefit benefited best better collaboration desired distinction easy effective efficient efficiently empower enable enabled enables enabling enhance enhanced enhancement enhancements enhances exceptional exclusive favorable favorably gain gained gains good great greater highest improve improvement improvements innovation innovative invent inventing invention inventor leading opportunities opportunity positive profitability resolve satisfaction satisfied satisfy satisfying solving strength strengthen strengthening strong succeed succeeding success superior surpass surpassed win
59,0001193125-18-134732,MICROSOFT,20180426,2018-04-26,8-K,abuse adverse against break catastrophic claims closure conciliation corrupt corruption cut cyberattack cyberattacks dispute disputes disrupt disruption disruptions doubt doubtful easing erred excessive fail fined fines harm ill impair impairment impede infringe infringed late lie litigation lose loss losses lying miss misuse outage outages plea pleas poses problem problems quit restate restated sue sued taint tense vulnerabilities,assumption assumptions contingencies could depend dependence differ doubt doubtful exposure fluctuation fluctuations intangible may possibility revise revised risk risks uncertain uncertainties,able achieve achieved alliance alliances better effective empower enable enables gain gains good innovating satisfy strength strong superior win
60,0001193125-14-314623,MICROSOFT,20140819,2014-08-19,8-K,break cut lie miss resign resigned,,effective satisfy win
61,0001193125-13-192843,MICROSOFT,20130501,2013-05-01,8-K,adverse against allege alleged arrears bankrupt bankruptcy breach break calamity cease claims closure concern conflict contrary crisis culpability cut damage damages default defaulting defaults defend defending deter disapprove disapproved dispose downgrading erred fail failed failure fault faulted faults fined force forego fraud fraudulent guilty harm ill illegal illegality impair impracticable impractical inadvisable inappropriate incident inconsistent ineligible insolvency insufficient invalid invalidity investigating investigation investigations lag late lie limitation limitations lose losing loss losses lying mislead misleading misrepresent misrepresentation miss moratorium negative objection omission omissions omit omits omitted overdue plea plead pleaded pleas poses postpone preventing purport question questions quit reparation reparations sever solvency sue sued sues suspend suspending suspension terminate terminated termination threat threaten threatened threatening unavailable unpaid violate voided,appear appeared appearing appears assume assumed assumes assuming assumption assumptions believe conditional depend dependent differ differing may might pending possible preliminary probability varied,able beneficial benefit best conclusive effective enable exclusive gain gains good great greater highest leading opportunity satisfactory satisfy stabilization stabilizing success win
62,0001193125-14-271285,MICROSOFT,20140717,2014-07-17,8-K,break cut ill late lie miss plea pleas restructuring sever sue sued taint,anticipate approximate approximately assumption assumptions believe could differ may revise risk risks uncertain uncertainties,benefit opportunity satisfy win
63,0001193125-11-134416,MICROSOFT,20110510,2011-05-10,8-K,adverse adversely barrier barriers break catastrophic closing closure cut cyberattack disaster dispute disputes disrupt disrupting disruption disruptions easing fail fails force harm ill infringe infringed late lie litigation losing miss plea pleas problem problems sue sued taint tense unauthorized vulnerabilities,anticipate anticipated assume assumption assumptions could differ intangible may possibility risk risks uncertain uncertainties,able benefit collaborate easily enhancing excited favorable gain good great impress impressive innovation leadership leading opportunities opportunity progress satisfy strength strengthen win
64,0001193125-12-474208,MICROSOFT,20121116,2012-11-16,8-K,break cut ill lie miss resign resigned,,satisfy win
65,0001193125-14-035080,MICROSOFT,20140204,2014-02-04,8-K,against break closed cut default deter disclose disclosed doubt fault fined forego ill lie litigation lose miss plea pleas quit seize sever terminate terminated terminates termination,assume assumes could depend dependent doubt may revise,able benefit best better effective exclusive gain gains great greatness honor honored innovation innovative leadership opportunity outperform outperformed pleased revolutionize revolutionized satisfaction satisfy strong stronger success win
66,0001193125-12-485805,MICROSOFT,20121129,2012-11-29,8-K,break cut ill lie miss reject rejected,depend dependent,gain gains satisfy win
67,0001193125-15-331408,MICROSOFT,20150929,2015-09-29,8-K,against break closure cut defer harm ill impair impairment late lie loss miss poses quit restate restatement restructuring sue sued taint,approximate assumption assumptions could differ may predict prediction predictions risk risks uncertain uncertainties,able gain gains invent profitability satisfy superior win
68,0001193125-16-441813,MICROSOFT,20160128,2016-01-28,8-K,adverse against break catastrophic claims closure conciliation corrupt corruption cut decline declined defer dispute disputes disrupt disruption disruptions doubt doubtful easing erred fail fined fines harm ill impair impairment impede infringe infringed late lie litigation lose loss losses lying miss outage outages plea pleas poses problem problems quit restructuring sever sue sued taint tense unanticipated unauthorized vulnerabilities,anticipate anticipated assumption assumptions contingencies could differ doubt doubtful exposure fluctuation fluctuations intangible may nearly possibility risk risks uncertain uncertainties,able achieve alliance alliances benefit better empower gain gains good leading outperform outperforming profitable satisfy strong superior win
69,0001193125-12-307447,MICROSOFT,20120719,2012-07-19,8-K,adverse adversely break catastrophic claims closed closure critical cut decline declined defer deficit delay delays disaster dispute disputes disrupt disrupting disruption disruptions doubt doubtful erred fail fails firing harm ill impair impairment impairments improper infringe infringed late lie litigation lose loss losses miss outage outages plea pleas poses problem problems quit sue sued taint tense unanticipated unauthorized unfavorable vulnerabilities,anticipate anticipated approximate approximately assumption assumptions contingencies could differ doubt doubtful exposure intangible may possibility risk risks roughly uncertain uncertainties,able alliance alliances benefit better collaboration easier effective enable excited exciting favorable gain gains good great improving innovation leadership opportunities opportunity profitability satisfy strength strong superior tremendous win
70,0001193125-12-017015,MICROSOFT,20120119,2012-01-19,8-K,adverse adversely break catastrophic challenge challenges claims closure cut cyberattack decline defer deficit delay delays disaster dispute disputes disrupt disrupting disruption disruptions doubt doubtful downward erred fail fails harm ill impair impairment improper infringe infringed late lie litigation lose loss miss outage outages plea pleas poses problem problems quit sue sued taint tense unanticipated unauthorized unfavorable vulnerabilities,anticipate anticipated anticipation approximate approximately assumption assumptions contingencies could differ doubt doubtful exposure intangible may possibility risk risks uncertain uncertainties uncertainty,able alliance alliances benefit despite excitement favorable gain gains good positive satisfy strength strong strongest win
71,0001193125-13-374821,MICROSOFT,20130923,2013-09-23,8-K,adverse adversely against alienation breach break cease ceases claiming closing concern conflict conflicts contrary critical cut damage damages defer deter discontinue discontinued dispose divest divestiture divestitures doubt erred fail fails fined force forced forego forfeit forfeiture ill illegal illegality impair impaired invalid invalidity late lie litigation lose losing loss losses lying misconduct miss negative pled poses question questions quit refuse restructuring sue sued suing suspend suspended taint terminate terminated terminates termination unfunded violation warn warning,assume contingent could depend dependent doubt may might predict predicted revise revised unknown unusual,able achieve advances attain attaining attainment benefit effective empower empowered enhancing exceptional exclusive gain gains great greater innovation innovations positive satisfaction satisfactory satisfied satisfies satisfy success win
72,0001193125-12-395523,MICROSOFT,20120918,2012-09-18,8-K,break cut ill lie miss plea pleas sue sued,may,able effective insightful pleasure satisfy strong win
73,0001193125-13-380142,MICROSOFT,20130926,2013-09-26,8-K,adverse break bribe bribery claims convict conviction counterfeit counterfeiting cut defer delay delayed deter disparage disparagement disregard disregarding doubt embezzle embezzlement erred fail failure false felony forgery fraud guilty harass harassment ill late lie limitation litigation lying misconduct misdemeanor mislead misleading miss omission omissions overage plea poses revoke sever terminate terminated terminates termination terminations unlawful violation violations wrong wrongful,depend dependent doubt may,able achieving benefit conclusive confident constructive effective leadership leading opportunity satisfy win
74,0001193125-17-203579,MICROSOFT,20170614,2017-06-14,8-K,absence against breach breaches break closed closing closure concern conflict contested contrary convict convicted criminal cut damage damages destruction deter disclose disclosed disclosing disregard disregarded erred fail failed failing failure fined force forego harm ill inability inadvertent ineligible interfere invalid invalidate lack late lie limitation limitations lose loses losing loss lying miss objecting omit opposing poses posing postpone postponement prejudice question recall refuse reparation resign resignation revocation revoke revoked sue sued termination threat threaten threatened unable unavailable violate violation violations,appear appearing appears assume assumed believe believes could depend dependence dependent differ may pending possible revise revised risk sometime sometimes suggest variation variations,able accomplish accomplished beneficial beneficially benefit confident desired effective exclusive favoring gain gains good great greater opportunity satisfactory satisfies satisfy satisfying success win
75,0001193125-16-673577,MICROSOFT,20160805,2016-08-05,8-K,adverse against allege alleged arrears bankrupt bankruptcy breach break calamity cease claims closure concern conflict contrary crisis culpability cut damage damages default defaulting defaults defend defending deter disapprove disapproved dispose downgrading erred fail failed failure fault faulted faults fined force forego fraud fraudulent guilty harm ill illegal illegality impair impracticable impractical inadvisable inappropriate incident inconsistent ineligible insolvency insufficient invalid invalidity investigating investigation investigations late lie limitation limitations lose losing loss losses lying mislead misleading misrepresent misrepresentation miss moratorium negative objection omission omissions omit omits omitted overdue plea plead pleaded pleas poses postpone preventing purport question questions quit reparation reparations sever solvency sue sued sues suspend suspending suspension terminate terminated termination threat threaten threatened threatening unavailable unpaid violate,appear appeared appearing appears assume assumed assumes assuming assumption assumptions believe conditional depend dependent differ differing may pending possible preliminary,able benefit best conclusive effective enable exclusive gain gains good great greater highest leading opportunity satisfactory satisfy success win
76,0001193125-17-082168,MICROSOFT,20170314,2017-03-14,8-K,against break closed cut defend disclose disclosed disrupt disruptive harm ill lie lose loss losses miss plea pleas quit sever sue sued,depend dependent may,able achieve effective empower gain gains leadership leading opportunities opportunity satisfy valuable win
77,0001193125-16-716834,MICROSOFT,20160922,2016-09-22,8-K,absence against breach breaches break closed closing closure concern conflict contested contrary convict convicted criminal cut damage damages destruction deter disclose disclosed disclosing disregard disregarded erred fail failed failing failure fined force forego harm ill inability inadvertent ineligible interfere invalid invalidate lack late lie limitation limitations lose loses losing loss lying miss objecting omit opposing poses posing postpone postponement prejudice question recall recalled refuse reparation resign resignation revocation revoke revoked sue sued termination threat threaten threatened unable unavailable violate violation violations,appear appearing appears assume assumed believe believes could depend dependence dependent differ may pending possible risk sometime sometimes suggest variation variations,able accomplish accomplished beneficial beneficially benefit confident desired effective exclusive favoring gain gains good great greater opportunity satisfactory satisfies satisfy satisfying success win
78,0001193125-15-394364,MICROSOFT,20151203,2015-12-03,8-K,break cut ill lie miss,depend dependent,gain gains satisfy win
79,0001193125-13-409837,MICROSOFT,20131024,2013-10-24,8-K,adverse break catastrophic claims closure cut decline declined defer delay delays dispute disputes disrupt disruption disruptions doubt doubtful easing erred fail fined harm ill impair impairment improper infringe infringed late lie litigation lose loss losses miss outage outages plea pleas poses problem problems quit sue sued taint tense unanticipated unauthorized vulnerabilities,anticipate anticipated assumption assumptions contingencies could differ doubt doubtful exposure intangible may possibility risk risks uncertain uncertainties,able alliance alliances benefit better efficiency enable excitement gain gains good improve improving innovation profitable progress progressing satisfy strong superior win
80,0001193125-17-288464,MICROSOFT,20170919,2017-09-19,8-K,against break closed cut defend disclose disclosed fined harm ill lie lose loss losses lying miss plea pleas quit sue sued,depend dependent may nearly revise revised,able accomplish accomplished achieve effective empower gain gains great leading satisfy success successful valuable win
81,0001193125-16-651176,MICROSOFT,20160719,2016-07-19,8-K,adverse against break bridge catastrophic claims closed closure conciliation confusion corrupt corruption cut decline declined defer disclose disclosed dispute disputes disrupt disruption disruptions doubt doubtful easing erred fail fined fines harm ill impair impairment impede infringe infringed late lie litigation lose loss losses lying miss negative negatively outage outages plea pleas poses problem problems quit restate restructuring sever sue sued taint tense unanticipated unauthorized unfavorable vulnerabilities,anticipate anticipated approximate approximately assumption assumptions believe clarification confusion contingencies could depend dependent differ doubt doubtful exposure fluctuation fluctuations intangible may nearly possibility risk risks uncertain uncertainties uncertainty vary,able achieve alliance alliances benefit better effective empower favorable gain gains good innovation leading opportunities outperform outperforming pleased profitable satisfy stabilizing strong superior win
82,0001193125-15-282470,MICROSOFT,20150807,2015-08-07,8-K,absence against breach breaches break closed closing closure concern conflict contested contrary convict convicted criminal cut damage damages destruction deter disclose disclosed disclosing disregard disregarded erred fail failed failing failure fined force forego harm ill inability inadvertent ineligible interfere invalid invalidate lack late lie limitation limitations lose loses losing loss lying miss objecting omit opposing poses posing postpone postponement prejudice question recall recalled refuse reparation resign resignation revocation revoke revoked sue sued termination threat threaten threatened unable unavailable violate violation violations,appear appearing appears assume assumed believe believes clarification clarifications could depend dependence dependent differ may pending possible risk sometime sometimes suggest variation variations,able accomplish accomplished beneficial beneficially benefit confident desired effective exclusive favoring gain gains good great greater opportunity satisfactory satisfies satisfy satisfying success win
83,0001193125-13-354149,MICROSOFT,20130830,2013-08-30,8-K,against breach breaches break cease ceases closed closure concern contested contrary controversy critical cut damage damages decline defeat delay delist delisted deny disclose disclosed disparage disparaged disparages dispose dispute disqualification dissolution doubt erred fail fails failure fined force forego frustrate harm ill illegal illegality impede inconsistent injunction injunctions irreparable knowingly late lie limitation liquidation lose lying miss opposition pled poses postpone postponement postponements preclude quit reject reparation resign resignation sever standstill sue sued sues terminate terminated terminates termination,ambiguities approximate approximately depend dependence dependent doubt may,able adequately beneficial beneficially benefit confident effective enhancing enjoy enjoyed exclusive exclusively gain gains good opportunity satisfies satisfy satisfying tremendous valuable win
84,0001193125-17-357415,MICROSOFT,20171130,2017-11-30,8-K,break cut deter fined ill late lie lying miss,depend dependent revise revised,gain gains satisfy win
85,0001193125-13-455144,MICROSOFT,20131126,2013-11-26,8-K,abuse abused adverse against allege alleged allegedly alleges alleging antitrust argument arguments breach breached break burden burdened cancel canceled cancelled cease challenge challenges claims closed closing closings closure closures collapse complain complaint complaints conciliation counterclaim counterclaimed counterclaims critical cut damage damages decline declined default defend defer deficiencies deficiency deficit denied depletion deprecation deter disclose disclosed discontinue discontinued dismiss dismissal dismissals dismissed dispute disputes distort divest divestiture divestitures doubt doubtful easing enjoin enjoined erred expose exposed fail failed failure failures false fault fined fines force forced forfeit forfeited forfeiture forfeitures ill impair impaired impairment impairments impracticable ineffective ineffectiveness infringe infringed infringement infringing injunction injunctions invalid invalidate investigation investigations lack lacking lag lapse lapsed lapses late lie limitation limitations liquidation litigation lose losing loss losses lying miss missed misstate misstatement mistrial negative negatively noncompliance obsolescence overage overcharge overpayment penalties penalty plaintiff plaintiffs poses posing preventing quit reject rejected reparation repudiate repudiated restate restatement revoke revoked sacrifice sacrifices sever slow slower strain straining sue sued sues suspend suspended taint terminate terminated terminates terminating termination terminations threat threaten threatened trouble troubled unable uncollectible underpayment unemployment unfair unfavorable unpaid unqualified unresolved unsold verdict violate violated violates violation,anticipate anticipation apparent apparently appear appearing appears approximate approximately assume assumed assuming assumption assumptions believe believes contingencies contingency contingent contingently could depend dependent depending depends differ doubt doubtful exposure exposures hidden intangible likelihood may might nearly pending possibility possible preliminary probability probable revise revised risk risks sometime sometimes tending uncertain uncertainties uncertainty unobservable unspecified unusual variability variable variation varies vary varying volatilities,able achieve achieved achievement achieving advances advantage advantages alliance beneficial benefit benefited best better collaboration collaborative desired distinction easy effective efficiency efficient efficiently empower enable enhance enhancement enhancements enhancing exclusive favorable favorably gain gained gains good great greater highest improve improved improvement improvements improving innovation invent inventor leadership leading opportunities opportunity positive resolve satisfaction satisfied satisfy satisfying solving strong succeed succeeding success superior surpass surpassed win
86,0001193125-11-193631,MICROSOFT,20110721,2011-07-21,8-K,adverse adversely break catastrophic challenge challenges claims closure cut cyberattack decline declined defer deficit delay delays disaster dispute disputes disrupt disrupting disruption disruptions doubt doubtful erred fail fails harm ill impair impairment improper infringe infringed late lie litigation lose loss losses miss negative negatively outage outages overage plea pleas poses problem problems quit sever sue sued taint tense unanticipated unauthorized unfavorable vulnerabilities,anticipate anticipated approximate approximately assumption assumptions contingencies could differ doubt doubtful exposure hidden intangible may possibility risk risks uncertain uncertainties unspecified,able alliance alliances benefit better collaboration collaborative effective efficient enable enhance enhanced enhancement enhancements favorable gain gains good invent inventor satisfy strong win
87,0001193125-16-788575,MICROSOFT,20161208,2016-12-08,8-K,break cut lie lying miss purport sue sued,differ,able effective perfect perfected satisfy win
88,0001193125-12-070173,MICROSOFT,20120221,2012-02-21,8-K,against arrears break cut defend force harm ill inequities late lie loss losses miss plea pleas quit,approximate approximately may,able delight delighted exceptional gain gains great honor honored leadership satisfy success successful win
89,0001193125-18-182975,MICROSOFT,20180604,2018-06-04,8-K,break bridge caution cautioned challenge challenges challenging closing closure cut deter distract distracting easing fined force ill late lie limitation limitations lose loses losing lying miss plea pleas poses pressing problem problems sue sued taint undue,anticipate anticipated assume assumption assumptions believe depend dependent differ may nearly predict prediction predictions revise revised risk risks uncertain uncertainties,able accomplish accomplished achieve benefit best collaborate collaborative confident easier effective empower enable enables exclusive innovate innovation leading opportunity perfect perfectly popular satisfy smooth smoothly strength strengthen valuable win
90,0001193125-13-288230,MICROSOFT,20130711,2013-07-11,8-K,break cut ill lie miss resign resigned,,satisfy win
91,0001193125-13-160734,MICROSOFT,20130418,2013-04-18,8-K,adverse adversely break catastrophic claims closure conciliation conciliations cut deficit delay delays disaster dispute disputes disrupt disrupting disruption disruptions doubt doubtful downward easing erred fail fined harm ill impair impairment improper infringe infringed late lie litigation lose loss losses miss outage outages plea pleas poses problem problems quit sever sue sued taint tense unanticipated unauthorized unfavorable vulnerabilities,anticipate anticipated assumption assumptions contingencies could differ doubt doubtful exposure intangible may nearly possibility preliminary risk risks uncertain uncertainties,able alliance alliances benefit best better enhancing favorable gain gains good great incredibly leadership opportunities optimistic pleasure profitable satisfy strong success superior win
92,0001193125-18-277602,MICROSOFT,20180919,2018-09-19,8-K,adverse adversely against alienation break claiming concern cut defer deter erred fined force forced ill illegal illegality invalid invalidity late lie litigation lying miss question questions quit sue sued terminate terminated termination warn warning,assume depend dependent may revise revised,able effective empower empowered gain gains satisfy success win
93,0001193125-14-288136,MICROSOFT,20140731,2014-07-31,8-K,against break closed cut defend disclose disclosed easing harm ill late lie lose loss losses miss plea pleas quit sue sued,may,able delight delighted effective excited gain gains happy innovator leadership opportunities opportunity satisfy valuable win
94,0001193125-14-157077,MICROSOFT,20140424,2014-04-24,8-K,adverse break catastrophic claims closure cut defer delay delays dispute disputes disrupt disruption disruptions doubt doubtful easing erred fail fined harm ill impair impairment infringe infringed late lie litigation lose loss losses miss outage outages plea pleas poses problem problems quit sue sued taint tense unanticipated unauthorized violation vulnerabilities,anticipate anticipated approximate approximately assumption assumptions contingencies could differ doubt doubtful exposure intangible may nearly possibility risk risks uncertain uncertainties,able alliance alliances attractive benefit better enhance enhancement enhancements gain gains good innovative opportunities profitable progress satisfy strength strong superior win
95,0001193125-19-117108,MICROSOFT,20190424,2019-04-24,8-K,abuse adverse against break catastrophic claims closure conciliation corrupt corruption cut cyberattack cyberattacks damage dispute disputes disrupt disruption disruptions doubt doubtful easing erred excessive fail fined fines harm ill impair impairment impede infringe infringed late lie litigation lose loss losses lying miss misuse outage outages plea pleas poses problem problems quit sue sued sues taint tense vulnerabilities,assumption assumptions contingencies could depend dependence differ doubt doubtful exposure fluctuation fluctuations intangible may possibility revise revised risk risks uncertain uncertainties,able achieve alliance alliances better empower enable enables enhance enhancement enhancements gain gains good innovation opportunities satisfy superior win
96,0001193125-18-306365,MICROSOFT,20181024,2018-10-24,8-K,abuse adverse against break catastrophic claims closure conciliation corrupt corruption cut cyberattack cyberattacks damage dispute disputes disrupt disruption disruptions doubt doubtful easing erred excessive fail fined fines harm ill impair impairment impede infringe infringed late lie litigation lose loss losses lying miss misuse outage outages plea pleas poses problem problems quit sue sued sues taint tense vulnerabilities,assumption assumptions contingencies could depend dependence differ doubt doubtful exposure fluctuation fluctuations intangible may possibility revise revised risk risks uncertain uncertainties,able achieve alliance alliances better empower enable enables enhance enhancement enhancements excited gain gains good great innovation opportunities satisfy strength success superior win
97,0001193125-14-018629,MICROSOFT,20140123,2014-01-23,8-K,adverse break catastrophic claims closure cut decline declined defer delay delays dispute disputes disrupt disruption disruptions doubt doubtful easing erred fail fined harm ill impair impairment infringe infringed late lie litigation lose loss losses miss outage outages plea pleas poses problem problems quit sue sued taint tense unanticipated unauthorized vulnerabilities,anticipate anticipated assumption assumptions contingencies could differ doubt doubtful exposure intangible may possibility risk risks uncertain uncertainties,able alliance alliances benefit better enhance enhancement enhancements gain gains good great profitable progress satisfy strength strong superior win
98,0001193125-13-345446,MICROSOFT,20130823,2013-08-23,8-K,break closure cut ill lie lose miss plea pleas,assume assumes depend dependent may,effective empower empowers great leadership leading perfect satisfy success successful win
99,0001193125-14-380219,MICROSOFT,20141023,2014-10-23,8-K,adverse break catastrophic claims closure corrupt corruption cut decline declined dispute disputes disrupt disruption disruptions doubt doubtful easing erred fail harm ill impair impairment infringe infringed late lie litigation lose loss losses miss negative outage outages plea pleas poses problem problems quit restructuring sever sue sued taint tense termination unanticipated unauthorized vulnerabilities,anticipate anticipated assumption assumptions contingencies could differ doubt doubtful exposure intangible may possibility risk risks uncertain uncertainties,able alliance alliances benefit better efficiencies empower gain gains good great innovating invent inventing opportunities positive profitable progress satisfy strong win
