,ticker,date,neg_text,uncert_text,pos_text,an_count,an_buy,an_hold,an_sell,an_rating,delta_0_p,delta_1_p,delta_1_0,delta_3_np,delta_7_np,delta_3_n0,delta_7_n0,an_d_p,an_d_0,period
56,msft,2015-02-12,adverse against allege alleged arrears bankrupt bankruptcy breach break calamity cease claims closure concern conflict contrary crisis culpability cut damage damages default defaulting defaults defend defending deter disapprove disapproved dispose downgrading erred fail failed failure fault faulted faults fined force forego fraud fraudulent guilty harm ill illegal illegality impair impracticable impractical inadvisable inappropriate incident inconsistent ineligible insolvency insufficient invalid invalidity investigating investigation investigations late lie limitation limitations lose losing loss losses lying mislead misleading misrepresent misrepresentation miss moratorium negative objection omission omissions omit omits omitted overdue plea plead pleaded pleas poses postpone preventing purport question questions quit reparation reparations sever solvency sue sued sues suspend suspending suspension terminate terminated termination threat threaten threatened threatening unavailable unpaid violate,appear appeared appearing appears assume assumed assumes assuming assumption assumptions believe conditional depend dependent differ differing may pending possible preliminary,able benefit best conclusive effective enable exclusive gain gains good great greater highest leading opportunity satisfactory satisfy success win,41.0,17.0,18.0,6.0,3.537,1,1,1,0,0,0,0,0,0,70.0
57,msft,2015-04-23,adverse break catastrophic claims closure conciliation corrupt corruption cut decline declined declines declining dispute disputes disrupt disruption disruptions doubt doubtful easing erred fail harm ill impair impairment infringe infringed late lie litigation lose loss losses lying miss negative outage outages plea pleas poses problem problems quit restructuring sever sue sued taint tense termination unanticipated unauthorized vulnerabilities,anticipate anticipated assumption assumptions contingencies could differ doubt doubtful exposure fluctuation fluctuations intangible may possibility risk risks uncertain uncertainties,able achieve alliance alliances benefit better empower empowering excited gain gains good incredible invent inventor positive profitable satisfy strength strengthen strengthening strong superior win,40.0,18.0,16.0,6.0,3.6,1,1,1,0,0,0,0,0,0,76.0
58,msft,2015-07-08,break closure cut ill impair impairment late lie miss plea pleas poses restructure restructuring sue sued taint,anticipate approximate approximately assumption assumptions believe could differ may revise risk risks uncertain uncertainties,able achieve better effective empower enable good invent inventing invention leadership leading opportunity satisfy vibrant win,38.0,18.0,14.0,6.0,3.6319999999999997,0,1,1,1,1,1,1,0,0,13.0
59,msft,2015-07-21,adverse against break catastrophic claims closure conciliation corrupt corruption cut decline declined declines declining dispute disputes disrupt disruption disruptions doubt doubtful easing erred fail fined harm ill impair impairment impairments infringe infringed late lie litigation lose loss losses lying miss negative negatively outage outages overcoming plea pleas poses problem problems quit restructuring sue sued taint tense termination unanticipated unauthorized unfavorable vulnerabilities,almost anticipate anticipated approximate approximately assumption assumptions contingencies could differ doubt doubtful exposure fluctuation fluctuations intangible may nearly possibility risk risks uncertain uncertainties,able achieve alliance alliances benefit benefitted better effective empower favorable gain gains good invent inventor leading opportunities opportunity profitable progress satisfy stable strength strengthen strengthening strong superior win,38.0,18.0,14.0,6.0,3.6319999999999997,1,0,0,1,0,1,0,0,0,17.0
60,msft,2015-08-07,absence against breach breaches break closed closing closure concern conflict contested contrary convict convicted criminal cut damage damages destruction deter disclose disclosed disclosing disregard disregarded erred fail failed failing failure fined force forego harm ill inability inadvertent ineligible interfere invalid invalidate lack late lie limitation limitations lose loses losing loss lying miss objecting omit opposing poses posing postpone postponement prejudice question recall recalled refuse reparation resign resignation revocation revoke revoked sue sued termination threat threaten threatened unable unavailable violate violation violations,appear appearing appears assume assumed believe believes clarification clarifications could depend dependence dependent differ may pending possible risk sometime sometimes suggest variation variations,able accomplish accomplished beneficial beneficially benefit confident desired effective exclusive favoring gain gains good great greater opportunity satisfactory satisfies satisfy satisfying success win,38.0,18.0,14.0,6.0,3.6319999999999997,1,1,1,0,0,0,0,0,0,35.0
61,msft,2015-09-11,break cut lie miss,,satisfy win,38.0,19.0,13.0,6.0,3.6839999999999997,1,0,0,0,0,0,0,0,0,18.0
62,msft,2015-09-29,against break closure cut defer harm ill impair impairment late lie loss miss poses quit restate restatement restructuring sue sued taint,approximate assumption assumptions could differ may predict prediction predictions risk risks uncertain uncertainties,able gain gains invent profitability satisfy superior win,38.0,19.0,13.0,6.0,3.6839999999999997,1,1,1,1,0,1,1,0,0,23.0
63,msft,2015-10-22,adverse break catastrophic claims closure conciliation corrupt corruption cut decline declined defer dispute disputes disrupt disruption disruptions doubt doubtful easing erred fail fined harm ill impair impairment infringe infringed late lie litigation lose loss losses lying miss outage outages plea pleas poses problem problems quit restructuring sever sue sued taint tense unanticipated unauthorized vulnerabilities,almost anticipate anticipated approximate approximately assumption assumptions contingencies could differ doubt doubtful exposure fluctuation fluctuations intangible may nearly possibility risk risks uncertain uncertainties,able achieve alliance alliances benefit benefiting best better empower excitement gain gains good great improve innovation leading pleased profitable progress satisfy strong superior win,38.0,19.0,14.0,5.0,3.737,1,1,1,1,1,0,1,0,0,5.0
64,msft,2015-10-27,adverse against allege alleged allegedly alleges alleging antitrust barred breach breached break cancel canceled challenging claims closed closing closings closure closures collapse complain complaint complaints conciliation conspiracy counterclaim counterclaims critical cut damage damages decline declined declines default defend defendant defendants defer deficiency deficit depletion deprecation deter disclose disclosed discontinue discontinued dismiss dismissal dismissals dismissed dispute disputes divest divestiture divestitures doubt doubtful easing enjoin erred erroneous erroneously expose exposed fail failed failure failures false fault fined fines flaw flawed force forced forcing forfeit forfeited forfeiture forfeitures harm ill impair impaired impairment impairments impracticable ineffective ineffectiveness infringe infringed infringement infringing injunction injunctions invalid invalidate invalidated investigation investigations lack lacking lag lapse lapsed lapses late lie limitation limitations liquidation litigation lose losing loss losses lying manipulate miss missed misstate misstatement negative negatively noncompliance overage overpayment penalties penalty plaintiff plaintiffs pled poses posing preclude prejudice purport purported quit rationalize reparation restate restatement restructure restructuring restructurings sacrifice sacrifices sever standstill sue sued sues suing suspend suspended taint terminate terminated terminates terminating termination trouble troubled uncollectible underpayment unemployment unfair unfavorable unpaid unqualified unresolved unsold violate violated violation worry,anticipate anticipated anticipation appear appearing appears approximate approximately approximates assume assumed assuming assumption assumptions believe believes contingencies contingency contingent contingently could depend dependent depending depends differ doubt doubtful exposure exposures fluctuate fluctuated hidden intangible intangibles likelihood may might nearly pending possibility possible preliminarily preliminary probability probable revise revised risk risks sometime sometimes uncertain uncertainties uncertainty unobservable unspecified unusual variability variable variation varies vary varying,able achieve achieved achievement achieving advantage advantages alliance benefit benefited best better collaboration desired distinction easy effective efficient efficiently empower enable enabled enables enabling enhance enhanced enhancement enhancements enhances exceptional exclusive favorable favorably gain gained gains good great greater highest improve improvement improvements innovation innovative invent inventing invention inventor leading opportunities opportunity positive profitability resolve satisfaction satisfied satisfy satisfying solving strength strengthen strengthening strong succeed succeeding success superior surpass surpassed win,38.0,20.0,13.0,5.0,3.7889999999999997,0,0,1,1,0,1,0,0,0,7.0
65,msft,2015-11-03,adverse against allege alleged arrears bankrupt bankruptcy breach break calamity cease claims closure concern conflict contrary crisis culpability cut damage damages default defaulting defaults defend defending deter disapprove disapproved dispose downgrading erred fail failed failure fault faulted faults fined force forego fraud fraudulent guilty harm ill illegal illegality impair impracticable impractical inadvisable inappropriate incident inconsistent ineligible insolvency insufficient invalid invalidity investigating investigation investigations late lie limitation limitations lose losing loss losses lying mislead misleading misrepresent misrepresentation miss moratorium negative objection omission omissions omit omits omitted overdue plea plead pleaded pleas poses postpone preventing purport question questions quit reparation reparations sever solvency sue sued sues suspend suspending suspension terminate terminated termination threat threaten threatened threatening unavailable unpaid violate,appear appeared appearing appears assume assumed assumes assuming assumption assumptions believe conditional depend dependent differ differing may pending possible preliminary,able benefit best conclusive effective enable exclusive gain gains good great greater highest leading opportunity satisfactory satisfy success win,38.0,20.0,13.0,5.0,3.7889999999999997,1,1,1,1,1,0,1,0,0,30.0
66,msft,2015-12-03,break cut ill lie miss,depend dependent,gain gains satisfy win,39.0,22.0,12.0,5.0,3.872,0,1,1,0,0,1,1,0,0,1.0
67,msft,2015-12-04,abuse against allegation allegations allege alleged antitrust barred breach breached break burden claims closure closures complain complaint complaints conceding concern concerns cut defend defendant defendants delay delays denied deny denying deter difficult difficulties dismiss dismissed dismissing disrupt disruption distract distraction doubt enjoin enjoined erred erring error fail failed failing fails failure fined force ill investigate investigation lack late lie limitation litigation lose lying miscommunication mismanage mismanagement miss missed objecting objection objections omission omissions oppose opposed opposition plaintiff plaintiffs plea plead pleading pleadings pleas poses prejudice prosecute prosecuting prosecution protracted purport question questions refuse refused relinquish relinquished sue sued sues suing suspect taint termination testify unjust violation violations wrong wrongdoing wrongful wrongfully,appear appearing approximate approximately believe believed could depend dependent differ doubt hidden may might pending possible preliminary risk uncertain uncertainty unknown,able beneficial benefit best desirable enhance enhancement enhancements exclusive gain gains good leading resolve satisfy strength strengthen success win,39.0,22.0,12.0,5.0,3.872,1,1,0,0,0,0,0,0,0,55.0
68,msft,2016-01-28,adverse against break catastrophic claims closure conciliation corrupt corruption cut decline declined defer dispute disputes disrupt disruption disruptions doubt doubtful easing erred fail fined fines harm ill impair impairment impede infringe infringed late lie litigation lose loss losses lying miss outage outages plea pleas poses problem problems quit restructuring sever sue sued taint tense unanticipated unauthorized vulnerabilities,anticipate anticipated assumption assumptions contingencies could differ doubt doubtful exposure fluctuation fluctuations intangible may nearly possibility risk risks uncertain uncertainties,able achieve alliance alliances benefit better empower gain gains good leading outperform outperforming profitable satisfy strong superior win,38.0,25.0,9.0,4.0,4.105,1,1,1,1,1,1,1,0,0,49.0
69,msft,2016-03-17,absence adverse adversely against assertions break cancel cancelled cease ceased conflict contrary criminal cut damage damages defend defendant defending deter disclose disinterested dispose dissolution erred fail failure fault fined force forego frivolous ill intentional invalid investigation late lie limitation limitations liquidation lose loss losses misconduct miss omission omissions penalty pled poses prosecuting question quit sue sued suing termination threat threaten threatened unpaid unreasonably violating violation,assume could depend dependent differ may pending possible presume presumed presumption vary,able advancement benefit effective exclusive exclusivity gain gains good opportunity satisfaction satisfactory satisfy success successful win,39.0,23.0,12.0,4.0,3.9739999999999998,1,0,0,1,1,1,1,0,0,35.0
70,msft,2016-04-21,adverse against break catastrophic claims closure conciliation corrupt corruption cut decline declined defer dispute disputes disrupt disruption disruptions doubt doubtful easing erred fail fined fines harm ill impair impairment impede infringe infringed late lie litigation lose loss losses lying miss outage outages plea pleas poses problem problems quit restructuring sever sue sued taint tense unanticipated unauthorized vulnerabilities,anticipate anticipated assumption assumptions contingencies could differ doubt doubtful exposure fluctuation fluctuations intangible may nearly possibility risk risks uncertain uncertainties,able achieve alliance alliances benefit better effective empower gain gains good leading outperform outperforming profitable satisfy superior win,40.0,24.0,12.0,4.0,4.0,1,0,0,1,1,1,1,0,0,34.0
71,msft,2016-05-25,break closure cut ill impair impairment late lie miss plea pleas poses restructuring sever sue sued taint,anticipate anticipates approximate approximately assumption assumptions believe could differ may revise risk risks uncertain uncertainties,achieve empower innovate leading opportunity satisfy win,40.0,25.0,11.0,4.0,4.05,1,1,0,0,0,0,0,0,0,19.0
72,msft,2016-06-13,adverse adversely against break cancel cancelled caution cautioned closing closure closures concern cut difficult difficulties disrupt disrupts divert diverting fail failure force forego ill incomplete late lie limitation limitations lose losing miss outdated plea pleas poses purport seizing sue sued taint termination undue,anticipate anticipated approximate approximately assume assumption assumptions believe could depend dependence differ likelihood may predict prediction predictions predictive preliminary revise risk risks uncertain uncertainties,able achieve benefit best better collaborate confident despite effective empower empowering enable enabling enhance enhanced exclusive fantastic gain gains incredible innovation innovations invent leading opportunities opportunity perfect perfected satisfaction satisfy strong success successful successfully valuable win,40.0,25.0,11.0,4.0,4.05,0,0,0,1,1,1,1,0,0,22.0
73,msft,2016-07-05,absence against breach breaches break closed closing closure concern conflict contested contrary convict convicted criminal cut damage damages decline destruction deter disclose disclosed disclosing disregard disregarded erred fail failed failing failure fined force forego harm ill inability inadvertent ineligible interfere invalid invalidate lack late lie limitation limitations lose loses losing loss lying miss objecting omit opposing poses posing postpone postponement prejudice question recall recalled refuse reparation resign resignation revocation revoke revoked sue sued termination threat threaten threatened unable unavailable violate violation violations,appear appearing appears assume assumed believe believes could depend dependence dependent differ may pending possible risk sometime sometimes suggest variation variations,able accomplish accomplished beneficial beneficially benefit confident desired effective exclusive favoring gain gains good great greater opportunity satisfactory satisfies satisfy satisfying success win,40.0,25.0,11.0,4.0,4.05,1,1,1,0,0,0,0,0,0,2.0
74,msft,2016-07-07,break cut lie miss resign resigning,,satisfy win,39.0,24.0,11.0,4.0,4.026,0,1,1,1,0,0,0,0,0,12.0
75,msft,2016-07-19,adverse against break bridge catastrophic claims closed closure conciliation confusion corrupt corruption cut decline declined defer disclose disclosed dispute disputes disrupt disruption disruptions doubt doubtful easing erred fail fined fines harm ill impair impairment impede infringe infringed late lie litigation lose loss losses lying miss negative negatively outage outages plea pleas poses problem problems quit restate restructuring sever sue sued taint tense unanticipated unauthorized unfavorable vulnerabilities,anticipate anticipated approximate approximately assumption assumptions believe clarification confusion contingencies could depend dependent differ doubt doubtful exposure fluctuation fluctuations intangible may nearly possibility risk risks uncertain uncertainties uncertainty vary,able achieve alliance alliances benefit better effective empower favorable gain gains good innovation leading opportunities outperform outperforming pleased profitable satisfy stabilizing strong superior win,40.0,24.0,12.0,4.0,4.0,0,1,1,1,1,1,1,0,0,17.0
76,msft,2016-08-05,adverse against allege alleged arrears bankrupt bankruptcy breach break calamity cease claims closure concern conflict contrary crisis culpability cut damage damages default defaulting defaults defend defending deter disapprove disapproved dispose downgrading erred fail failed failure fault faulted faults fined force forego fraud fraudulent guilty harm ill illegal illegality impair impracticable impractical inadvisable inappropriate incident inconsistent ineligible insolvency insufficient invalid invalidity investigating investigation investigations late lie limitation limitations lose losing loss losses lying mislead misleading misrepresent misrepresentation miss moratorium negative objection omission omissions omit omits omitted overdue plea plead pleaded pleas poses postpone preventing purport question questions quit reparation reparations sever solvency sue sued sues suspend suspending suspension terminate terminated termination threat threaten threatened threatening unavailable unpaid violate,appear appeared appearing appears assume assumed assumes assuming assumption assumptions believe conditional depend dependent differ differing may pending possible preliminary,able benefit best conclusive effective enable exclusive gain gains good great greater highest leading opportunity satisfactory satisfy success win,40.0,23.0,13.0,4.0,3.95,1,1,1,1,1,1,1,0,0,48.0
77,msft,2016-09-22,absence against breach breaches break closed closing closure concern conflict contested contrary convict convicted criminal cut damage damages destruction deter disclose disclosed disclosing disregard disregarded erred fail failed failing failure fined force forego harm ill inability inadvertent ineligible interfere invalid invalidate lack late lie limitation limitations lose loses losing loss lying miss objecting omit opposing poses posing postpone postponement prejudice question recall recalled refuse reparation resign resignation revocation revoke revoked sue sued termination threat threaten threatened unable unavailable violate violation violations,appear appearing appears assume assumed believe believes could depend dependence dependent differ may pending possible risk sometime sometimes suggest variation variations,able accomplish accomplished beneficial beneficially benefit confident desired effective exclusive favoring gain gains good great greater opportunity satisfactory satisfies satisfy satisfying success win,40.0,23.0,13.0,4.0,3.95,1,0,0,0,1,0,0,0,0,28.0
78,msft,2016-10-20,adverse against break bridge catastrophic claims closing closure conciliation confusion corrupt corruption cut decline declined declines defer dispute disputes disrupt disruption disruptions doubt doubtful easing erred fail fined fines harm ill impair impairment impede infringe infringed late lie litigation lose losing loss losses lying miss outage outages plea pleas poses problem problems quit restate sever sue sued taint tense unanticipated unauthorized vulnerabilities,anticipate anticipated assumption assumptions believe clarification confusion contingencies could depend dependent differ doubt doubtful exposure fluctuation fluctuations intangible may possibility risk risks uncertain uncertainties uncertainty vary,able achieve alliance alliances better effective empower gain gains good innovate leading profitable satisfy superior win,40.0,23.0,13.0,4.0,3.95,0,1,1,0,1,0,0,0,0,42.0
79,msft,2016-12-01,absence adverse adversely against assertions break cancel cancelled cease ceased conflict contrary criminal cut damage damages defend defendant defending deter disclose disinterested dispose dissolution erred fail failure fault fined force forego frivolous ill intentional invalid investigation late lie limitation limitations liquidation lose loss losses misconduct miss omission omissions penalty pled poses prosecuting question quit reject rejected sue sued suing termination threat threaten threatened unpaid unreasonably violating violation,assume could depend dependent differ may pending possible presume presumed presumption vary,able advancement benefit effective exclusive exclusivity gain gains good opportunity satisfaction satisfactory satisfy success successful win,39.0,26.0,10.0,3.0,4.178999999999999,0,0,1,1,0,1,0,0,0,7.0
80,msft,2016-12-08,break cut lie lying miss purport sue sued,differ,able effective perfect perfected satisfy win,39.0,26.0,10.0,3.0,4.178999999999999,0,1,1,1,1,1,1,0,0,49.0
81,msft,2017-01-26,adverse against break bridge catastrophic claims closure conciliation confusion corrupt corruption cut decline declines defer dispute disputes disrupt disruption disruptions doubt doubtful easing erred fail fined fines harm ill impair impairment impede infringe infringed late lie litigation lose loss losses lying miss outage outages plea pleas poses problem problems quit sue sued taint tense unanticipated unauthorized vulnerabilities,anticipate anticipated assumption assumptions believe confusion contingencies could differ doubt doubtful exposure fluctuation fluctuations intangible may possibility risk risks uncertain uncertainties,able achieve advancement advancements alliance alliances better empower gain gains good great greater leading opportunity pleased profitable satisfy strong superior win,41.0,29.0,9.0,3.0,4.268,1,1,1,0,0,0,1,0,0,8.0
82,msft,2017-02-03,adverse against allege alleged arrears bankrupt bankruptcy breach break calamity cease claims closure concern conflict contrary crisis culpability cut damage damages default defaulting defaults defend defending deter disapprove disapproved dispose downgrading erred fail failed failure fault faulted faults fined force forego fraud fraudulent guilty harm ill illegal illegality impair impracticable impractical inadvisable inappropriate incident inconsistent ineligible insolvency insufficient invalid invalidity investigating investigation investigations late lie limitation limitations lose losing loss losses lying mislead misleading misrepresent misrepresentation miss moratorium negative objection omission omissions omit omits omitted overdue plea plead pleaded pleas poses postpone preventing purport question questions quit reparation reparations sever solvency sue sued sues suspend suspending suspension terminate terminated termination threat threaten threatened threatening unavailable unpaid violate,appear appeared appearing appears assume assumed assumes assuming assumption assumptions believe conditional depend dependent differ differing may pending possible preliminary,able benefit best conclusive effective enable exclusive gain gains good great greater highest leading opportunity satisfactory satisfy success win,41.0,29.0,10.0,2.0,4.317,1,1,0,1,1,1,0,0,0,39.0
83,msft,2017-03-14,against break closed cut defend disclose disclosed disrupt disruptive harm ill lie lose loss losses miss plea pleas quit sever sue sued,depend dependent may,able achieve effective empower gain gains leadership leading opportunities opportunity satisfy valuable win,39.0,27.0,10.0,2.0,4.282,0,1,1,1,1,1,1,0,0,44.0
84,msft,2017-04-27,adverse against break bridge catastrophic claims closure conciliation confusion corrupt corruption cut decline declines defer dispute disputes disrupt disruption disruptions doubt doubtful easing erred fail fined fines harm ill impair impairment impede infringe infringed late lie litigation lose loss losses lying miss outage outages plea pleas poses problem problems quit sue sued taint tense unanticipated unauthorized vulnerabilities,anticipate anticipated assumption assumptions believe confusion contingencies could differ doubt doubtful exposure fluctuation fluctuations intangible may possibility revise revised risk risks uncertain uncertainties,able achieve alliance alliances better empower gain gains good leading profitable satisfy superior win,39.0,27.0,10.0,2.0,4.282,1,1,1,1,1,1,1,0,0,48.0
85,msft,2017-06-14,absence against breach breaches break closed closing closure concern conflict contested contrary convict convicted criminal cut damage damages destruction deter disclose disclosed disclosing disregard disregarded erred fail failed failing failure fined force forego harm ill inability inadvertent ineligible interfere invalid invalidate lack late lie limitation limitations lose loses losing loss lying miss objecting omit opposing poses posing postpone postponement prejudice question recall refuse reparation resign resignation revocation revoke revoked sue sued termination threat threaten threatened unable unavailable violate violation violations,appear appearing appears assume assumed believe believes could depend dependence dependent differ may pending possible revise revised risk sometime sometimes suggest variation variations,able accomplish accomplished beneficial beneficially benefit confident desired effective exclusive favoring gain gains good great greater opportunity satisfactory satisfies satisfy satisfying success win,37.0,26.0,9.0,2.0,4.297,0,0,0,1,1,1,1,0,0,36.0
86,msft,2017-07-20,adverse against break bridge catastrophic claims closure conciliation confusion corrupt corruption cut decline declines defer dispute disputes disrupt disruption disruptions doubt doubtful easing erred fail fined fines harm ill impair impairment impairments impede infringe infringed late lie litigation lose loss losses lying miss negative negatively outage outages plea pleas poses problem problems quit restate restructuring sever sue sued taint tense termination unanticipated unauthorized unfavorable vulnerabilities,anticipate anticipated assumption assumptions believe confusion contingencies could depend differ doubt doubtful exposure fluctuation fluctuations intangible may possibility revise revised risk risks uncertain uncertainties vary,able achieve alliance alliances benefit better effective efficiencies empower favorable gain gains good improve improvement improvements leading opportunity outperform outperforming profitable satisfy strength strong superior win,36.0,26.0,8.0,2.0,4.333,1,0,0,0,0,0,0,0,0,14.0
87,msft,2017-08-03,break closure cut doubt doubtful erred fined ill late lie loss lying miss poses quit restate restructuring sue sued,contingencies depend depends doubt doubtful may revise revised vary,able effective satisfy win,36.0,26.0,8.0,2.0,4.333,0,1,1,1,1,1,1,0,0,47.0
88,msft,2017-09-19,against break closed cut defend disclose disclosed fined harm ill lie lose loss losses lying miss plea pleas quit sue sued,depend dependent may nearly revise revised,able accomplish accomplished achieve effective empower gain gains great leading satisfy success successful valuable win,34.0,25.0,7.0,2.0,4.353,1,0,0,1,1,1,1,0,0,37.0
89,msft,2017-10-26,abuse adverse against break catastrophic claims closure conciliation corrupt corruption cut decline declines dispute disputes disrupt disruption disruptions doubt doubtful easing erred fail fined fines harm ill impair impairment impede infringe infringed late lie litigation lose loss losses lying miss outage outages plea pleas poses problem problems quit restate restated sue sued taint tense vulnerabilities,assumption assumptions contingencies could differ doubt doubtful exposure fluctuation fluctuations intangible may possibility revise revised risk risks uncertain uncertainties,able achieve alliance alliances better effective empower enable enables gain gains good innovation opportunities satisfy strong superior win,34.0,25.0,7.0,2.0,4.353,1,1,1,1,0,1,1,0,0,35.0
90,msft,2017-11-30,break cut deter fined ill late lie lying miss,depend dependent revise revised,gain gains satisfy win,35.0,26.0,7.0,2.0,4.371,1,1,1,1,1,1,1,1,1,62.0
91,msft,2018-01-31,abuse adverse against break catastrophic claims closure conciliation corrupt corruption cut dispute disputes disrupt disruption disruptions doubt doubtful easing erred fail fined fines harm ill impair impairment impede infringe infringed late lie litigation lose loss losses lying miss outage outages plea pleas poses problem problems quit restate restated sue sued taint tense vulnerabilities,assumption assumptions believe contingencies could depend dependence differ doubt doubtful exposure fluctuation fluctuations intangible may possibility revise revised risk risks uncertain uncertainties,able achieve alliance alliances better effective empower enable enables gain gains good satisfy strong superior win,36.0,27.0,7.0,2.0,4.388999999999999,1,1,0,1,1,1,1,0,0,85.0
92,msft,2018-04-26,abuse adverse against break catastrophic claims closure conciliation corrupt corruption cut cyberattack cyberattacks dispute disputes disrupt disruption disruptions doubt doubtful easing erred excessive fail fined fines harm ill impair impairment impede infringe infringed late lie litigation lose loss losses lying miss misuse outage outages plea pleas poses problem problems quit restate restated sue sued taint tense vulnerabilities,assumption assumptions contingencies could depend dependence differ doubt doubtful exposure fluctuation fluctuations intangible may possibility revise revised risk risks uncertain uncertainties,able achieve achieved alliance alliances better effective empower enable enables gain gains good innovating satisfy strength strong superior win,37.0,29.0,6.0,2.0,4.459,1,1,1,1,1,1,1,0,0,39.0
93,msft,2018-06-04,break bridge caution cautioned challenge challenges challenging closing closure cut deter distract distracting easing fined force ill late lie limitation limitations lose loses losing lying miss plea pleas poses pressing problem problems sue sued taint undue,anticipate anticipated assume assumption assumptions believe depend dependent differ may nearly predict prediction predictions revise revised risk risks uncertain uncertainties,able accomplish accomplished achieve benefit best collaborate collaborative confident easier effective empower enable enables exclusive innovate innovation leading opportunity perfect perfectly popular satisfy smooth smoothly strength strengthen valuable win,35.0,30.0,3.0,2.0,4.6,1,1,1,1,1,1,1,0,0,45.0
94,msft,2018-07-19,abuse adverse against break catastrophic claims closure conciliation corrupt corruption cut cyberattack cyberattacks damage decline declined dispute disputes disrupt disruption disruptions doubt doubtful easing erred excessive fail fined fines harm ill impair impairment impede infringe infringed late lie litigation lose loss losses lying miss misuse outage outages plea pleas poses problem problems quit restate restated restructuring sever sue sued sues taint tense vulnerabilities,assumption assumptions believe contingencies could depend dependence differ doubt doubtful exposure fluctuation fluctuations intangible may possibility revise revised risk risks uncertain uncertainties,able achieve alliance alliances benefit better effective efficiencies empower enable enables favorable gain gains good improve improvement incredible innovation progress satisfy strength strengthen strengthening strong success superior surpass surpassing win,35.0,31.0,2.0,2.0,4.657,0,1,1,1,1,1,1,0,0,62.0
95,msft,2018-09-19,adverse adversely against alienation break claiming concern cut defer deter erred fined force forced ill illegal illegality invalid invalidity late lie litigation lying miss question questions quit sue sued terminate terminated termination warn warning,assume depend dependent may revise revised,able effective empower empowered gain gains satisfy success win,36.0,32.0,2.0,2.0,4.667,0,1,1,0,0,0,0,0,0,35.0
96,msft,2018-10-24,abuse adverse against break catastrophic claims closure conciliation corrupt corruption cut cyberattack cyberattacks damage dispute disputes disrupt disruption disruptions doubt doubtful easing erred excessive fail fined fines harm ill impair impairment impede infringe infringed late lie litigation lose loss losses lying miss misuse outage outages plea pleas poses problem problems quit sue sued sues taint tense vulnerabilities,assumption assumptions contingencies could depend dependence differ doubt doubtful exposure fluctuation fluctuations intangible may possibility revise revised risk risks uncertain uncertainties,able achieve alliance alliances better empower enable enables enhance enhancement enhancements excited gain gains good great innovation opportunities satisfy strength success superior win,37.0,34.0,1.0,2.0,4.73,0,1,1,1,1,1,1,0,0,36.0
97,msft,2018-11-29,break cut fined ill lie lying miss,depend dependent revise revised,able gain gains satisfy win,37.0,34.0,1.0,2.0,4.73,0,0,1,0,0,0,0,0,0,62.0
98,msft,2019-01-30,abuse adverse against break catastrophic claims closure conciliation corrupt corruption cut cyberattack cyberattacks damage decline declined dispute disputes disrupt disruption disruptions doubt doubtful easing erred excessive fail fined fines harm ill impair impairment impede infringe infringed late lie litigation lose loss losses lying miss misuse outage outages plea pleas poses problem problems quit sue sued sues suing taint tense vulnerabilities,assumption assumptions believe contingencies could depend dependence differ doubt doubtful exposure fluctuation fluctuations intangible may possibility revise revised risk risks uncertain uncertainties,able achieve alliance alliances better empower enable enables enhance enhancement enhancements gain gains good innovation leading opportunities satisfy strong superior win,36.0,33.0,1.0,2.0,4.7219999999999995,1,1,0,1,1,1,1,0,0,84.0
