,ticker,date,neg_text,uncert_text,pos_text,an_count,an_buy,an_hold,an_sell,an_rating,delta_0_p,delta_1_p,delta_1_0,delta_3_np,delta_7_np,delta_3_n0,delta_7_n0,an_d_p,an_d_0,period
35,adbe,2012-03-19,adverse breach breaches break catastrophic closed closure collapse conciliation cut decline declines defer delay delays deter deterioration difficult difficulty dispute disputes disrupt disruption doubt doubtful easing erred fail failure ill impair impairment inability infringe interrupt interruption interruptions lack lapse late lie limitation limitations litigation lose loss losses miss poses quit restructuring sever sue sued sues taint termination unauthorized vulnerabilities,anticipate anticipated approximate approximately assume assumed believe believes could differ doubt doubtful fluctuation fluctuations intangible intangibles may might predict predicting risk risks suggest uncertain uncertainties uncertainty,able achieve achieved benefit better confident creative effective encouraged enhance enhancement enhancements excitement gain gains good great greater profitability satisfy strong success successful successfully transparency win,28.0,11.0,13.0,4.0,3.5,1,0,0,0,0,0,0,0,0,25.0
36,adbe,2012-04-13,absence adverse adversely against alienation bad break cancel canceled cancellation cease ceases ceasing clawback closing closure collapse concern contrary cut decline defect defend defer delay delayed deter discontinue discontinued dispose dissolution divest divested divestiture divestitures easing encumbrance erred fail fails failure fined force forego forfeit forfeited forfeiture ill inability incomplete inconsistency inconsistent intentional interfere interrupt interruption involuntary lack lapse lapsed lapsing late lie limitation limitations liquidate liquidated liquidation losing loss losses lying misconduct miss negative negligence omission penalty pled poses preclude purport purported question questions quit restate restated restructuring sever sue sued suing taint terminate terminated terminates termination terminations unfunded violate violation,ambiguity anticipate anticipated anticipation apparent assume assumed assuming assumption contingent could depend dependent differ intangible intangibles may might possible revise revised risk risks tending uncertain uncertainties unusual vary,able achieve achieved attain attained attainment beneficial benefit conclusive desirable effective exclusive gain gains good great greater greatest improve improvement opportunity positive profitability reward satisfaction satisfied satisfy success win,28.0,11.0,14.0,3.0,3.571,0,0,0,0,0,0,0,0,0,31.0
37,adbe,2012-05-14,break closing collapse critical cut ill lack lapse lie losing miss plea pleas sever sue sued,,able collaborate effective leading pleased satisfy win,27.0,11.0,13.0,3.0,3.593,1,1,1,1,1,1,1,0,0,36.0
38,adbe,2012-06-19,adverse against breach breaches break catastrophic closure collapse conciliation cut decline declines defer delay delays deter deterioration difficult difficulty dispute disputes disrupt disruption doubt doubtful easing erred fail failure ill impair impairment inability infringe interrupt interruption interruptions lapse late lie limitation limitations litigation lose loss losses miss poses quit restructuring sever sue sued sues taint termination unauthorized vulnerabilities weak weaker,anticipate anticipated approximate approximately assume assumed believe believes could differ doubt doubtful fluctuation fluctuations hidden intangible intangibles may might predict predicting risk risks suggest uncertain uncertainties uncertainty,able benefit better creative effective enable enables encouraged enhance enhancement enhancements favorable gain gains good great greater leadership profitability satisfy strong success successful successfully transparency win,27.0,10.0,14.0,3.0,3.5189999999999997,1,0,0,0,0,1,1,0,0,10.0
39,adbe,2012-06-29,break closure closures collapse cut deter forego ill lack lapse late lie miss,,able satisfy win,27.0,9.0,14.0,4.0,3.407,1,1,0,1,1,1,1,0,0,82.0
40,adbe,2012-09-19,against break closure collapse conciliation cut decline declines defer deter difficult difficulty doubt doubtful erred fail failure ill lapse late lie limitation limitations lose loss losses miss negative negatively oppose opposed plea pleas poses quit restructuring sever sue sued taint termination,anticipate anticipated approximate approximately assume assumed assumes believe believes could differ doubt doubtful fluctuation fluctuations hidden intangible intangibles may might predict predicting risk risks suggest uncertain uncertainties uncertainty,able achieve achieved achievement benefit better effective enable enabled encouraged gain gains great greater profitability satisfy success successful successfully transparency win,26.0,10.0,14.0,2.0,3.654,1,1,1,0,0,0,0,0,0,41.0
41,adbe,2012-10-30,absence against allege alleged bad break burden cease ceased claiming closed closing closure collapse concern conflict contrary criminal cut defect defective delay delayed denied destroy destroyed deter disclose disclosed disinterested disqualification disqualified disregard disregarded dissolution erred fail fails failure fined fines force forego fraud ill incident interfere invalid invalidate invalidated investigation lack lapse late lie limitation limitations lose losing loss lost miss objecting omission oppose opposed plea pleas pled poses posing postpone postponement preclude prejudice prosecuting prosecution question questions quit reparation resign resignation resignations resigned resigning restate restated restatement revocation stolen sue sued terminate termination threat threaten threatened undeliverable unlawful,anticipate anticipated appear appears assume believe believed contingencies could depend dependence dependent differ may might pending presumption risk tending,able advancement advances beneficial beneficially benefit best conducive confident desired effective empower empowered enjoy exclusive gain gains good great greater honor honored impress impressed opportunity pleasure satisfy success successful superior valuable win,25.0,11.0,12.0,2.0,3.76,0,0,0,1,1,1,1,1,1,36.0
42,adbe,2012-12-05,against breach breaches break cease ceases closed closing closure collapse concern contested contrary controversy cut damage damages decline defeat delay delist delisted deny deter disclose disclosed disparage disparaged dispute disqualification dissolution doubt easing erred fail fails failure fined force forego ill illegal illegality impede inconsistent injunction injunctions irreparable knowingly lack lapse late lie limitation liquidation lose losing lying miss opposition plea pleas pled poses postpone postponement postponements preclude question quit reject reparation resign resignation resigns sever sue sued terminate terminated terminates termination unsatisfied,ambiguities approximate approximately depend dependence dependent doubt may pending,able adequately beneficial beneficially benefit best confident effective exciting exclusive exclusively gain gains good leadership pleased satisfied satisfies satisfy satisfying strong success valuable win,24.0,11.0,11.0,2.0,3.792,1,0,0,1,0,0,0,1,1,8.0
43,adbe,2012-12-13,against break closure collapse conciliation cut decline declines defer deter difficult difficulty doubt doubtful erred fail failure ill lapse late lie limitation limitations lose loss losses miss plea pleas poses quit restructuring sever sue sued taint termination,anticipate anticipated approximate approximately assume assumed assumes believe believes could differ doubt doubtful fluctuation fluctuations hidden intangible intangibles may might predict predicted predicting risk risks suggest uncertain uncertainties uncertainty,able achieve achieved benefit better confident effective encouraged favorable gain gains great greater innovate innovation profitability satisfy strong stronger success successful successfully transparency win,24.0,11.0,11.0,2.0,3.792,0,1,1,1,1,1,1,1,1,46.0
44,adbe,2013-01-28,absence adverse adversely against breach break cancel canceled cancellation cancelled cease ceased claiming clawback closing closure collapse concern conflict contrary cut damage damages deceased defer delay delayed delays delist delisted deter disciplinary disclose discontinue dismiss dismissal dispose dispute disputes disregard disregarding doubt downward erred fail fails failure fined fines force forego forfeit forfeited forfeiture gratuitous gratuitously harm ill illegal impair impairment inability incident inconsistent insufficient interfere invalid invalidity jeopardize lapse late layoff lie limitation limitations litigating litigation lose losing loss lying miss mistake mistaken negative penalties plea plead pled poses posing problem problematic purport question quit refusal refuse refusing resign resignation restate restated revoke revoked sever sue sued suing suspend suspended taint terminate terminated terminates termination terminations uncollected unfunded unpredictable violate violation,ambiguities ambiguous anticipate anticipates approximate approximately assume assumed assuming assumption assumptions could depend dependent depending differ doubt fluctuation hidden indeterminable may might pending possible predict predicted revise revised risk uncertain unknown unpredictable,able accomplish achieve achieved achievement achieves achieving assure attain attained attainment benefit conclusive confident constructive desirable effective enhance exclusive gain gains good great greatest improve improvement opportunity positive reward satisfaction satisfactory satisfied satisfy satisfying stable strong success win,25.0,11.0,12.0,2.0,3.68,0,1,1,1,1,1,1,1,1,50.0
45,adbe,2013-03-19,break closure collapse conciliation cut decline declines defer deter difficult difficulty doubt doubtful erred fail failure ill lapse late lie limitation limitations lose loss losses miss plea pleas poses quit resign resigned restructuring sever sue sued taint termination,anticipate anticipated assume assumed assumes believe believes could differ doubt doubtful fluctuation fluctuations hidden intangible intangibles may might predict predicting risk risks suggest uncertain uncertainties uncertainty,able achieve achieved benefit better effective encouraged gain gains great greater opportunities profitability satisfy strong stronger success successful successfully transparency win,25.0,10.0,13.0,2.0,3.6,0,1,1,1,1,1,1,1,1,24.0
46,adbe,2013-04-12,absence adverse adversely against alienation bad break cancel canceled cancellation cease ceases ceasing clawback closing collapse concern contrary cut decline defect defend defer delay delayed deter discontinue discontinued dispose dissolution divest divested divestiture divestitures easing encumbrance erred fail fails failure fined force forego forfeit forfeited forfeiture ill inability incomplete inconsistency inconsistent intentional interfere interrupt interruption involuntary lapse lapsed lapsing late lie limitation limitations liquidate liquidated liquidation losing loss losses lying misconduct miss negative negligence omission penalty pled poses preclude purport purported question questions quit restate restated restatement restructuring sever sue sued suing terminate terminated terminates termination terminations unfunded violate violation,ambiguity anticipate anticipated anticipation apparent assume assumed assuming assumption clarification contingent could depend dependent differ hidden intangible intangibles may might possible revise revised unusual vary,able achieve achieved achievement attain attained attainment beneficial benefit conclusive desirable effective exclusive gain gains good great greater greatest improve improvement opportunity positive profitability reward satisfaction satisfied satisfy success win,25.0,10.0,14.0,1.0,3.68,0,0,0,0,0,0,0,0,0,67.0
47,adbe,2013-06-18,break closure collapse conciliation cut decline declines defer deter difficult difficulty doubt doubtful erred fail failure ill lapse late lie limitation limitations lose loss losses miss plea pleas poses quit restructuring sever sue sued taint termination,anticipate anticipated assume assumed assumes believe believes could differ doubt doubtful fluctuation fluctuations hidden intangible intangibles may might predict predicting risk risks suggest uncertain uncertainties uncertainty,able achieve achieved benefit better creative effective encouraged gain gains great greater leadership leading profitability revolutionizing satisfy strong success successful successfully transparency win,26.0,11.0,14.0,1.0,3.7310000000000003,0,1,1,1,1,1,1,1,1,91.0
48,adbe,2013-09-17,break closure collapse conciliation critical cut decline declines defer deter difficult difficulty doubt doubtful erred fail failure ill lapse late lie limitation limitations lose loss losses miss plea pleas poses quit restructuring sever sue sued taint termination,anticipate anticipated approximate approximately assume assumed assumes believe believes could differ doubt doubtful fluctuation fluctuations hidden intangible intangibles may might predict predicting risk risks suggest uncertain uncertainties uncertainty,able achieve achieved benefit better effective encouraged gain gains great greater leadership profitability satisfy strong stronger success successful successfully transparency win,26.0,14.0,11.0,1.0,3.9619999999999997,0,1,1,1,1,1,1,1,1,86.0
49,adbe,2013-12-12,break closure collapse conciliation cut decline declines defer deter difficult difficulty doubt doubtful erred fail failure fined ill lapse late lie limitation limitations lose loss losses miss plea pleas poses quit restructuring sever sue sued taint termination,anticipate anticipated approximate approximately assume assumed assumes believe believes could differ doubt doubtful fluctuation fluctuations hidden intangible intangibles may might predict predicting risk risks suggest uncertain uncertainties uncertainty vary,able achieve achieved benefit better effective enable enabling encouraged gain gains great greater leading profitability satisfy strong stronger success successful successfully transparency win,24.0,13.0,10.0,1.0,3.958,0,1,1,1,0,1,0,1,1,48.0
50,adbe,2014-01-29,absence adverse adversely against breach break cancel canceled cease ceased claiming clawback closing closure collapse conflict contrary cut damage damages deceased defer delay delayed delist delisted deter dismiss dismissal dispose dispute disputes disregard disregarding doubt downward erred fail fails failure fined force forego forfeit forfeited forfeiture harm ill impair impairment inability interfere invalid invalidity jeopardize lapse late lie limitation limitations litigating litigation losing lying miss negative pled poses problem problematic purport quit refusal refuse refusing resign resignation restate restated revoke revoked sever sue sued suspend suspended taint terminate terminated terminates termination terminations unfunded violate violation,ambiguities ambiguous anticipate anticipates approximate approximately assume assumed could differ doubt fluctuation hidden indeterminable may might possible predict predicted revise revised risk unknown,able accomplish achieve achieved achievement achieves achieving assure attain attained attainment benefit conclusive constructive desirable effective enhance exclusive gain gains good great greater greatest improve improvement opportunity positive reward satisfaction satisfactory satisfied satisfy strong success win,22.0,14.0,8.0,0.0,4.227,0,1,1,1,1,1,1,1,1,48.0
51,adbe,2014-03-18,break closure collapse conciliation cut decline declines defer deter difficult difficulty doubt doubtful erred fail failure ill lapse late lie limitation limitations litigation lose loss losses miss plea pleas poses quit restructuring sever sue sued taint termination,anticipate anticipated approximate approximately assume assumed assumes believe believes contingencies contingency could differ doubt doubtful fluctuation fluctuations hidden intangible intangibles may might predict predicting probable risk risks suggest uncertain uncertainties uncertainty vary,able achieve achieved benefit better effective encouraged gain gains great greater innovation profitability satisfy strong success successful successfully transparency win,24.0,16.0,8.0,0.0,4.25,1,0,0,0,0,0,0,0,0,27.0
52,adbe,2014-04-14,absence adverse adversely against alienation bad break cancel canceled cancellation cease ceases ceasing clawback closing collapse concern contrary cut decline defect defend defer delay delayed deter discontinue discontinued dispose dissolution divest divested divestiture divestitures easing encumbrance erred fail fails failure fined force forego forfeit forfeited forfeiture ill inability incomplete inconsistency inconsistent intentional interfere interrupt interruption involuntary lapse lapsed lapsing late lie limitation limitations liquidate liquidated liquidation losing loss losses lying misconduct miss negative negligence omission penalty pled poses preclude purport purported question questions quit restate restated restructuring sever sue sued suing terminate terminated terminates termination terminations unfunded violate violation,ambiguity anticipate anticipated anticipation apparent assume assumed assuming assumption clarification contingent could depend dependent differ hidden intangible intangibles may might possible revise revised unusual vary,able achieve achieved achievement attain attained attainment beneficial benefit conclusive desirable effective exclusive gain gains good great greater greatest improve improvement opportunity positive profitability reward satisfaction satisfied satisfy success win,25.0,16.0,9.0,0.0,4.2,1,1,1,1,1,1,1,0,0,64.0
53,adbe,2014-06-17,break closure collapse conciliation cut decline declines defer deter doubt doubtful erred fail failure ill impair impairment lapse late lie limitation limitations litigation lose loss losses miss plea pleas poses quit restructuring sever sue sued taint termination,anticipate anticipated approximate approximately assume assumed assumes believe believes contingencies contingency could differ doubt doubtful fluctuation fluctuations hidden intangible intangibles may might probable risk risks suggest uncertain uncertainties uncertainty vary,able achieve achieved benefit better effective encouraged excited gain gains great greater leading profitability satisfy strength strong success successful successfully transparency win,21.0,13.0,8.0,0.0,4.143,0,1,1,0,0,0,0,0,0,91.0
54,adbe,2014-09-16,break closure collapse conciliation cut decline declines defer deter doubt doubtful erred fail failure ill lapse late lie limitation limitations lose loss losses miss plea pleas poses quit restructuring sever sue sued taint termination,anticipate anticipated approximate approximately assume assumed assumes believe believes contingencies could differ doubt doubtful fluctuation fluctuations hidden intangible intangibles may might risk risks suggest uncertain uncertainties uncertainty vary,able achieve achieved benefit better effective encouraged gain gains great greater profitability satisfy strength strong success successful successfully transparency win,21.0,12.0,9.0,0.0,4.048,1,0,0,1,1,1,1,0,0,86.0
55,adbe,2014-12-11,accident adverse against alienation allege alleged bad barred breach break cancel canceled cancellation cease ceases challenging claims closed closure coerce coerced collapse concern conciliation contesting contrary controversy convict conviction corrected correction cut decline declines defer delay delayed delays denial denied denies deter detriment detrimental dishonest dishonesty disputing distract distraction disturb disturbing doubt doubtful encumber encumbered erred fail failure falsification felony fined force forcing forego forfeit forfeited guilty harm ill impair impairment improper incapacity intentional interrupt interruption interruptions invalid invalidity involuntary irregular lapse late lie limitation limitations liquidate liquidated liquidation litigation lose loss losses lying malfeasance misconduct miss negligence omission omissions omit omitted overage plea pleas pled poses question questions quit resign resignation restate restates restructuring revocation revoke revoked sever sue sued sues suspect taint terminate terminated termination unable unemployment unpaid unwilling violating wrong wrongdoing,alteration ambiguities anticipate anticipated anticipation approximate approximately assume assumed assumes assumption believe believes contingencies contingency could depend dependent differ doubt doubtful fluctuation fluctuations hidden intangible intangibles may might possible presume presumed probable risk risks suggest uncertain uncertainties uncertainty vary,able achieve achieved assure beneficial benefit best better conclusive confident creative desirable effective enable encouraged enjoy enjoyed favorable gain gains good great greater greatest highest invent invention inventions leading opportunity perfect profitability satisfactory satisfies satisfy strength strong succeed succeeds success successful successfully transparency vibrant win,23.0,13.0,10.0,0.0,4.043,0,1,1,1,0,1,0,0,0,46.0
56,adbe,2015-01-26,adverse adversely against allege alleged arrears bankrupt bankruptcy breach breached break bribe bribery calamity caution cautionary cautioned cease ceases claims closed closing closure collapse concern conflict contrary corrupt corruption crisis culpability cut damage damages default defaulting defaults defect deter disclaim disclaimer disclose disclosed dispose disregard disregarded dissolution downgrade downgrading encumbrance erred fail failed fails failure failures fault faults fined force forced forego forfeit forfeiture fraud fraudulent guilty harm hazard hazardous ill impair impracticable improper inadvisable inappropriate incident inconsistency inconsistent ineligible infringe infringement injunction inquiry insolvency insufficient investigation investigations kickback knowingly lack lapse late laundering lie limitation limitations liquidation lose losing loss losses lying manipulation mislead misleading misrepresent misrepresentation miss moratorium objection offence omission omissions omit omits omitted overdue plaintiff plea plead pleaded pleas poses postpone prejudice prejudiced preventing quit refusal reparation revocation sever solvency sue sued sues suspend suspended suspending suspension taint terminate terminated termination threat threaten threatened threatening unable unavailability unavailable unlawful unpaid violate violated violation weak weakness weaknesses,ambiguity appear appearing appears approximate approximately assume assumed assuming assumption assumptions believe conditional could depend dependent differ differing exposure indeterminate may pending possible preliminary risk risks sometime sometimes uncertain uncertainties,able beneficial benefit best better confident effective enable exclusive gain gains good great greater highest leading opportunity positive satisfaction satisfactory satisfied satisfies satisfy stabilization success win,23.0,13.0,10.0,0.0,4.043,0,0,0,0,0,0,0,0,0,2.0
57,adbe,2015-01-28,absence abuse adverse adversely against breach break cancel canceled cancellation cancelled cease ceased claiming clawback closed closing closure collapse concern conflict contrary cut damage damages deceased defer delay delayed delays delist delisted deter disciplinary disclose discontinue dismiss dismissal dispose dispute disputes disregard disregarding doubt downward erred fail fails failure fined fines force forego forfeit forfeited forfeiture gratuitous gratuitously harm ill illegal impair impairment inability incident inconsistent infringing interfere invalid invalidity lapse late laundering layoff lie limitation limitations lose losing loss lying miss mistake mistaken negative penalties plea plead pled poses posing problem problematic purport question quit refusal refuse refusing relinquish relinquished resign resignation restate restated revoke revoked sever sue sued suspend suspended taint terminate terminated terminates termination terminations uncollected unfunded unpredictable violate violation,ambiguities ambiguous anticipate anticipates approximate approximately assume assumed assumption assumptions clarification could depend dependent depending differ doubt fluctuation hidden indeterminable may might pending possible possibly predict predicted revise revised risk unknown unpredictable,able accomplish achieve achieved achievement achieves achieving assure attain attained attainment beneficial benefit conclusive confident constructive desirable effective enhance exclusive favorable gain gains good great greater greatest improve improvement opportunity positive reward satisfaction satisfactory satisfied satisfy satisfying stable strong success surpass surpassed win,23.0,13.0,10.0,0.0,4.043,0,1,1,1,1,1,1,0,0,48.0
58,adbe,2015-03-17,against break closure collapse conciliation cut decline declines defer delay delays deter doubt doubtful erred fail failure ill interrupt interruption interruptions lapse late lie limitation limitations litigation lose loss losses miss plea pleas poses quit restructuring sever sue sued taint termination,anticipate anticipated approximate approximately assume assumed assumes believe believes contingencies contingency could differ doubt doubtful fluctuation fluctuations hidden intangible intangibles may might probable risk risks suggest uncertain uncertainties uncertainty,able achieve achieved benefit better effective encouraged excited gain gains great greater innovation innovative profitability satisfy strength strong success successful successfully transparency win,24.0,14.0,10.0,0.0,4.083,1,0,0,0,1,0,1,0,0,24.0
59,adbe,2015-04-10,absence adverse adversely against alienation bad break cancel canceled cancellation cease ceases ceasing clawback closing collapse concern contrary cut decline defect defend defer delay delayed deter discontinue discontinued dispose divest divested divestiture divestitures easing encumbrance erred fail fails failure fined force forego forfeit forfeited forfeiture ill inability incomplete inconsistency inconsistent intentional interfere interrupt interruption involuntary lapse lapsed lapsing late lie limitation limitations liquidate liquidated liquidation losing loss losses lying misconduct miss negative negligence omission penalty pled poses preclude purport purported question questions quit restate restated restructuring sever sue sued suing terminate terminated terminates termination terminations unfunded violate violation,ambiguity anticipate anticipated anticipation apparent assume assumed assuming assumption clarification contingent could depend dependent differ hidden intangible intangibles may might possible revise revised unusual vary,able achieve achieved achievement attain attained attainment beneficial benefit conclusive desirable effective exclusive gain gains good great greater greatest improve improvement opportunity positive profitability reward satisfaction satisfied satisfy success win,24.0,14.0,10.0,0.0,4.083,1,0,0,1,1,1,1,0,0,67.0
60,adbe,2015-06-16,against break closure collapse conciliation cut decline declines defer delay delays deter doubt doubtful erred fail failure ill interrupt interruption interruptions lapse late lie limitation limitations lose loss losses miss plea pleas poses quit restructuring sever sue sued taint termination,anticipate anticipated approximate approximately assume assumed assumes believe believes contingencies could differ doubt doubtful fluctuation fluctuations hidden intangible intangibles may might risk risks suggest uncertain uncertainties uncertainty,able achieve achieved benefit best better effective encouraged gain gains great greater innovation positive profitability satisfy strength success successful successfully transparency win,26.0,15.0,11.0,0.0,4.077,1,0,0,1,0,1,0,0,0,44.0
61,adbe,2015-07-30,against bankrupt bankruptcy breach break claims closed collapse contrary corrupt corruption counterclaim counterclaims cut damage damages default deter disclose disclosed fail failure fault fined force forced forego ill insolvency lapse late lie limitation lose losing miss moratorium negative poses quit restate restated revoke sever solvency terminate terminated,approximate approximately hidden may,able achieve benefit effective gain gains good highest satisfaction satisfactory satisfy success valuable win,25.0,15.0,10.0,0.0,4.12,1,1,1,0,0,0,0,0,0,49.0
62,adbe,2015-09-17,break closure collapse conciliation cut decline declines defer delay delays deter doubt doubtful erred fail failure ill interrupt interruption interruptions lapse late lie limitation limitations litigation lose loss losses miss plea pleas poses quit resign resigned restructuring sever sue sued taint termination,anticipate anticipated approximate approximately assume assumed assumes believe believes contingencies contingency could differ doubt doubtful fluctuation fluctuations hidden intangible intangibles may might probable risk risks suggest uncertain uncertainties uncertainty,able achieve achieved benefit better effective encouraged gain gains great greater innovation leading opportunities profitability satisfy strong success successful successfully transparency valuable win,26.0,17.0,9.0,0.0,4.231,0,1,1,1,1,1,1,0,0,84.0
63,adbe,2015-12-10,against break closure collapse conciliation cut decline declines defer delay delays deter doubt doubtful erred fail failure ill interrupt interruption interruptions lapse late lie limitation limitations litigation lose loss losses miss plea pleas poses quit restructuring sever sue sued taint termination unoccupied,anticipate anticipated approximate approximately assume assumed assumes believe believes contingencies contingency could differ doubt doubtful fluctuation fluctuations hidden intangible intangibles may might probable risk risks suggest uncertain uncertainties uncertainty,able achieve achieved benefit better effective encouraged gain gains great greater innovation leading profitability satisfy strong stronger success successful successfully transparency win,25.0,18.0,7.0,0.0,4.36,0,1,1,0,0,0,0,0,0,50.0
64,adbe,2016-01-29,absence abuse adverse adversely against breach break cancel canceled cease ceased claiming clawback closed closing closure collapse conflict contrary cut damage damages deceased defect defer delay delayed delist delisted deter discontinuation discontinue discontinued dismiss dismissal dispose dispute disputes disregard disregarded disregarding divest divested divestiture divestitures doubt downward easing erred fail fails failure fined force forego forfeit forfeited forfeiture ill impair impairment inability incomplete inconsistency inconsistent interfere invalid invalidity jeopardize lapse late lie limitation limitations liquidation lose losing loss losses lying miss negative omit omitted pled poses problem problematic purport quit refusal refuse refusing resign resignation restate restated restructuring revoke revoked sever sue sued suspend suspended suspension taint terminate terminated terminates termination terminations uncollected unfunded violate violation,alteration ambiguities ambiguous anticipate anticipates anticipation approximate approximately assume assumed clarification could depend dependent depending differ doubt fluctuation hidden indeterminable intangible intangibles may might pending possible possibly predict predicted revise revised uncertain unknown unusual,able accomplish achieve achieved achievement achieves achieving assure attain attained attainment benefit best conclusive constructive desirable effective enhance exclusive gain gains good great greater greatest improve improvement opportunity positive reward satisfaction satisfactory satisfied satisfy strong success win,26.0,19.0,7.0,0.0,4.385,1,1,1,0,1,0,1,0,0,28.0
65,adbe,2016-02-26,break collapse cut ill lapse lie miss,hidden,able effective satisfy win,26.0,19.0,7.0,0.0,4.385,0,0,0,0,1,1,1,0,0,20.0
66,adbe,2016-03-17,break closure collapse conciliation cut decline declines defer delay delays deter doubt doubtful easing erred fail failure ill interrupt interruption interruptions lapse late lie limitation limitations lose loss losses miss plea pleas poses quit restructuring sever sue sued taint termination unoccupied,anticipate anticipated approximate approximately assume assumed assumes believe believes could differ doubt doubtful fluctuation fluctuations hidden intangible intangibles may might risk risks suggest uncertain uncertainties uncertainty,able achieve achieved benefit better effective encouraged exceptional gain gains great greater innovation pleased profitability satisfy strong success successful successfully transparency win,26.0,19.0,7.0,0.0,4.385,1,1,1,1,1,1,1,0,0,28.0
67,adbe,2016-04-14,absence adverse adversely against alienation bad break cancel canceled cancellation cease ceases ceasing clawback closing collapse concern contrary cut decline defect defend defer delay delayed deter discontinue discontinued dispose divest divested divestiture divestitures easing encumbrance erred fail fails failure fined force forego forfeit forfeited forfeiture ill inability incomplete inconsistency inconsistent intentional interfere interrupt interruption involuntary lapse lapsed lapsing late lie limitation limitations liquidate liquidated liquidation losing loss losses lying misconduct miss negative negligence omission penalty pled poses preclude purport purported question questions quit restate restated restructuring sever sue sued suing terminate terminated terminates termination terminations unfunded violate violation,ambiguity anticipate anticipated anticipation apparent assume assumed assuming assumption clarification contingent could depend dependent differ hidden intangible intangibles may might possible revise revised unusual vary,able achieve achieved achievement attain attained attainment beneficial benefit conclusive desirable effective exclusive gain gains good great greater greatest improve improvement opportunity positive profitability reward satisfaction satisfied satisfy success win,25.0,17.0,8.0,0.0,4.32,0,1,1,1,1,1,1,0,0,68.0
68,adbe,2016-06-21,break closure collapse conciliation cut decline declines defer delay delays deter doubt doubtful erred fail failure ill interrupt interruption interruptions lapse late lie limitation limitations lose loss losses miss plea pleas poses quit restructuring sever sue sued taint termination,anticipate anticipated approximate approximately assume assumed assumes believe believes could differ doubt doubtful fluctuation fluctuations hidden intangible intangibles may might risk risks suggest uncertain uncertainties uncertainty,able achieve achieved benefit better effective encouraged gain gains great greater innovation leadership profitability satisfy strong success successful successfully transparency win,25.0,18.0,7.0,0.0,4.4,1,0,0,1,1,1,1,0,0,73.0
69,adbe,2016-09-02,absence against allege alleged bad breach break burden cease ceased ceases challenge challenged claiming closed closing closure collapse concern conflict contrary criminal cut damage damages defect defective delay delayed denied destroy destroyed deter disclose disclosed disinterested disqualification disqualified disregard disregarded dissolution doubt erred fail failed failing fails failure fined fines force forego fraud harm ill illegal immoral improper incident interfere invalid invalidate invalidated investigation lack lapse late lie limitation limitations lose losing loss lost mislead misleading miss misstate misstatement objecting omission omit omits oppose opposed opposition plea pleas pled poses posing postpone postponement preclude prejudice preventing prosecuting prosecution question questions quit recall recalled reparation resign resignation resignations resigned resigning restate restated revocation stolen sue sued terminate termination terminations threat threaten threatened unable undeliverable unlawful unwilling violate violating violation,anticipate anticipated appear appears assume believe believed contingencies could depend dependence dependent differ doubt hidden may might pending presumption risk tending,able advancement advances beneficial beneficially benefit best conducive confident desired effective empower empowered enjoy exclusive gain gains good great greater impress impressed integrity leading opportunity pleasure resolve satisfactory satisfied satisfies satisfy solves success successful superior valuable win,28.0,21.0,7.0,0.0,4.4639999999999995,1,1,0,0,1,0,1,0,0,18.0
70,adbe,2016-09-20,break closure collapse conciliation critical cut decline declines defer delay delays deter doubt doubtful erred fail failure ill interrupt interruption interruptions lapse late lie limitation limitations litigation lose loss losses miss plea pleas poses quit restructuring sever sue sued taint termination,anticipate anticipated approximate approximately assume assumed assumes believe believes contingencies contingency could differ doubt doubtful fluctuation fluctuations hidden intangible intangibles may might probable risk risks suggest uncertain uncertainties uncertainty,able achieve achieved benefit better effective encouraged gain gains great greater innovation leadership profitability satisfy strong success successful successfully transparency win,28.0,22.0,6.0,0.0,4.5360000000000005,1,1,1,1,1,1,1,0,0,17.0
71,adbe,2016-10-07,break collapse cut lapse lie miss,hidden,able best leadership satisfy success win,28.0,21.0,7.0,0.0,4.4639999999999995,1,1,1,0,0,0,0,0,0,69.0
72,adbe,2016-12-15,break closure collapse conciliation cut decline declines defer delay delays deter doubt doubtful erred fail failure ill interrupt interruption interruptions lapse late lie limitation limitations litigation lose loss losses miss plea pleas poses quit restructuring sever sue sued taint termination unoccupied unpredictable,anticipate anticipated approximate approximately assume assumed assumes believe believes contingencies contingency could differ doubt doubtful fluctuation fluctuations hidden intangible intangibles may might pending predict preliminary probable risk risks suggest uncertain uncertainties uncertainty unpredictable,able achieve achieved benefit better effective enable encouraged exceptional gain gains great greater innovation leading profitability revolutionizing satisfy strong success successful successfully transparency win,30.0,22.0,8.0,0.0,4.433,0,0,0,1,1,1,1,0,0,33.0
73,adbe,2017-01-17,break closure collapse cut ill lapse late lie miss sue sued taint,could differ hidden may risk risks uncertain uncertainties,able best satisfy strong win,32.0,23.0,9.0,0.0,4.4060000000000015,0,1,1,1,0,1,1,0,0,10.0
