,ticker,date,neg_text,uncert_text,pos_text,price_prior,price_0,price_1,price_3,price_7
50,ibm,2017-01-26,absence adverse against allege alleged bankrupt bankruptcy breach break calamity cancel canceled cease claims closed closure collapse conflict conflicts contrary crisis cut damage damages default defaulted defaulting defaults defend defendant defendants defending delay delayed deter disclose disclosed erred error fail failed failure fault faulted faults fined force forego fraud fraudulent guilty harm ill impair impracticable impractical inability inadvisable inconsistent insolvency investigating investigation investigations lack lapse late lie limitation limitations lose losing loss losses lying mislead misleading misrepresent misrepresentation miss moratorium negative omission omissions omit omits omitted overdue penalty plea pleas poses postpone postponed postponement question questions quit refusal reparation sever solvency sue sued sues suspend suspended suspending suspension terminate terminated termination threat threaten threatened threatening unavailable,appear appearing appears approximate approximately assume assumed assuming believe conditional depend dependent differ may pending possible preliminary sometime sometimes varied vary,able adequately benefit best charitable conclusive effective enable enabling gain gains good great greater highest leading satisfaction satisfactory satisfied satisfy succeed succeeding success win,160.4090118408203,160.7418975830078,159.51828002929688,157.01710510253906,158.2227020263672
51,ibm,2017-02-06,break collapse cut deter ill lack lapse lie miss quit,,able encourages satisfy win,158.18675231933594,158.2227020263672,160.56198120117188,160.69801330566406,164.75149536132812
52,ibm,2017-03-07,break challenge challenges claims closed closure collapse concern conciliation conciliations critical cut deter disclose disclosed divest divested easing error fined fines ill imperative inaccurate incident incidents lag lags lapse late lie lose miss pervasive plea pleas poses problem problems quit termination,approximate approximately assume assumes assumption assumptions believe believes could differ fluctuation fluctuations may pending revise risk sometime sometimes uncertain vary,able achieve alliance best better breakthrough breakthroughs collaborate collaborates collaboration creativity enable enables enabling encourages enhance gain gains improve improved improvement innovation innovations innovative invent invented leadership leading opportunities opportunity profitability revolutionize satisfy solving stable strong strongest unmatched win,163.6542510986328,163.57260131835938,162.72926330566406,161.26022338867188,160.7251739501953
53,ibm,2017-03-07,adverse break challenging closed closure collapse concern conciliation costly counterfeit crisis cut delay delayed deter disrupt disrupting easing false fines force harm ill imperative lapse late lie lose miss plea pleas poses prevention quit seizing threat threats uncover wasted,alteration alterations assume assumes assumption assumptions could depend differ may pending predict prediction predictions revise risk uncertain variation,able best collaboration efficiencies efficiency enable enabled encourages enhance enhanced favorite improve improvement improvements improving innovating innovation invent invention leadership leading opportunities opportunity positive satisfy win,163.6542510986328,163.57260131835938,162.72926330566406,161.26022338867188,160.7251739501953
54,ibm,2017-04-18,adverse against break closed closure collapse concern conciliation conciliations critical curtail curtailment curtailments cut decline declines deter disclose disclosed discontinue discontinued downturn easing erred fail failure fined fines force ill imperative inability inconsistent ineffective insolvency lack lapse late lie lose loss losses lying miss overage plea pleas poses problem problems quit restructuring sever solvency sue sues taint weak weaken weakens weakness,approximate approximately assume assumes assumption assumptions believe believes could depend dependent differ fluctuation fluctuations intangible intangibles may pending revise revised risk risks tending uncertain uncertainties,able alliance alliances benefit better effective efficiency enable enables encourages gain gains improve improvement improves innovation opportunities revolutionizing satisfy strength strengthen strengthens strong success successful successfully transparency win,155.1573028564453,154.2051544189453,146.62411499023438,145.43617248535156,145.3817596435547
55,ibm,2017-04-19,break closed closure collapse concern conciliation conciliations critical cut decline declined declines declining default delay delays easing fault fined force ill imperative lapse late lie lose losing lying miss plea pleas poses problem problems question questions quit recall sever sue sues,approximate approximately assume assumes assumption believe believes could depend differ may nearly pending revise revised,able achieve alliance attain attainment attractive benefit best better collaborating easy effective efficiencies efficiency enable enabling encourages enhance enhanced enhancing exclusive gain good great ideal improve improved improvement improving innovate innovating innovation leading opportunities opportunity progress satisfy stable strength strong strongest success successful win,154.2051544189453,146.62411499023438,147.17727661132812,145.77169799804688,145.35455322265625
56,ibm,2017-04-28,break closure collapse cut fined ill lapse lie lying miss,depend dependent revise revised,able encourages gain gains satisfy win,145.3817596435547,145.35455322265625,144.03965759277344,143.84922790527344,139.28421020507812
57,ibm,2017-05-22,adverse against allege alleged bankrupt bankruptcy breach break calamity cancel canceled cancellation cease claims closed closure collapse concern conflict conflicts contrary crisis cut damage damages default defaulted defaulting defaults defend defendant defendants defending delay delayed deter disclose disclosed erred fail failed failure fault faulted faults fined force forego fraud fraudulent guilty harm ill impair impracticable impractical inability inadvisable inconsistent insolvency investigating investigation investigations lack lapse late lie limitation limitations lose losing loss losses lying mislead misleading misrepresent misrepresentation miss moratorium negative omission omissions omit omits omitted overdue penalty plea pleas poses postpone postponed question questions quit refusal reparation sever solvency sue sued suspend suspended suspending suspension terminate terminated termination threat threaten threatened threatening unavailable unpaid,alteration assume assumed believe conditional could depend dependent differ may pending possible preliminary sometime sometimes variation varied vary,able adequately beneficial benefit best charitable conclusive effective enable enabling gain gains good great greater leading satisfaction satisfactory satisfied satisfy stabilization strong succeed success win,139.16520690917972,139.76953125,139.21098327636722,140.28233337402344,139.76040649414062
58,ibm,2017-06-07,break closed closure collapse cut disclose disclosed fined lapse late lie lose lying miss,revise revised,able achieve encourages satisfy win,139.52229309082028,138.24951171875,139.27505493164062,142.09535217285156,142.2785186767578
59,ibm,2017-07-18,adverse against break closed closure collapse concern conciliation conciliations critical curtail curtailment curtailments cut decline declines deter disclose disclosed discontinue discontinued downturn easing erred fail failure fined fines ill imperative inconsistent ineffective insolvency lack lapse late lie lose loss losses lying miss overage plea pleas poses quit restructuring sever solvency sue sues taint weak weaken weakens weakness,approximate approximately assume assumes assumption assumptions believe believes could depend dependent differ fluctuation fluctuations intangible intangibles may pending revise revised risk risks uncertain uncertainties,able alliance alliances benefit better effective efficiency enable enables enabling encourages gain gains improve improved improvement improves innovate innovation invent inventing leading opportunities satisfy stabilize stabilizes strength strengthen strengthened strengthens strong success successful successfully transparency win,140.10833740234378,141.01486206054688,135.09039306640622,134.6783447265625,132.83786010742188
60,ibm,2017-07-19,breach breached breaches break challenge challenges closed closure collapse concern conciliation conciliations crime critical cut cybercrime decline declined declines declining easing exploit fined force harm ill imperative incident incidents lag lapse late lie lose losing lying miss persist persists pervasive plea pleas poses question questions quit recall sever taint threat threaten threatening threats,almost anticipate anticipated approximate approximately assumption believe believes could depend dependent depends differ may nearly pending possibility revise revised roughly tending uncertain uncertainty vary,able achieve advances advantage benefit better breakthrough collaborate collaboration effective efficiencies efficiency efficient efficiently enable enabled encourages enhancing gain gained good great improve improved improvement improvements improving innovation invent invention leading opportunities opportunity progress satisfy stable strength strengthen strong success valuable win winning,141.01486206054688,135.09039306640622,135.20945739746094,133.68028259277344,132.12359619140622
61,ibm,2017-08-07,break caution cautioned closing closure closures collapse cut fined ill lapse lie losing lying miss sue sued voiding,approximate approximately may revise revised,able encourages satisfy win,132.92025756835938,131.37274169921878,131.50230407714844,131.25242614746094,131.86318969726562
62,ibm,2017-10-17,adverse against break closed closure collapse concern conciliation conciliations critical curtail curtailment curtailments cut decline declined deter disclose disclosed discontinue discontinued dispute disputes downturn easing erred fail failure fined fines ill imperative inconsistent ineffective insolvency lack lapse late lie litigation lose loss losses lying miss overage pervasive plea pleas poses quit restructuring sever solvency sue sues taint weak weaken weakens,approximate approximately assume assumes assumption assumptions believe believes could depend dependent differ fluctuation fluctuations intangible intangibles may nearly pending revise revised risk risks roughly uncertain uncertainties,able achieve achieved alliance alliances benefit better breakthrough effective efficiency enable enabled enables encourages enthusiastic favorable gain gains improve improvement improves innovation invent leadership opportunities satisfy strength strengthen strengthens strong success successful successfully transparency win,135.86996459960938,135.60162353515622,147.6219940185547,149.97238159179688,142.1346435546875
63,ibm,2017-10-18,breach breaches break closure collapse concern conciliation conciliations critical cut decline declined declines deter dispute disputes drastic drastically easing fined force ill imperative incident investigation investigations lag lapse late lie lose losing lying miss pervasive plea pleas poses problem problems question questions quit recall sever termination threat threats weak weaker,almost approximate approximately believe believes could depend differ may nearly pending perhaps possibility predict revise revised risk roughly,able advantage advantages benefit benefitting better collaboration effective efficiency enable enabled enabling encourages enhance enhancement enhancements gain good great ideal improve improved improvement improving invent invented inventing leading opportunities opportunity progress satisfy strength strong stronger success successful unmatched win,135.60162353515622,147.6219940185547,148.8897247314453,147.64051818847656,142.20864868164062
64,ibm,2017-10-30,absence against allege alleged break catastrophe cease ceased ceases closed collapse concern confine confined contested contrary criminal cut destroy destroyed destruction deter disaster disclose disclosed dispose dissent erred fail failure fined fines force forego ill inability incapable incapacity incident inconsistent lapse late lie limitation limitations lose loss lost lying miss omission omissions pled poses question refuse reject rejecting resign resignation resigned restate restated restatement restatements sever sue sued sues terminate termination threat threaten threatened unable unavailable,appear appearing depend dependent indeterminate may might revise revised tending,able advances beneficial beneficially benefit best delight delighted desired effective efficient empower empowered enable encourages enhance enhances gain gains good leadership leading satisfy strong succeed succeeding success successful successfully valuable win,142.20864868164062,142.83790588378906,142.56028747558594,141.90330505371094,140.25614929199222
65,ibm,2017-12-15,absence against allege alleged breach breached break catastrophe cease ceased ceases closed closing collapse concern confine confined conflict contested contrary convict convicted criminal cut damage damages defect destroy destroyed destruction deter disaster disclose disclosed disclosing dispose disregard disregarded dissent erred fail failed fails failure fined fines force forego harm ill inability incapable incapacity incident inconsistent ineligible invalid lapse late lie limitation limitations lose loses losing loss lost lying mislead misleading miss omission omissions omit omits omitted pled poses purport purports question recall recalled refuse reject rejecting resign resignation resigned restate restated restatement restatements sever sue sued terminate termination terminations threat threaten threatened unable unavailable violate violation violations,appear appearing assume believe believes clarification clarifications depend dependence dependent indeterminate may might pending revise revised risk tending,able advances beneficial beneficially benefit best confident desired effective efficient empower empowered encourages gain gains good great greater highest leading opportunity resolve satisfactory satisfies satisfy satisfying solves succeed succeeding success successful successfully valuable win,143.9291534423828,142.52723693847656,143.30296325683594,142.94781494140625,142.83566284179688
66,ibm,2018-01-11,break closed collapse cut disclose disclosed fined ill lapse lie lose lying miss,revise revised,able effective encourages satisfy win,153.4434356689453,153.46214294433594,152.471435546875,153.13502502441406,151.96676635742188
67,ibm,2018-01-18,adverse against break closed closure collapse concern conciliation conciliations critical curtail curtailment curtailments cut decline declined declines defer deter difficult disclose disclosed discontinue discontinued downturn easing erred fail failure fined fines forcing ill imperative inconsistent ineffective insolvency lack lapse late lie lose loss losses lying miss overage plea pleas poses quit restructuring sever solvency sue sues taint weak weaken weakens weakness,approximate approximately assume assumes assumption assumptions believe believes could depend dependent differ fluctuation fluctuations intangible intangibles may nearly pending revise revised risk risks tending uncertain uncertainties varied,able alliance alliances benefit better effective efficiency efficient enable enables encourages gain gains highest improve improved improves improving innovation invent inventing leadership leading opportunities pleased satisfy stabilization strength strengthen strengthened strengthens strong stronger success successful successfully transparency win,157.62110900878906,158.06036376953125,151.7517852783203,155.37806701660156,155.89208984375
68,ibm,2018-01-19,break closed closure collapse concern concerned conciliation conciliations critical cut decline declined declines delay delayed difficult disappoint disappointed fined force fraud hurt ill imperative lag lapse late lie lose losing lying miss pervasive plea pleas poses question questions quit recall sever weak weakness,almost anticipate approximate approximately assumption assumptions believe believes could differ may nearly pending revise revised risk roughly varied,able advancement advancements benefit better breakthrough breakthroughs collaborate collaborated collaboration delight delighted effective efficiency efficient enable enabled encourages excellence gain gained good great highest improve improved improvement improving innovate innovation innovative invent leadership leading opportunities opportunity progress satisfy stabilization stable strength strong stronger success successful valuable win,158.06036376953125,151.7517852783203,151.96676635742188,154.55560302734375,152.92005920410156
69,ibm,2018-02-02,break collapse cut deter fined ill lack lapse lie lying miss quit,revise revised,able encourages satisfy win,151.7798309326172,148.6302032470703,142.55528259277344,143.78897094726562,142.2788848876953
70,ibm,2018-03-08,break claims closed closure collapse concern conciliation conciliations critical cut deter disclose disclosed divest divested divestiture divestitures fined force ill incident incidents lack lapse late lie lose lying miss pervasive plea pleas poses quit sever threat,assume assumes assumption assumptions believe believes could differ fluctuation fluctuations may pending predict revise revised uncertain,able advantage attractive efficiencies enable enables encourages improve innovation innovative invent invention leadership leading profitable resolve satisfy strength strengthen strong win,149.42352294921875,147.43206787109375,150.3578643798828,150.36729431152344,148.50799560546875
71,ibm,2018-03-20,break closure collapse concern conciliation cut deter fined ill lapse lie lying miss plea pleas poses,could differ may revise revised,able benefit encourages satisfy win,148.50799560546875,147.422607421875,147.8850860595703,140.52340698242188,144.8082733154297
73,ibm,2018-04-17,adverse against break closed closure collapse concern conciliation conciliations critical curtail curtailment curtailments cut damage decline declined deter disclose disclosed discontinue discontinued downturn easing erred fail failure fined fines force ill imperative inconsistent ineffective insolvency lack lapse late lie lose loss losses lying miss negative plea pleas poses quit restructuring sever solvency sue sued sues taint weak weaken weakens,approximate approximately assume assumes assumption assumptions believe believes could depend dependent differ fluctuation fluctuations intangible intangibles may pending revise revised risk risks uncertain uncertainties,able alliance alliances benefit better effective efficiency enable enables encourages gain gains great greater improve improved improvement improves improving innovation innovative leadership opportunities satisfy strength strengthen strengthens strong success successful successfully transparency win,149.0176544189453,151.8679656982422,140.42901611328122,136.75759887695312,138.47531127929688
74,ibm,2018-04-18,break bridge challenge challenges closure collapse concern concerns conciliation conciliations critical cut decline declined disappoint disappointed easing fined force hurt ill imperative lapse late lie losing loss losses lying miss plea pleas poses question questions sever shortfall sue sues trouble weak weakness,almost anticipate anticipated approximate approximately could differ may nearly revise revised risk risks roughly,able achieve advantage benefit better collaborative easy effective efficiencies efficiency enable enabled encourages enhance enhanced gain good great improve improved improvement improvements innovation innovative leadership opportunity progress satisfy stabilize stabilized strength strong success successful successfully win,151.8679656982422,140.42901611328122,139.4002685546875,137.66366577148438,138.24884033203122
75,ibm,2018-04-27,break closure collapse cut fined lapse lie lying miss,depend dependent revise revised,able encourages gain gains satisfy win,138.47531127929688,138.24884033203122,136.81423950195312,134.44528198242188,134.96438598632812
76,ibm,2018-07-18,adverse against break closed closure collapse concern conciliation conciliations critical curtail curtailment curtailments cut damage decline deter disclose disclosed discontinue discontinued downturn easing erred fail failure fined fines ill imperative inconsistent ineffective insolvency lack lapse late lie lose loss losses lying miss plea pleas pled poses quit restructuring sever solvency sue sues taint weak weaken weakens,approximate approximately assume assumes assumption assumptions believe believes could depend dependent differ fluctuation fluctuations intangible intangibles may pending revise revised risk risks uncertain uncertainties,able alliance alliances benefit better effective efficiencies efficiency enable enables encourages gain gains great greater improve improved improvement improves innovation innovative leadership opportunities progress satisfy strength strengthen strengthens strong success successful successfully transparency win,136.93017578125,137.91310119628906,142.41732788085938,139.03915405273438,138.51429748535156
77,ibm,2018-07-19,break challenge challenges closure collapse concern conciliation conciliations critical cut decline declines fined ill imperative lapse late lie losing lying miss pervasive plea pleas pled poses question questions sever volatility,could differ may nearly revise revised volatility,able attain attainment benefit best better collaboration despite efficiencies efficient enable enables encourages enhance enhanced gain gained good improve improved improvement innovation innovative leadership leading progress progressing satisfy strength strengthen strengthening strengthens strong success win winning,137.91310119628906,142.41732788085938,139.65945434570312,139.68806457519528,138.83877563476562
78,ibm,2018-07-20,absence acquiesce adverse adversely against allegation allegations allege alleged arrears bankrupt bankruptcy breach break breakage bribe bribery bridge cancel cancellation cancelled cease ceases claiming claims closed closing closure collapse concern concerned conflict contested contrary corrupt corruption counterclaim cut damage damages default defect defer delay delayed delinquent deter disadvantage disavow disclose disclosed disclosing discontinuation discontinue discontinuing dismiss dismissed dispute disputed dissolution divest divestiture divestitures doubt easing embargo embargoes encumbrance erred erring error fail failed failing fails failure failures fault fined force forced forcing forego fraud fraudulent harm ill impair impracticable inability incident inconsistency inconsistent inconvenient incorrect ineffective injunction inquiry insolvency insolvent interfere invalid invalidate invalidating invalidity investigate investigated investigation involuntarily involuntary irregular irregularities lack lapse lapsed late laundering lie limitation limitations liquidation liquidator litigation lose losing loss losses lying malpractice misconduct mislead misleading miss missed misstate misstatement mistake moratorium negligence noncompliance nonpayment objection obsolete omission omissions omit omitted onerous oppose opposed overage overdue penalties penalty plea plead pleas pled poses posing postpone preclude prosecute prosecuted protest punitive purport purporting purports question questions quit refusing reject rejection reparation repossession repudiate resign resignation restate restated restatement restates restructuring revoke revoked sever solvency sue sued suffer suffered suing terminate terminated terminating termination terminations threat threaten threatened threatening unable unauthorized unavailable unemployment unlawful unpaid unreasonably unremedied unsatisfied violate violation voiding,ambiguity appear appearing approximate approximately arbitrary assume assumed assumes assuming assumption believe believed conditional conditionally contingency contingent could depend dependent differ doubt exposure indefinite indefinitely intangible may might nearly ordinarily pending possible presume presumed probable recalculate recalculated revise revised risk risks tending unknown variation,able achieve achieved adequately advances advantage advantageous beneficial benefit benefitted best better conclusive conclusively confident desired effective efficient enhance enhancement exceptional exclusive exemplary favorable gain gains good great greater greatest highest improve improvement improvements leading perfect perfected positive satisfaction satisfactory satisfied satisfies satisfy succeed succeeding success win,142.41732788085938,139.65945434570312,139.03915405273438,139.91708374023438,138.30436706542972
79,ibm,2018-10-16,adverse against break challenging closed closure collapse concern conciliation conciliations critical curtail curtailment curtailments cut damage decline declines deter disclose disclosed discontinue discontinued downturn easing erred fail failure fined fines ill imperative inconsistent ineffective insolvency lack lapse late lie lose loss losses lying miss plea pleas poses quit restructuring sever solvency sue sues taint weak weaken weakens,approximate approximately assume assumes assumption assumptions believe believes could depend dependent differ fluctuation fluctuations intangible intangibles may pending revise revised risk risks uncertain uncertainties,able alliance alliances benefit better effective efficiencies efficiency enable enables encourages gain gains great greater improve improved improves improving innovation innovations innovative leadership opportunities progress satisfy strength strengthen strengthens strong strongest success successful successfully transparency win,136.13311767578122,139.98182678222656,129.30378723144528,124.529052734375,121.97286987304688
80,ibm,2018-10-17,break challenge challenges closure collapse concern concerns conciliation conciliations critical cut cyberattack decline declines easing fined force hurt ill imperative inefficiencies lack lapse late lie losing lying miss overcome pervasive plea pleas poses question questions recall sever slow slowed sue sues,could differ may nearly revise revised,able advancing benefit best better collaboration confident despite efficiencies enable enabled encourages enhance enhancement enhancements enhancing exciting gain good great greater improve improved improvement improving innovation innovations innovative invent invention leading opportunity positive progress satisfy strength strengthen strengthening strong stronger strongest success successful win,139.98182678222656,129.30378723144528,125.92770385742188,125.41647338867188,120.37164306640624
81,ibm,2018-10-29,adverse adversely break bridge closed closing closure collapse concern conciliation conciliations cut default delay delayed difficult difficulties disclose disclosed disrupt disruption diversion fail failure fault fined force ill lapse late lie limitation lose losing loss lying miss plea pleas poses prevents sue sued sues suspend taint termination undue unexpected unlawful,anticipate anticipated approximate approximately assume assumes assumption assumptions believe believes could depend dependence differ may predict preliminary revise revised risk risks uncertain uncertainties unexpected,able achieve benefit best collaborating collaboration effective empower empowering enable encourages enhance enhancing great greater incredibly innovation innovations leadership leading opportunities opportunity satisfy strong success successful tremendous win winning,120.37164306640624,115.40399169921876,111.3141098022461,112.6934814453125,120.41986846923828
82,ibm,2018-10-29,absence acquiesce adverse adversely against allege alleged alleges alleging bad bankrupt bankruptcy breach breached breaches breaching break breakage bribe bribery bridge calamity cancel canceled caution cautionary cease challenging claiming claims closed closing closure closures collapse complain complaint concern condemn condemnation conflict conflicts contested contrary corrupt corruption corruptly counterclaim cut damage damages decline declines deface defaced default defaults defend defending defer delay delayed delaying delays delinquent delist delisting destroy destroyed deter difficult difficulties disaster disasters disclose disclosed disclosing disparage disparagement dispose disproportion disproportionate disproportionately dispute disputes disqualified disqualify disregard disregarding disrupt disruption dissolution diversion divest divesting divestiture divestitures doubt easing embargo embargoes encumber encumbered encumbrance encumbrances enjoin erred error escalate exculpation fail failed failing fails failure failures fault faults fined force forced forego forfeit forfeiture fraud fraudulent harm ill illegal illegality impair impede impeded impeding improper inaccuracies inaccuracy incapable incident inconsistent inconvenient incorrect inequitable infringe infringed infringement infringing injunction injunctions inquiry insolvency intentional interfere invalid invalidate invalidity investigation investigations involuntary irreparable jeopardize kickback kickbacks knowingly lack lacks lapse lapsed late laundering lie limitation limitations liquidate liquidated liquidation litigation lockout lockouts lose loses losing loss losses lost lying misappropriation misconduct mislead misleading miss monopolization moratorium negative negligence noncompliance nonpayment objection omission omissions omit omitted onerous oppose opposed overage overdue overturn overturned penalties penalty plaintiff plea plead pleading pleadings pleas pled poses posing postpone postponed postponement postponements postpones preclude prejudicial prevention prevents prosecution punishment punitive purport purported question questions quit redact redacted redaction refusal refuse relinquish reparation resign resignation restate restated revocation revoke revoked sever slow slowdown slowdowns solvency standstill stolen stoppage stoppages strain straining sue sued sues suffer suffered suing summons taint terminate terminated terminating termination terminations threat threaten threatened threats unable unauthorized unavailability undue unemployment unexpected unfair unfunded unlawful unreasonably unresolved violate violated violating violation violations,anticipate anticipated apparent assume assumed assumes assuming assumption assumptions believe believed conditional conditionally contingencies contingent could depend dependent differ doubt fluctuation fluctuations intangible may might nonassessable pending possible predict prediction predictions predictive preliminary probable revise revised risk risks tending uncertain uncertainties unexpected unsettled unwritten,able accomplish achieve achieved achievement achieving advancement advances advantage attain attainment beneficial benefit best better collaboration confident desirable effective empower empowered enable enabling encourages enhance enhanced exclusive exclusively exclusivity favorable favored gain gaining gains good great greater highest honor invent invention inventions inventor leading opportunities opportunity perfect pleased resolve satisfaction satisfactory satisfied satisfies satisfy satisfying solves success successful win,120.37164306640624,115.40399169921876,111.3141098022461,112.6934814453125,120.41986846923828
83,ibm,2018-12-07,break closing collapse critical cut declining divest divested easing fined ill lapse lie lose losing loss lying miss plea pleas pled,approximate approximately believe differ revise revised,able attractive attractiveness collaboration confident enable encourages enhance gain good great improve improved improves innovation innovative leading opportunities opportunity satisfaction satisfy strong success tremendous win,121.04508209228516,116.58074188232422,118.32935333251952,118.3586654663086,113.95294189453124
84,ibm,2018-12-11,break collapse cut fined ill impair impairment lack lapse lie lying miss,revise revised,able effective encourages excited great improve satisfy win,118.32935333251952,118.09490203857422,118.3586654663086,117.12779235839844,110.4068603515625
86,ibm,2019-01-03,break closing collapse crisis critical cut declining divest divested easing fined ill lapse late lie lose losing loss lying miss,differ revise revised risk,able attractive attractiveness encourages improve improves innovative satisfy stable success successful win,112.54622650146484,110.29940795898438,114.6074447631836,117.05941009521484,117.6064682006836
88,ibm,2019-01-23,break challenge challenges closing closure collapse concern concerned conciliation conciliations critical cut decline declined declines divest divested divestiture divestitures easing fined force forego foregone hurt ill imperative lack lapse late lie lose losing lying miss plea pleas poses question questions recall seize sever sue sues threat threats voiding volatility worse,anticipate anticipated approximate approximately assume assumes assumption assumptions could depend dependent differ may nearly pending predict predictability revise revised risk roughly suggest suggested volatility,able achieve achieved achievement achieving advantage benefit best better collaboration confident despite efficiencies efficiency enable enables enabling encourages gain gains good great improve improved improvement improving innovation innovations innovative invent inventor opportunities opportunity positive satisfy stability stabilize stabilized strength strengthen strengthening strong success successful win,119.6872100830078,129.81744384765622,129.46577453613278,131.16555786132812,130.99948120117188
89,ibm,2019-01-30,adverse against allege alleged bankrupt bankruptcy breach break calamity cancel canceled cancellation cease claims closed closure collapse concern conflict conflicts contrary crisis cut damage damages default defaulted defaulting defaults defend defendant defendants defending delay delayed deter disclose disclosed erred fail failed failure fault faulted faults fined force forego fraud fraudulent guilty harm ill impair impracticable impractical inability inadvisable inconsistent insolvency investigating investigation investigations lack lapse late lie limitation limitations lose losing loss losses lying mislead misleading misrepresent misrepresentation miss moratorium negative omission omissions omit omits omitted overdue penalty plea pleas poses postpone postponed question questions quit refusal reparation sever solvency sue sued suspend suspended suspending suspension terminate terminated termination threat threaten threatened threatening unavailable unpaid,alteration assume assumed believe conditional could depend dependent differ may pending possible preliminary revise revised sometime sometimes variation vary,able adequately beneficial benefit best charitable conclusive effective enable enabling gain gains good great greater leading satisfaction satisfactory satisfied satisfy stabilization succeed success win,131.22415161132812,131.27299499511722,131.31207275390622,132.06427001953122,132.14036560058594
90,ibm,2019-02-01,break closing collapse cut fined ill lack lapse lie losing lying miss quit,revise revised,able encourages satisfy win,131.31207275390622,130.99948120117188,132.06427001953122,133.16815185546878,134.45289611816406
91,ibm,2019-02-05,break collapse cut fined ill lapse lie lying miss quit,approximate approximately differ revise revised,able attractive attractiveness encourages improve leading satisfy win,132.06427001953122,132.41595458984378,133.16815185546878,132.14036560058594,134.87783813476562
92,ibm,2019-02-26,break breaking collapse cut fined ill lack lag lapse lie lying miss,revise revised,able effective encourages great honor honors leadership satisfy win,137.82286071777344,138.07980346679688,137.53627014160156,137.56590270996094,133.77099609375
93,ibm,2019-03-27,break closing collapse critical cut divest divested easing fined ill lapse late lie losing lying miss reparation,pending revise revised,able better effective enabling encourages improve innovative invent invention leadership satisfy transparency win,138.57394409179688,137.60545349121094,138.2774658203125,141.61778259277344,141.5980224609375
94,ibm,2019-04-04,break closure collapse conciliation conciliations cut deter divest divested fined ill lapse late lie lying miss poses,intangible revise revised,able effective encourages satisfy win,141.94390869140625,141.1038818359375,141.5980224609375,140.44175720214844,142.2107391357422
95,ibm,2019-04-04,break bridge challenge challenges closed closing collapse cut declining disclose disclosed divest divested divestiture easing fined ill lapse late lie lose losing lying miss plea pleas quit,approximate approximately depend dependent differ revise revised,able achieve advancing attractive attractiveness collaborating collaboration empower enable enabling encourages excited improve improved opportunities perfect satisfaction satisfy smooth win,141.94390869140625,141.1038818359375,141.5980224609375,140.44175720214844,142.2107391357422
97,ibm,2019-04-17,break bridge closed closing closure collapse concern concerns conciliation conciliations critical cut decline declined declines deter divest divested divesting divestiture divestitures easing fined force forego foregone hurt ill lapse late lie lose losing lying miss plea pleas pled poses question questions reparation sever sue sues suspend threat threats weak weaker,assume assumes could depend dependent differ may nearly pending predict predictability revise revised risk roughly,able achieve benefit better collaboration effective efficiencies efficiency enable enables enabling encourages enhance gain gains good ideal improve improved improvement improvements improving innovation innovations innovative invent invention inventions leading opportunities opportunity satisfy strength strengthen strong stronger success successful transparency win,143.43618774414062,137.47697448730472,138.68264770507812,137.25955200195312,137.8031005859375
